day	hour	value	ip	port
1	1	897	129.432.123.3	80
1	2	757	129.432.123.3	8080
1	3	654	129.432.123.3	8000
1	4	258	129.432.123.3	7000
1	5	967	129.432.123.3	9000
1	6	964	129.432.123.3	8888
1	7	644	129.432.123.3	80
1	8	431	129.432.123.3	8080
1	9	905	129.432.123.3	8000
1	10	980	129.432.123.3	7000
1	11	156	129.432.123.3	9000
1	12	147	129.432.123.3	8888
2	1	162	129.987.123.422	80
2	2	675	129.987.123.422	8080
2	3	201	129.987.123.422	8000
2	4	693	129.987.123.422	7000
2	5	74	129.987.123.422	9000
2	6	835	129.987.123.422	8888
2	7	578	129.987.123.422	80
2	8	572	129.987.123.422	8080
2	9	791	129.987.123.422	8000
2	10	781	129.987.123.422	7000
2	11	171	129.987.123.422	9000
2	12	553	129.987.123.422	8888
3	1	866	987.654.432.123	80
3	2	990	987.654.432.123	8080
3	3	481	987.654.432.123	8000
3	4	568	987.654.432.123	7000
3	5	81	987.654.432.123	9000
3	6	983	987.654.432.123	8888
3	7	637	987.654.432.123	80
3	8	834	987.654.432.123	8080
3	9	946	987.654.432.123	8000
3	10	462	987.654.432.123	7000
3	11	436	987.654.432.123	9000
3	12	53	987.654.432.123	8888
4	1	18	456.423.0.124	80
4	2	564	456.423.0.124	8080
4	3	236	456.423.0.124	8000
4	4	846	456.423.0.124	7000
4	5	621	456.423.0.124	9000
4	6	201	456.423.0.124	8888
4	7	335	456.423.0.124	80
4	8	560	456.423.0.124	8080
4	9	435	456.423.0.124	8000
4	10	74	456.423.0.124	7000
4	11	338	456.423.0.124	9000
4	12	809	456.423.0.124	8888
5	1	76	126.674.234.543	80
5	2	891	126.674.234.543	8080
5	3	338	126.674.234.543	8000
5	4	461	126.674.234.543	7000
5	5	366	126.674.234.543	9000
5	6	431	126.674.234.543	8888
5	7	766	126.674.234.543	80
5	8	660	126.674.234.543	8080
5	9	996	126.674.234.543	8000
5	10	251	126.674.234.543	7000
5	11	285	126.674.234.543	9000
5	12	843	126.674.234.543	8888
6	1	265	129.432.123.3	80
6	2	697	129.432.123.3	8080
6	3	745	129.432.123.3	8000
6	4	541	129.432.123.3	7000
6	5	147	129.432.123.3	9000
6	6	951	129.432.123.3	8888
6	7	932	129.432.123.3	80
6	8	12	129.432.123.3	8080
6	9	975	129.432.123.3	8000
6	10	170	129.432.123.3	7000
6	11	134	129.432.123.3	9000
6	12	398	129.432.123.3	8888
7	1	513	129.987.123.422	80
7	2	529	129.987.123.422	8080
7	3	812	129.987.123.422	8000
7	4	414	129.987.123.422	7000
7	5	424	129.987.123.422	9000
7	6	806	129.987.123.422	8888
7	7	692	129.987.123.422	80
7	8	550	129.987.123.422	8080
7	9	75	129.987.123.422	8000
7	10	408	129.987.123.422	7000
7	11	643	129.987.123.422	9000
7	12	329	129.987.123.422	8888
8	1	712	987.654.432.123	80
8	2	630	987.654.432.123	8080
8	3	919	987.654.432.123	8000
8	4	14	987.654.432.123	7000
8	5	903	987.654.432.123	9000
8	6	955	987.654.432.123	8888
8	7	389	987.654.432.123	80
8	8	532	987.654.432.123	8080
8	9	750	987.654.432.123	8000
8	10	558	987.654.432.123	7000
8	11	688	987.654.432.123	9000
8	12	427	987.654.432.123	8888
9	1	543	456.423.0.124	80
9	2	415	456.423.0.124	8080
9	3	662	456.423.0.124	8000
9	4	178	456.423.0.124	7000
9	5	162	456.423.0.124	9000
9	6	811	456.423.0.124	8888
9	7	163	456.423.0.124	80
9	8	177	456.423.0.124	8080
9	9	319	456.423.0.124	8000
9	10	982	456.423.0.124	7000
9	11	181	456.423.0.124	9000
9	12	198	456.423.0.124	8888
10	1	99	126.674.234.543	80
10	2	920	126.674.234.543	8080
10	3	630	126.674.234.543	8000
10	4	497	126.674.234.543	7000
10	5	250	126.674.234.543	9000
10	6	323	126.674.234.543	8888
10	7	825	126.674.234.543	80
10	8	101	126.674.234.543	8080
10	9	413	126.674.234.543	8000
10	10	347	126.674.234.543	7000
10	11	71	126.674.234.543	9000
10	12	805	126.674.234.543	8888
11	1	756	129.432.123.3	80
11	2	684	129.432.123.3	8080
11	3	969	129.432.123.3	8000
11	4	181	129.432.123.3	7000
11	5	978	129.432.123.3	9000
11	6	187	129.432.123.3	8888
11	7	673	129.432.123.3	80
11	8	341	129.432.123.3	8080
11	9	16	129.432.123.3	8000
11	10	970	129.432.123.3	7000
11	11	297	129.432.123.3	9000
11	12	863	129.432.123.3	8888
12	1	767	129.987.123.422	80
12	2	633	129.987.123.422	8080
12	3	706	129.987.123.422	8000
12	4	466	129.987.123.422	7000
12	5	397	129.987.123.422	9000
12	6	77	129.987.123.422	8888
12	7	926	129.987.123.422	80
12	8	184	129.987.123.422	8080
12	9	652	129.987.123.422	8000
12	10	647	129.987.123.422	7000
12	11	491	129.987.123.422	9000
12	12	722	129.987.123.422	8888
13	1	881	987.654.432.123	80
13	2	113	987.654.432.123	8080
13	3	246	987.654.432.123	8000
13	4	843	987.654.432.123	7000
13	5	549	987.654.432.123	9000
13	6	647	987.654.432.123	8888
13	7	23	987.654.432.123	80
13	8	51	987.654.432.123	8080
13	9	651	987.654.432.123	8000
13	10	469	987.654.432.123	7000
13	11	732	987.654.432.123	9000
13	12	650	987.654.432.123	8888
14	1	861	456.423.0.124	80
14	2	25	456.423.0.124	8080
14	3	961	456.423.0.124	8000
14	4	973	456.423.0.124	7000
14	5	856	456.423.0.124	9000
14	6	863	456.423.0.124	8888
14	7	230	456.423.0.124	80
14	8	893	456.423.0.124	8080
14	9	817	456.423.0.124	8000
14	10	329	456.423.0.124	7000
14	11	738	456.423.0.124	9000
14	12	495	456.423.0.124	8888
15	1	394	126.674.234.543	80
15	2	538	126.674.234.543	8080
15	3	23	126.674.234.543	8000
15	4	476	126.674.234.543	7000
15	5	744	126.674.234.543	9000
15	6	553	126.674.234.543	8888
15	7	949	126.674.234.543	80
15	8	239	126.674.234.543	8080
15	9	158	126.674.234.543	8000
15	10	756	126.674.234.543	7000
15	11	303	126.674.234.543	9000
15	12	703	126.674.234.543	8888
