day	hour	value	ip	port
1	1	411	129.432.123.3	80
2	1	446	129.432.123.3	8080
3	1	187	129.432.123.3	8000
4	1	669	129.432.123.3	7000
5	1	891	129.432.123.3	9000
6	1	771	129.432.123.3	8888
7	1	271	129.432.123.3	80
1	2	419	129.987.123.422	80
2	2	710	129.987.123.422	8080
3	2	120	129.987.123.422	8000
4	2	389	129.987.123.422	7000
5	2	321	129.987.123.422	9000
6	2	177	129.987.123.422	8888
7	2	672	129.987.123.422	80
1	3	768	987.654.432.123	80
2	3	269	987.654.432.123	8080
3	3	277	987.654.432.123	8000
4	3	784	987.654.432.123	7000
5	3	38	987.654.432.123	9000
6	3	888	987.654.432.123	8888
7	3	142	987.654.432.123	80
1	4	975	456.423.0.124	80
2	4	879	456.423.0.124	8080
3	4	706	456.423.0.124	8000
4	4	587	456.423.0.124	7000
5	4	172	456.423.0.124	9000
6	4	791	456.423.0.124	8888
7	4	511	456.423.0.124	80
1	5	945	126.674.234.543	80
2	5	576	126.674.234.543	8080
3	5	530	126.674.234.543	8000
4	5	812	126.674.234.543	7000
5	5	592	126.674.234.543	9000
6	5	505	126.674.234.543	8888
7	5	193	126.674.234.543	80
1	6	869	129.432.123.3	80
2	6	354	129.432.123.3	8080
3	6	281	129.432.123.3	8000
4	6	205	129.432.123.3	7000
5	6	998	129.432.123.3	9000
6	6	774	129.432.123.3	8888
7	6	361	129.432.123.3	80
1	7	459	129.987.123.422	80
2	7	437	129.987.123.422	8080
3	7	955	129.987.123.422	8000
4	7	573	129.987.123.422	7000
5	7	219	129.987.123.422	9000
6	7	277	129.987.123.422	8888
7	7	107	129.987.123.422	80
1	8	252	987.654.432.123	80
2	8	242	987.654.432.123	8080
3	8	782	987.654.432.123	8000
4	8	672	987.654.432.123	7000
5	8	677	987.654.432.123	9000
6	8	467	987.654.432.123	8888
7	8	714	987.654.432.123	80
1	9	849	456.423.0.124	80
2	9	460	456.423.0.124	8080
3	9	97	456.423.0.124	8000
4	9	968	456.423.0.124	7000
5	9	956	456.423.0.124	9000
6	9	326	456.423.0.124	8888
7	9	939	456.423.0.124	80
1	10	445	126.674.234.543	80
2	10	372	126.674.234.543	8080
3	10	841	126.674.234.543	8000
4	10	318	126.674.234.543	7000
5	10	773	126.674.234.543	9000
6	10	102	126.674.234.543	8888
7	10	766	126.674.234.543	80
1	11	29	129.432.123.3	80
2	11	794	129.432.123.3	8080
3	11	630	129.432.123.3	8000
4	11	420	129.432.123.3	7000
5	11	446	129.432.123.3	9000
6	11	255	129.432.123.3	8888
7	11	755	129.432.123.3	80
1	12	211	129.987.123.422	80
2	12	657	129.987.123.422	8080
3	12	843	129.987.123.422	8000
4	12	8	129.987.123.422	7000
5	12	993	129.987.123.422	9000
6	12	82	129.987.123.422	8888
7	12	525	129.987.123.422	80
1	13	700	987.654.432.123	80
2	13	189	987.654.432.123	8080
3	13	760	987.654.432.123	8000
4	13	358	987.654.432.123	7000
5	13	987	987.654.432.123	9000
6	13	932	987.654.432.123	8888
7	13	152	987.654.432.123	80
1	14	855	456.423.0.124	80
2	14	913	456.423.0.124	8080
3	14	896	456.423.0.124	8000
4	14	694	456.423.0.124	7000
5	14	44	456.423.0.124	9000
6	14	744	456.423.0.124	8888
7	14	731	456.423.0.124	80
1	15	159	126.674.234.543	80
2	15	920	126.674.234.543	8080
3	15	732	126.674.234.543	8000
4	15	640	126.674.234.543	7000
5	15	509	126.674.234.543	9000
6	15	968	126.674.234.543	8888
7	15	247	126.674.234.543	80
