day	hour	value	ip	port
1	1	885	129.432.123.3	80
2	1	593	129.432.123.3	8080
3	1	200	129.432.123.3	8000
4	1	437	129.432.123.3	7000
5	1	592	129.432.123.3	9000
6	1	579	129.432.123.3	8888
7	1	560	129.432.123.3	80
1	2	466	129.987.123.422	80
2	2	718	129.987.123.422	8080
3	2	88	129.987.123.422	8000
4	2	432	129.987.123.422	7000
5	2	291	129.987.123.422	9000
6	2	98	129.987.123.422	8888
7	2	541	129.987.123.422	80
1	3	393	987.654.432.123	80
2	3	177	987.654.432.123	8080
3	3	552	987.654.432.123	8000
4	3	386	987.654.432.123	7000
5	3	656	987.654.432.123	9000
6	3	710	987.654.432.123	8888
7	3	949	987.654.432.123	80
1	4	678	456.423.0.124	80
2	4	900	456.423.0.124	8080
3	4	397	456.423.0.124	8000
4	4	544	456.423.0.124	7000
5	4	636	456.423.0.124	9000
6	4	556	456.423.0.124	8888
7	4	832	456.423.0.124	80
1	5	891	126.674.234.543	80
2	5	213	126.674.234.543	8080
3	5	112	126.674.234.543	8000
4	5	916	126.674.234.543	7000
5	5	51	126.674.234.543	9000
6	5	832	126.674.234.543	8888
7	5	971	126.674.234.543	80
1	6	308	129.432.123.3	80
2	6	957	129.432.123.3	8080
3	6	290	129.432.123.3	8000
4	6	845	129.432.123.3	7000
5	6	109	129.432.123.3	9000
6	6	763	129.432.123.3	8888
7	6	973	129.432.123.3	80
1	7	596	129.987.123.422	80
2	7	562	129.987.123.422	8080
3	7	391	129.987.123.422	8000
4	7	851	129.987.123.422	7000
5	7	820	129.987.123.422	9000
6	7	481	129.987.123.422	8888
7	7	933	129.987.123.422	80
1	8	684	987.654.432.123	80
2	8	436	987.654.432.123	8080
3	8	196	987.654.432.123	8000
4	8	60	987.654.432.123	7000
5	8	697	987.654.432.123	9000
6	8	44	987.654.432.123	8888
7	8	910	987.654.432.123	80
1	9	779	456.423.0.124	80
2	9	255	456.423.0.124	8080
3	9	272	456.423.0.124	8000
4	9	264	456.423.0.124	7000
5	9	263	456.423.0.124	9000
6	9	253	456.423.0.124	8888
7	9	523	456.423.0.124	80
1	10	209	126.674.234.543	80
2	10	976	126.674.234.543	8080
3	10	183	126.674.234.543	8000
4	10	560	126.674.234.543	7000
5	10	131	126.674.234.543	9000
6	10	290	126.674.234.543	8888
7	10	600	126.674.234.543	80
1	11	572	129.432.123.3	80
2	11	528	129.432.123.3	8080
3	11	919	129.432.123.3	8000
4	11	71	129.432.123.3	7000
5	11	91	129.432.123.3	9000
6	11	423	129.432.123.3	8888
7	11	293	129.432.123.3	80
1	12	458	129.987.123.422	80
2	12	653	129.987.123.422	8080
3	12	59	129.987.123.422	8000
4	12	687	129.987.123.422	7000
5	12	66	129.987.123.422	9000
6	12	569	129.987.123.422	8888
7	12	768	129.987.123.422	80
1	13	315	987.654.432.123	80
2	13	78	987.654.432.123	8080
3	13	183	987.654.432.123	8000
4	13	274	987.654.432.123	7000
5	13	270	987.654.432.123	9000
6	13	646	987.654.432.123	8888
7	13	918	987.654.432.123	80
1	14	100	456.423.0.124	80
2	14	222	456.423.0.124	8080
3	14	251	456.423.0.124	8000
4	14	862	456.423.0.124	7000
5	14	153	456.423.0.124	9000
6	14	225	456.423.0.124	8888
7	14	159	456.423.0.124	80
1	15	427	126.674.234.543	80
2	15	13	126.674.234.543	8080
3	15	462	126.674.234.543	8000
4	15	837	126.674.234.543	7000
5	15	872	126.674.234.543	9000
6	15	162	126.674.234.543	8888
7	15	492	126.674.234.543	80
