day	hour	value	ip	port
1	1	840	129.432.123.3	80
1	2	167	129.432.123.3	8080
1	3	228	129.432.123.3	8000
1	4	708	129.432.123.3	7000
1	5	782	129.432.123.3	9000
1	6	291	129.432.123.3	8888
1	7	701	129.432.123.3	80
1	8	368	129.432.123.3	8080
1	9	3	129.432.123.3	8000
1	10	616	129.432.123.3	7000
1	11	613	129.432.123.3	9000
1	12	679	129.432.123.3	8888
2	1	793	129.987.123.422	80
2	2	179	129.987.123.422	8080
2	3	586	129.987.123.422	8000
2	4	498	129.987.123.422	7000
2	5	741	129.987.123.422	9000
2	6	213	129.987.123.422	8888
2	7	909	129.987.123.422	80
2	8	220	129.987.123.422	8080
2	9	816	129.987.123.422	8000
2	10	943	129.987.123.422	7000
2	11	628	129.987.123.422	9000
2	12	979	129.987.123.422	8888
3	1	167	987.654.432.123	80
3	2	494	987.654.432.123	8080
3	3	533	987.654.432.123	8000
3	4	20	987.654.432.123	7000
3	5	493	987.654.432.123	9000
3	6	92	987.654.432.123	8888
3	7	489	987.654.432.123	80
3	8	873	987.654.432.123	8080
3	9	456	987.654.432.123	8000
3	10	325	987.654.432.123	7000
3	11	68	987.654.432.123	9000
3	12	269	987.654.432.123	8888
4	1	539	456.423.0.124	80
4	2	380	456.423.0.124	8080
4	3	224	456.423.0.124	8000
4	4	611	456.423.0.124	7000
4	5	76	456.423.0.124	9000
4	6	978	456.423.0.124	8888
4	7	58	456.423.0.124	80
4	8	576	456.423.0.124	8080
4	9	298	456.423.0.124	8000
4	10	136	456.423.0.124	7000
4	11	585	456.423.0.124	9000
4	12	560	456.423.0.124	8888
5	1	143	126.674.234.543	80
5	2	478	126.674.234.543	8080
5	3	647	126.674.234.543	8000
5	4	435	126.674.234.543	7000
5	5	280	126.674.234.543	9000
5	6	286	126.674.234.543	8888
5	7	32	126.674.234.543	80
5	8	467	126.674.234.543	8080
5	9	29	126.674.234.543	8000
5	10	214	126.674.234.543	7000
5	11	301	126.674.234.543	9000
5	12	893	126.674.234.543	8888
6	1	81	129.432.123.3	80
6	2	799	129.432.123.3	8080
6	3	60	129.432.123.3	8000
6	4	74	129.432.123.3	7000
6	5	392	129.432.123.3	9000
6	6	115	129.432.123.3	8888
6	7	409	129.432.123.3	80
6	8	505	129.432.123.3	8080
6	9	463	129.432.123.3	8000
6	10	864	129.432.123.3	7000
6	11	962	129.432.123.3	9000
6	12	290	129.432.123.3	8888
7	1	81	129.987.123.422	80
7	2	413	129.987.123.422	8080
7	3	939	129.987.123.422	8000
7	4	745	129.987.123.422	7000
7	5	557	129.987.123.422	9000
7	6	197	129.987.123.422	8888
7	7	971	129.987.123.422	80
7	8	373	129.987.123.422	8080
7	9	743	129.987.123.422	8000
7	10	370	129.987.123.422	7000
7	11	893	129.987.123.422	9000
7	12	279	129.987.123.422	8888
8	1	571	987.654.432.123	80
8	2	309	987.654.432.123	8080
8	3	734	987.654.432.123	8000
8	4	821	987.654.432.123	7000
8	5	188	987.654.432.123	9000
8	6	95	987.654.432.123	8888
8	7	579	987.654.432.123	80
8	8	518	987.654.432.123	8080
8	9	102	987.654.432.123	8000
8	10	424	987.654.432.123	7000
8	11	170	987.654.432.123	9000
8	12	704	987.654.432.123	8888
9	1	282	456.423.0.124	80
9	2	593	456.423.0.124	8080
9	3	299	456.423.0.124	8000
9	4	747	456.423.0.124	7000
9	5	638	456.423.0.124	9000
9	6	314	456.423.0.124	8888
9	7	83	456.423.0.124	80
9	8	621	456.423.0.124	8080
9	9	441	456.423.0.124	8000
9	10	58	456.423.0.124	7000
9	11	267	456.423.0.124	9000
9	12	813	456.423.0.124	8888
10	1	378	126.674.234.543	80
10	2	999	126.674.234.543	8080
10	3	270	126.674.234.543	8000
10	4	657	126.674.234.543	7000
10	5	163	126.674.234.543	9000
10	6	984	126.674.234.543	8888
10	7	111	126.674.234.543	80
10	8	654	126.674.234.543	8080
10	9	149	126.674.234.543	8000
10	10	75	126.674.234.543	7000
10	11	762	126.674.234.543	9000
10	12	243	126.674.234.543	8888
11	1	757	129.432.123.3	80
11	2	721	129.432.123.3	8080
11	3	786	129.432.123.3	8000
11	4	0	129.432.123.3	7000
11	5	837	129.432.123.3	9000
11	6	215	129.432.123.3	8888
11	7	463	129.432.123.3	80
11	8	69	129.432.123.3	8080
11	9	944	129.432.123.3	8000
11	10	607	129.432.123.3	7000
11	11	757	129.432.123.3	9000
11	12	11	129.432.123.3	8888
12	1	372	129.987.123.422	80
12	2	968	129.987.123.422	8080
12	3	81	129.987.123.422	8000
12	4	471	129.987.123.422	7000
12	5	45	129.987.123.422	9000
12	6	424	129.987.123.422	8888
12	7	470	129.987.123.422	80
12	8	646	129.987.123.422	8080
12	9	685	129.987.123.422	8000
