day	hour	value	ip	port
1	1	632	129.432.123.3	80
1	2	316	129.432.123.3	8080
1	3	420	129.432.123.3	8000
1	4	840	129.432.123.3	7000
1	5	188	129.432.123.3	9000
1	6	30	129.432.123.3	8888
1	7	70	129.432.123.3	80
1	8	738	129.432.123.3	8080
1	9	828	129.432.123.3	8000
1	10	602	129.432.123.3	7000
1	11	393	129.432.123.3	9000
1	12	942	129.432.123.3	8888
2	1	881	129.987.123.422	80
2	2	590	129.987.123.422	8080
2	3	561	129.987.123.422	8000
2	4	160	129.987.123.422	7000
2	5	945	129.987.123.422	9000
2	6	265	129.987.123.422	8888
2	7	225	129.987.123.422	80
2	8	70	129.987.123.422	8080
2	9	93	129.987.123.422	8000
2	10	155	129.987.123.422	7000
2	11	240	129.987.123.422	9000
2	12	196	129.987.123.422	8888
3	1	659	987.654.432.123	80
3	2	39	987.654.432.123	8080
3	3	783	987.654.432.123	8000
3	4	785	987.654.432.123	7000
3	5	144	987.654.432.123	9000
3	6	932	987.654.432.123	8888
3	7	723	987.654.432.123	80
3	8	518	987.654.432.123	8080
3	9	35	987.654.432.123	8000
3	10	914	987.654.432.123	7000
3	11	818	987.654.432.123	9000
3	12	260	987.654.432.123	8888
4	1	574	456.423.0.124	80
4	2	343	456.423.0.124	8080
4	3	774	456.423.0.124	8000
4	4	340	456.423.0.124	7000
4	5	106	456.423.0.124	9000
4	6	292	456.423.0.124	8888
4	7	760	456.423.0.124	80
4	8	174	456.423.0.124	8080
4	9	881	456.423.0.124	8000
4	10	631	456.423.0.124	7000
4	11	328	456.423.0.124	9000
4	12	516	456.423.0.124	8888
5	1	567	126.674.234.543	80
5	2	139	126.674.234.543	8080
5	3	846	126.674.234.543	8000
5	4	88	126.674.234.543	7000
5	5	75	126.674.234.543	9000
5	6	800	126.674.234.543	8888
5	7	308	126.674.234.543	80
5	8	428	126.674.234.543	8080
5	9	135	126.674.234.543	8000
5	10	418	126.674.234.543	7000
5	11	168	126.674.234.543	9000
5	12	623	126.674.234.543	8888
6	1	157	129.432.123.3	80
6	2	416	129.432.123.3	8080
6	3	402	129.432.123.3	8000
6	4	570	129.432.123.3	7000
6	5	634	129.432.123.3	9000
6	6	558	129.432.123.3	8888
6	7	839	129.432.123.3	80
6	8	773	129.432.123.3	8080
6	9	12	129.432.123.3	8000
6	10	127	129.432.123.3	7000
6	11	108	129.432.123.3	9000
6	12	223	129.432.123.3	8888
7	1	426	129.987.123.422	80
7	2	122	129.987.123.422	8080
7	3	222	129.987.123.422	8000
7	4	693	129.987.123.422	7000
7	5	521	129.987.123.422	9000
7	6	925	129.987.123.422	8888
7	7	790	129.987.123.422	80
7	8	643	129.987.123.422	8080
7	9	155	129.987.123.422	8000
7	10	398	129.987.123.422	7000
7	11	682	129.987.123.422	9000
7	12	727	129.987.123.422	8888
8	1	473	987.654.432.123	80
8	2	381	987.654.432.123	8080
8	3	418	987.654.432.123	8000
8	4	88	987.654.432.123	7000
8	5	558	987.654.432.123	9000
8	6	644	987.654.432.123	8888
8	7	281	987.654.432.123	80
8	8	346	987.654.432.123	8080
8	9	640	987.654.432.123	8000
8	10	487	987.654.432.123	7000
8	11	50	987.654.432.123	9000
8	12	291	987.654.432.123	8888
9	1	187	456.423.0.124	80
9	2	37	456.423.0.124	8080
9	3	948	456.423.0.124	8000
9	4	458	456.423.0.124	7000
9	5	786	456.423.0.124	9000
9	6	225	456.423.0.124	8888
9	7	927	456.423.0.124	80
9	8	686	456.423.0.124	8080
9	9	364	456.423.0.124	8000
9	10	291	456.423.0.124	7000
9	11	783	456.423.0.124	9000
9	12	726	456.423.0.124	8888
10	1	90	126.674.234.543	80
10	2	648	126.674.234.543	8080
10	3	410	126.674.234.543	8000
10	4	326	126.674.234.543	7000
10	5	632	126.674.234.543	9000
10	6	607	126.674.234.543	8888
10	7	154	126.674.234.543	80
10	8	831	126.674.234.543	8080
10	9	701	126.674.234.543	8000
10	10	349	126.674.234.543	7000
10	11	47	126.674.234.543	9000
10	12	24	126.674.234.543	8888
11	1	338	129.432.123.3	80
11	2	967	129.432.123.3	8080
11	3	967	129.432.123.3	8000
11	4	309	129.432.123.3	7000
11	5	261	129.432.123.3	9000
11	6	110	129.432.123.3	8888
11	7	706	129.432.123.3	80
11	8	106	129.432.123.3	8080
11	9	288	129.432.123.3	8000
11	10	19	129.432.123.3	7000
11	11	223	129.432.123.3	9000
11	12	339	129.432.123.3	8888
12	1	534	129.987.123.422	80
12	2	29	129.987.123.422	8080
12	3	892	129.987.123.422	8000
12	4	357	129.987.123.422	7000
12	5	218	129.987.123.422	9000
12	6	971	129.987.123.422	8888
12	7	643	129.987.123.422	80
12	8	216	129.987.123.422	8080
12	9	645	129.987.123.422	8000
12	10	519	129.987.123.422	7000
12	11	333	129.987.123.422	9000
12	12	875	129.987.123.422	8888
13	1	356	987.654.432.123	80
13	2	958	987.654.432.123	8080
13	3	449	987.654.432.123	8000
13	4	985	987.654.432.123	7000
13	5	950	987.654.432.123	9000
13	6	858	987.654.432.123	8888
13	7	25	987.654.432.123	80
13	8	285	987.654.432.123	8080
13	9	768	987.654.432.123	8000
13	10	21	987.654.432.123	7000
13	11	859	987.654.432.123	9000
13	12	482	987.654.432.123	8888
14	1	178	456.423.0.124	80
14	2	37	456.423.0.124	8080
14	3	99	456.423.0.124	8000
14	4	890	456.423.0.124	7000
14	5	309	456.423.0.124	9000
14	6	849	456.423.0.124	8888
14	7	469	456.423.0.124	80
14	8	479	456.423.0.124	8080
14	9	48	456.423.0.124	8000
14	10	639	456.423.0.124	7000
14	11	240	456.423.0.124	9000
14	12	56	456.423.0.124	8888
15	1	918	126.674.234.543	80
15	2	870	126.674.234.543	8080
15	3	45	126.674.234.543	8000
15	4	993	126.674.234.543	7000
15	5	292	126.674.234.543	9000
15	6	206	126.674.234.543	8888
15	7	234	126.674.234.543	80
15	8	647	126.674.234.543	8080
15	9	976	126.674.234.543	8000
15	10	155	126.674.234.543	7000
15	11	73	126.674.234.543	9000
15	12	491	126.674.234.543	8888
