day	hour	value	ip	port
1	1	606	129.432.123.3	80
2	1	962	129.432.123.3	8080
3	1	948	129.432.123.3	8000
4	1	705	129.432.123.3	7000
5	1	817	129.432.123.3	9000
6	1	701	129.432.123.3	8888
7	1	901	129.432.123.3	80
1	2	499	129.987.123.422	80
2	2	71	129.987.123.422	8080
3	2	908	129.987.123.422	8000
4	2	292	129.987.123.422	7000
5	2	772	129.987.123.422	9000
6	2	267	129.987.123.422	8888
7	2	155	129.987.123.422	80
1	3	615	987.654.432.123	80
2	3	575	987.654.432.123	8080
3	3	452	987.654.432.123	8000
4	3	100	987.654.432.123	7000
5	3	234	987.654.432.123	9000
6	3	897	987.654.432.123	8888
7	3	723	987.654.432.123	80
1	4	809	456.423.0.124	80
2	4	343	456.423.0.124	8080
3	4	859	456.423.0.124	8000
4	4	800	456.423.0.124	7000
5	4	433	456.423.0.124	9000
6	4	116	456.423.0.124	8888
7	4	48	456.423.0.124	80
1	5	244	126.674.234.543	80
2	5	955	126.674.234.543	8080
3	5	566	126.674.234.543	8000
4	5	340	126.674.234.543	7000
5	5	883	126.674.234.543	9000
6	5	199	126.674.234.543	8888
7	5	660	126.674.234.543	80
1	6	909	129.432.123.3	80
2	6	547	129.432.123.3	8080
3	6	158	129.432.123.3	8000
4	6	309	129.432.123.3	7000
5	6	668	129.432.123.3	9000
6	6	119	129.432.123.3	8888
7	6	585	129.432.123.3	80
1	7	363	129.987.123.422	80
2	7	919	129.987.123.422	8080
3	7	270	129.987.123.422	8000
4	7	130	129.987.123.422	7000
5	7	983	129.987.123.422	9000
6	7	877	129.987.123.422	8888
7	7	755	129.987.123.422	80
1	8	383	987.654.432.123	80
2	8	508	987.654.432.123	8080
3	8	670	987.654.432.123	8000
4	8	178	987.654.432.123	7000
5	8	355	987.654.432.123	9000
6	8	97	987.654.432.123	8888
7	8	82	987.654.432.123	80
1	9	155	456.423.0.124	80
2	9	407	456.423.0.124	8080
3	9	550	456.423.0.124	8000
4	9	370	456.423.0.124	7000
5	9	473	456.423.0.124	9000
6	9	20	456.423.0.124	8888
7	9	142	456.423.0.124	80
1	10	901	126.674.234.543	80
2	10	390	126.674.234.543	8080
3	10	891	126.674.234.543	8000
4	10	972	126.674.234.543	7000
5	10	466	126.674.234.543	9000
6	10	175	126.674.234.543	8888
7	10	739	126.674.234.543	80
1	11	103	129.432.123.3	80
2	11	979	129.432.123.3	8080
3	11	246	129.432.123.3	8000
4	11	68	129.432.123.3	7000
5	11	868	129.432.123.3	9000
6	11	455	129.432.123.3	8888
7	11	659	129.432.123.3	80
1	12	226	129.987.123.422	80
2	12	63	129.987.123.422	8080
3	12	836	129.987.123.422	8000
4	12	321	129.987.123.422	7000
5	12	940	129.987.123.422	9000
6	12	156	129.987.123.422	8888
7	12	409	129.987.123.422	80
1	13	67	987.654.432.123	80
2	13	661	987.654.432.123	8080
3	13	338	987.654.432.123	8000
4	13	555	987.654.432.123	7000
5	13	761	987.654.432.123	9000
6	13	89	987.654.432.123	8888
7	13	481	987.654.432.123	80
1	14	129	456.423.0.124	80
2	14	955	456.423.0.124	8080
3	14	913	456.423.0.124	8000
4	14	188	456.423.0.124	7000
5	14	341	456.423.0.124	9000
6	14	100	456.423.0.124	8888
7	14	515	456.423.0.124	80
1	15	101	126.674.234.543	80
2	15	872	126.674.234.543	8080
3	15	436	126.674.234.543	8000
4	15	314	126.674.234.543	7000
5	15	164	126.674.234.543	9000
6	15	386	126.674.234.543	8888
7	15	365	126.674.234.543	80
