day	hour	value	ip	port
1	1	791	129.432.123.3	80
2	1	284	129.432.123.3	8080
3	1	76	129.432.123.3	8000
4	1	358	129.432.123.3	7000
5	1	510	129.432.123.3	9000
6	1	32	129.432.123.3	8888
7	1	132	129.432.123.3	80
1	2	728	129.987.123.422	80
2	2	432	129.987.123.422	8080
3	2	728	129.987.123.422	8000
4	2	759	129.987.123.422	7000
5	2	683	129.987.123.422	9000
6	2	54	129.987.123.422	8888
7	2	987	129.987.123.422	80
1	3	633	987.654.432.123	80
2	3	705	987.654.432.123	8080
3	3	12	987.654.432.123	8000
4	3	353	987.654.432.123	7000
5	3	604	987.654.432.123	9000
6	3	66	987.654.432.123	8888
7	3	161	987.654.432.123	80
1	4	693	456.423.0.124	80
2	4	380	456.423.0.124	8080
3	4	347	456.423.0.124	8000
4	4	953	456.423.0.124	7000
5	4	439	456.423.0.124	9000
6	4	356	456.423.0.124	8888
7	4	665	456.423.0.124	80
1	5	191	126.674.234.543	80
2	5	169	126.674.234.543	8080
3	5	696	126.674.234.543	8000
4	5	412	126.674.234.543	7000
5	5	401	126.674.234.543	9000
6	5	237	126.674.234.543	8888
7	5	343	126.674.234.543	80
1	6	536	129.432.123.3	80
2	6	722	129.432.123.3	8080
3	6	670	129.432.123.3	8000
4	6	964	129.432.123.3	7000
5	6	318	129.432.123.3	9000
6	6	854	129.432.123.3	8888
7	6	367	129.432.123.3	80
1	7	308	129.987.123.422	80
2	7	915	129.987.123.422	8080
3	7	719	129.987.123.422	8000
4	7	111	129.987.123.422	7000
5	7	398	129.987.123.422	9000
6	7	64	129.987.123.422	8888
7	7	527	129.987.123.422	80
1	8	370	987.654.432.123	80
2	8	790	987.654.432.123	8080
3	8	890	987.654.432.123	8000
4	8	849	987.654.432.123	7000
5	8	968	987.654.432.123	9000
6	8	284	987.654.432.123	8888
7	8	546	987.654.432.123	80
1	9	87	456.423.0.124	80
2	9	412	456.423.0.124	8080
3	9	511	456.423.0.124	8000
4	9	370	456.423.0.124	7000
5	9	915	456.423.0.124	9000
6	9	514	456.423.0.124	8888
7	9	790	456.423.0.124	80
1	10	131	126.674.234.543	80
2	10	228	126.674.234.543	8080
3	10	114	126.674.234.543	8000
4	10	101	126.674.234.543	7000
5	10	4	126.674.234.543	9000
6	10	796	126.674.234.543	8888
7	10	628	126.674.234.543	80
1	11	513	129.432.123.3	80
2	11	731	129.432.123.3	8080
3	11	507	129.432.123.3	8000
4	11	603	129.432.123.3	7000
5	11	783	129.432.123.3	9000
6	11	78	129.432.123.3	8888
7	11	428	129.432.123.3	80
1	12	690	129.987.123.422	80
2	12	173	129.987.123.422	8080
3	12	364	129.987.123.422	8000
4	12	786	129.987.123.422	7000
5	12	144	129.987.123.422	9000
6	12	59	129.987.123.422	8888
7	12	66	129.987.123.422	80
1	13	392	987.654.432.123	80
2	13	980	987.654.432.123	8080
3	13	132	987.654.432.123	8000
4	13	186	987.654.432.123	7000
5	13	188	987.654.432.123	9000
6	13	17	987.654.432.123	8888
7	13	687	987.654.432.123	80
1	14	916	456.423.0.124	80
2	14	208	456.423.0.124	8080
3	14	252	456.423.0.124	8000
4	14	616	456.423.0.124	7000
5	14	391	456.423.0.124	9000
6	14	119	456.423.0.124	8888
7	14	103	456.423.0.124	80
1	15	486	126.674.234.543	80
2	15	440	126.674.234.543	8080
3	15	259	126.674.234.543	8000
4	15	887	126.674.234.543	7000
5	15	545	126.674.234.543	9000
6	15	389	126.674.234.543	8888
7	15	399	126.674.234.543	80
