day	hour	value	ip	port
1	1	397	129.432.123.3	80
2	1	70	129.432.123.3	8080
3	1	461	129.432.123.3	8000
4	1	806	129.432.123.3	7000
5	1	254	129.432.123.3	9000
6	1	858	129.432.123.3	8888
7	1	634	129.432.123.3	80
1	2	32	129.987.123.422	80
2	2	131	129.987.123.422	8080
3	2	436	129.987.123.422	8000
4	2	898	129.987.123.422	7000
5	2	483	129.987.123.422	9000
6	2	758	129.987.123.422	8888
7	2	9	129.987.123.422	80
1	3	650	987.654.432.123	80
2	3	251	987.654.432.123	8080
3	3	803	987.654.432.123	8000
4	3	238	987.654.432.123	7000
5	3	626	987.654.432.123	9000
6	3	922	987.654.432.123	8888
7	3	295	987.654.432.123	80
1	4	601	456.423.0.124	80
2	4	606	456.423.0.124	8080
3	4	723	456.423.0.124	8000
4	4	326	456.423.0.124	7000
5	4	432	456.423.0.124	9000
6	4	83	456.423.0.124	8888
7	4	507	456.423.0.124	80
1	5	144	126.674.234.543	80
2	5	899	126.674.234.543	8080
3	5	61	126.674.234.543	8000
4	5	230	126.674.234.543	7000
5	5	550	126.674.234.543	9000
6	5	733	126.674.234.543	8888
7	5	156	126.674.234.543	80
1	6	100	129.432.123.3	80
2	6	512	129.432.123.3	8080
3	6	697	129.432.123.3	8000
4	6	305	129.432.123.3	7000
5	6	278	129.432.123.3	9000
6	6	444	129.432.123.3	8888
7	6	250	129.432.123.3	80
1	7	918	129.987.123.422	80
2	7	519	129.987.123.422	8080
3	7	82	129.987.123.422	8000
4	7	117	129.987.123.422	7000
5	7	660	129.987.123.422	9000
6	7	703	129.987.123.422	8888
7	7	532	129.987.123.422	80
1	8	276	987.654.432.123	80
2	8	643	987.654.432.123	8080
3	8	597	987.654.432.123	8000
4	8	418	987.654.432.123	7000
5	8	562	987.654.432.123	9000
6	8	571	987.654.432.123	8888
7	8	425	987.654.432.123	80
1	9	285	456.423.0.124	80
2	9	909	456.423.0.124	8080
3	9	776	456.423.0.124	8000
4	9	733	456.423.0.124	7000
5	9	436	456.423.0.124	9000
6	9	108	456.423.0.124	8888
7	9	222	456.423.0.124	80
1	10	606	126.674.234.543	80
2	10	39	126.674.234.543	8080
3	10	706	126.674.234.543	8000
4	10	100	126.674.234.543	7000
5	10	26	126.674.234.543	9000
6	10	412	126.674.234.543	8888
7	10	818	126.674.234.543	80
1	11	332	129.432.123.3	80
2	11	550	129.432.123.3	8080
3	11	395	129.432.123.3	8000
4	11	600	129.432.123.3	7000
5	11	880	129.432.123.3	9000
6	11	774	129.432.123.3	8888
7	11	966	129.432.123.3	80
1	12	663	129.987.123.422	80
2	12	635	129.987.123.422	8080
3	12	874	129.987.123.422	8000
4	12	726	129.987.123.422	7000
5	12	668	129.987.123.422	9000
6	12	750	129.987.123.422	8888
7	12	417	129.987.123.422	80
1	13	53	987.654.432.123	80
2	13	593	987.654.432.123	8080
3	13	445	987.654.432.123	8000
4	13	547	987.654.432.123	7000
5	13	73	987.654.432.123	9000
6	13	427	987.654.432.123	8888
7	13	220	987.654.432.123	80
1	14	324	456.423.0.124	80
2	14	540	456.423.0.124	8080
3	14	657	456.423.0.124	8000
4	14	928	456.423.0.124	7000
5	14	778	456.423.0.124	9000
6	14	479	456.423.0.124	8888
7	14	656	456.423.0.124	80
1	15	914	126.674.234.543	80
2	15	1	126.674.234.543	8080
3	15	639	126.674.234.543	8000
4	15	327	126.674.234.543	7000
5	15	491	126.674.234.543	9000
6	15	797	126.674.234.543	8888
7	15	560	126.674.234.543	80
