day	hour	value	ip	port
1	1	109	129.432.123.3	80
1	2	11	129.432.123.3	8080
1	3	63	129.432.123.3	8000
1	4	294	129.432.123.3	7000
1	5	384	129.432.123.3	9000
1	6	962	129.432.123.3	8888
1	7	912	129.432.123.3	80
1	8	410	129.432.123.3	8080
1	9	119	129.432.123.3	8000
1	10	269	129.432.123.3	7000
1	11	709	129.432.123.3	9000
1	12	452	129.432.123.3	8888
2	1	49	129.987.123.422	80
2	2	649	129.987.123.422	8080
2	3	962	129.987.123.422	8000
2	4	397	129.987.123.422	7000
2	5	413	129.987.123.422	9000
2	6	584	129.987.123.422	8888
2	7	399	129.987.123.422	80
2	8	498	129.987.123.422	8080
2	9	482	129.987.123.422	8000
2	10	759	129.987.123.422	7000
2	11	479	129.987.123.422	9000
2	12	363	129.987.123.422	8888
3	1	365	987.654.432.123	80
3	2	453	987.654.432.123	8080
3	3	317	987.654.432.123	8000
3	4	516	987.654.432.123	7000
3	5	199	987.654.432.123	9000
3	6	380	987.654.432.123	8888
3	7	926	987.654.432.123	80
3	8	144	987.654.432.123	8080
3	9	7	987.654.432.123	8000
3	10	155	987.654.432.123	7000
3	11	213	987.654.432.123	9000
3	12	962	987.654.432.123	8888
4	1	745	456.423.0.124	80
4	2	249	456.423.0.124	8080
4	3	705	456.423.0.124	8000
4	4	498	456.423.0.124	7000
4	5	592	456.423.0.124	9000
4	6	238	456.423.0.124	8888
4	7	527	456.423.0.124	80
4	8	187	456.423.0.124	8080
4	9	460	456.423.0.124	8000
4	10	194	456.423.0.124	7000
4	11	617	456.423.0.124	9000
4	12	206	456.423.0.124	8888
5	1	773	126.674.234.543	80
5	2	99	126.674.234.543	8080
5	3	950	126.674.234.543	8000
5	4	204	126.674.234.543	7000
5	5	732	126.674.234.543	9000
5	6	68	126.674.234.543	8888
5	7	947	126.674.234.543	80
5	8	546	126.674.234.543	8080
5	9	475	126.674.234.543	8000
5	10	243	126.674.234.543	7000
5	11	181	126.674.234.543	9000
5	12	290	126.674.234.543	8888
6	1	783	129.432.123.3	80
6	2	879	129.432.123.3	8080
6	3	87	129.432.123.3	8000
6	4	297	129.432.123.3	7000
6	5	510	129.432.123.3	9000
6	6	343	129.432.123.3	8888
6	7	519	129.432.123.3	80
6	8	659	129.432.123.3	8080
6	9	203	129.432.123.3	8000
6	10	330	129.432.123.3	7000
6	11	719	129.432.123.3	9000
6	12	485	129.432.123.3	8888
7	1	680	129.987.123.422	80
7	2	501	129.987.123.422	8080
7	3	996	129.987.123.422	8000
7	4	678	129.987.123.422	7000
7	5	420	129.987.123.422	9000
7	6	241	129.987.123.422	8888
7	7	596	129.987.123.422	80
7	8	569	129.987.123.422	8080
7	9	191	129.987.123.422	8000
7	10	9	129.987.123.422	7000
7	11	134	129.987.123.422	9000
7	12	789	129.987.123.422	8888
8	1	559	987.654.432.123	80
8	2	992	987.654.432.123	8080
8	3	757	987.654.432.123	8000
8	4	367	987.654.432.123	7000
8	5	427	987.654.432.123	9000
8	6	580	987.654.432.123	8888
8	7	225	987.654.432.123	80
8	8	643	987.654.432.123	8080
8	9	546	987.654.432.123	8000
8	10	800	987.654.432.123	7000
8	11	39	987.654.432.123	9000
8	12	737	987.654.432.123	8888
9	1	336	456.423.0.124	80
9	2	473	456.423.0.124	8080
9	3	998	456.423.0.124	8000
9	4	323	456.423.0.124	7000
9	5	472	456.423.0.124	9000
9	6	338	456.423.0.124	8888
9	7	107	456.423.0.124	80
9	8	176	456.423.0.124	8080
9	9	404	456.423.0.124	8000
9	10	18	456.423.0.124	7000
9	11	687	456.423.0.124	9000
9	12	815	456.423.0.124	8888
10	1	383	126.674.234.543	80
10	2	14	126.674.234.543	8080
10	3	495	126.674.234.543	8000
10	4	661	126.674.234.543	7000
10	5	927	126.674.234.543	9000
10	6	780	126.674.234.543	8888
10	7	181	126.674.234.543	80
10	8	781	126.674.234.543	8080
10	9	218	126.674.234.543	8000
10	10	937	126.674.234.543	7000
10	11	190	126.674.234.543	9000
10	12	362	126.674.234.543	8888
11	1	352	129.432.123.3	80
11	2	324	129.432.123.3	8080
11	3	560	129.432.123.3	8000
11	4	171	129.432.123.3	7000
11	5	19	129.432.123.3	9000
11	6	946	129.432.123.3	8888
11	7	300	129.432.123.3	80
11	8	956	129.432.123.3	8080
11	9	125	129.432.123.3	8000
11	10	958	129.432.123.3	7000
11	11	755	129.432.123.3	9000
11	12	230	129.432.123.3	8888
12	1	279	129.987.123.422	80
12	2	332	129.987.123.422	8080
12	3	957	129.987.123.422	8000
12	4	243	129.987.123.422	7000
12	5	10	129.987.123.422	9000
12	6	859	129.987.123.422	8888
12	7	651	129.987.123.422	80
12	8	515	129.987.123.422	8080
12	9	123	129.987.123.422	8000
12	10	381	129.987.123.422	7000
12	11	761	129.987.123.422	9000
12	12	642	129.987.123.422	8888
13	1	491	987.654.432.123	80
13	2	513	987.654.432.123	8080
13	3	492	987.654.432.123	8000
13	4	60	987.654.432.123	7000
13	5	971	987.654.432.123	9000
13	6	101	987.654.432.123	8888
13	7	617	987.654.432.123	80
13	8	168	987.654.432.123	8080
13	9	760	987.654.432.123	8000
13	10	421	987.654.432.123	7000
13	11	943	987.654.432.123	9000
13	12	408	987.654.432.123	8888
14	1	383	456.423.0.124	80
14	2	515	456.423.0.124	8080
14	3	440	456.423.0.124	8000
14	4	730	456.423.0.124	7000
14	5	284	456.423.0.124	9000
14	6	658	456.423.0.124	8888
14	7	648	456.423.0.124	80
14	8	6	456.423.0.124	8080
14	9	136	456.423.0.124	8000
14	10	130	456.423.0.124	7000
14	11	351	456.423.0.124	9000
14	12	551	456.423.0.124	8888
15	1	682	126.674.234.543	80
15	2	763	126.674.234.543	8080
15	3	717	126.674.234.543	8000
15	4	537	126.674.234.543	7000
15	5	762	126.674.234.543	9000
15	6	652	126.674.234.543	8888
15	7	198	126.674.234.543	80
15	8	924	126.674.234.543	8080
15	9	381	126.674.234.543	8000
15	10	34	126.674.234.543	7000
15	11	115	126.674.234.543	9000
15	12	406	126.674.234.543	8888
