day	hour	value	ip	port
1	1	573	129.432.123.3	80
1	2	987	129.432.123.3	8080
1	3	379	129.432.123.3	8000
1	4	315	129.432.123.3	7000
1	5	594	129.432.123.3	9000
1	6	432	129.432.123.3	8888
1	7	197	129.432.123.3	80
1	8	246	129.432.123.3	8080
1	9	440	129.432.123.3	8000
1	10	609	129.432.123.3	7000
1	11	813	129.432.123.3	9000
1	12	891	129.432.123.3	8888
2	1	621	129.987.123.422	80
2	2	840	129.987.123.422	8080
2	3	629	129.987.123.422	8000
2	4	882	129.987.123.422	7000
2	5	208	129.987.123.422	9000
2	6	215	129.987.123.422	8888
2	7	184	129.987.123.422	80
2	8	958	129.987.123.422	8080
2	9	504	129.987.123.422	8000
2	10	855	129.987.123.422	7000
2	11	461	129.987.123.422	9000
2	12	780	129.987.123.422	8888
3	1	279	987.654.432.123	80
3	2	280	987.654.432.123	8080
3	3	860	987.654.432.123	8000
3	4	199	987.654.432.123	7000
3	5	673	987.654.432.123	9000
3	6	395	987.654.432.123	8888
3	7	459	987.654.432.123	80
3	8	291	987.654.432.123	8080
3	9	492	987.654.432.123	8000
3	10	695	987.654.432.123	7000
3	11	452	987.654.432.123	9000
3	12	563	987.654.432.123	8888
4	1	291	456.423.0.124	80
4	2	864	456.423.0.124	8080
4	3	618	456.423.0.124	8000
4	4	617	456.423.0.124	7000
4	5	319	456.423.0.124	9000
4	6	1	456.423.0.124	8888
4	7	855	456.423.0.124	80
4	8	312	456.423.0.124	8080
4	9	952	456.423.0.124	8000
4	10	841	456.423.0.124	7000
4	11	126	456.423.0.124	9000
4	12	84	456.423.0.124	8888
5	1	246	126.674.234.543	80
5	2	829	126.674.234.543	8080
5	3	150	126.674.234.543	8000
5	4	274	126.674.234.543	7000
5	5	63	126.674.234.543	9000
5	6	61	126.674.234.543	8888
5	7	298	126.674.234.543	80
5	8	969	126.674.234.543	8080
5	9	873	126.674.234.543	8000
5	10	879	126.674.234.543	7000
5	11	180	126.674.234.543	9000
5	12	339	126.674.234.543	8888
6	1	417	129.432.123.3	80
6	2	60	129.432.123.3	8080
6	3	867	129.432.123.3	8000
6	4	213	129.432.123.3	7000
6	5	714	129.432.123.3	9000
6	6	751	129.432.123.3	8888
6	7	123	129.432.123.3	80
6	8	104	129.432.123.3	8080
6	9	682	129.432.123.3	8000
6	10	631	129.432.123.3	7000
6	11	936	129.432.123.3	9000
6	12	439	129.432.123.3	8888
7	1	112	129.987.123.422	80
7	2	930	129.987.123.422	8080
7	3	677	129.987.123.422	8000
7	4	759	129.987.123.422	7000
7	5	237	129.987.123.422	9000
7	6	441	129.987.123.422	8888
7	7	272	129.987.123.422	80
7	8	704	129.987.123.422	8080
7	9	69	129.987.123.422	8000
7	10	959	129.987.123.422	7000
7	11	370	129.987.123.422	9000
7	12	583	129.987.123.422	8888
8	1	456	987.654.432.123	80
8	2	846	987.654.432.123	8080
8	3	384	987.654.432.123	8000
8	4	772	987.654.432.123	7000
8	5	6	987.654.432.123	9000
8	6	962	987.654.432.123	8888
8	7	317	987.654.432.123	80
8	8	131	987.654.432.123	8080
8	9	29	987.654.432.123	8000
8	10	784	987.654.432.123	7000
8	11	136	987.654.432.123	9000
8	12	9	987.654.432.123	8888
9	1	936	456.423.0.124	80
9	2	905	456.423.0.124	8080
9	3	939	456.423.0.124	8000
9	4	420	456.423.0.124	7000
9	5	383	456.423.0.124	9000
9	6	681	456.423.0.124	8888
9	7	288	456.423.0.124	80
9	8	442	456.423.0.124	8080
9	9	366	456.423.0.124	8000
9	10	288	456.423.0.124	7000
9	11	209	456.423.0.124	9000
9	12	673	456.423.0.124	8888
10	1	2	126.674.234.543	80
10	2	231	126.674.234.543	8080
10	3	239	126.674.234.543	8000
10	4	105	126.674.234.543	7000
10	5	607	126.674.234.543	9000
10	6	601	126.674.234.543	8888
10	7	996	126.674.234.543	80
10	8	721	126.674.234.543	8080
10	9	603	126.674.234.543	8000
10	10	862	126.674.234.543	7000
10	11	601	126.674.234.543	9000
10	12	89	126.674.234.543	8888
11	1	21	129.432.123.3	80
11	2	162	129.432.123.3	8080
11	3	317	129.432.123.3	8000
11	4	979	129.432.123.3	7000
11	5	677	129.432.123.3	9000
11	6	164	129.432.123.3	8888
11	7	57	129.432.123.3	80
11	8	520	129.432.123.3	8080
11	9	407	129.432.123.3	8000
11	10	318	129.432.123.3	7000
11	11	616	129.432.123.3	9000
11	12	276	129.432.123.3	8888
12	1	891	129.987.123.422	80
12	2	993	129.987.123.422	8080
12	3	888	129.987.123.422	8000
12	4	265	129.987.123.422	7000
12	5	370	129.987.123.422	9000
12	6	497	129.987.123.422	8888
12	7	695	129.987.123.422	80
12	8	770	129.987.123.422	8080
12	9	997	129.987.123.422	8000
12	10	723	129.987.123.422	7000
12	11	132	129.987.123.422	9000
12	12	728	129.987.123.422	8888
13	1	554	987.654.432.123	80
13	2	448	987.654.432.123	8080
13	3	877	987.654.432.123	8000
