day	hour	value	ip	port
1	1	729	129.432.123.3	80
2	1	948	129.432.123.3	8080
3	1	279	129.432.123.3	8000
4	1	37	129.432.123.3	7000
5	1	943	129.432.123.3	9000
6	1	164	129.432.123.3	8888
7	1	44	129.432.123.3	80
1	2	890	129.987.123.422	80
2	2	187	129.987.123.422	8080
3	2	148	129.987.123.422	8000
4	2	539	129.987.123.422	7000
5	2	977	129.987.123.422	9000
6	2	308	129.987.123.422	8888
7	2	446	129.987.123.422	80
1	3	676	987.654.432.123	80
2	3	463	987.654.432.123	8080
3	3	468	987.654.432.123	8000
4	3	633	987.654.432.123	7000
5	3	879	987.654.432.123	9000
6	3	853	987.654.432.123	8888
7	3	48	987.654.432.123	80
1	4	81	456.423.0.124	80
2	4	899	456.423.0.124	8080
3	4	632	456.423.0.124	8000
4	4	571	456.423.0.124	7000
5	4	313	456.423.0.124	9000
6	4	492	456.423.0.124	8888
7	4	593	456.423.0.124	80
1	5	786	126.674.234.543	80
2	5	954	126.674.234.543	8080
3	5	140	126.674.234.543	8000
4	5	396	126.674.234.543	7000
5	5	200	126.674.234.543	9000
6	5	786	126.674.234.543	8888
7	5	231	126.674.234.543	80
1	6	238	129.432.123.3	80
2	6	477	129.432.123.3	8080
3	6	720	129.432.123.3	8000
4	6	47	129.432.123.3	7000
5	6	946	129.432.123.3	9000
6	6	861	129.432.123.3	8888
7	6	276	129.432.123.3	80
1	7	926	129.987.123.422	80
2	7	191	129.987.123.422	8080
3	7	316	129.987.123.422	8000
4	7	336	129.987.123.422	7000
5	7	705	129.987.123.422	9000
6	7	317	129.987.123.422	8888
7	7	167	129.987.123.422	80
1	8	61	987.654.432.123	80
2	8	3	987.654.432.123	8080
3	8	152	987.654.432.123	8000
4	8	490	987.654.432.123	7000
5	8	455	987.654.432.123	9000
6	8	449	987.654.432.123	8888
7	8	933	987.654.432.123	80
1	9	803	456.423.0.124	80
2	9	371	456.423.0.124	8080
3	9	255	456.423.0.124	8000
4	9	853	456.423.0.124	7000
5	9	169	456.423.0.124	9000
6	9	48	456.423.0.124	8888
7	9	588	456.423.0.124	80
1	10	717	126.674.234.543	80
2	10	166	126.674.234.543	8080
3	10	151	126.674.234.543	8000
4	10	931	126.674.234.543	7000
5	10	672	126.674.234.543	9000
6	10	617	126.674.234.543	8888
7	10	532	126.674.234.543	80
1	11	73	129.432.123.3	80
2	11	632	129.432.123.3	8080
3	11	466	129.432.123.3	8000
4	11	638	129.432.123.3	7000
5	11	412	129.432.123.3	9000
6	11	852	129.432.123.3	8888
7	11	697	129.432.123.3	80
1	12	973	129.987.123.422	80
2	12	41	129.987.123.422	8080
3	12	697	129.987.123.422	8000
4	12	201	129.987.123.422	7000
5	12	810	129.987.123.422	9000
6	12	550	129.987.123.422	8888
7	12	834	129.987.123.422	80
1	13	787	987.654.432.123	80
2	13	655	987.654.432.123	8080
3	13	177	987.654.432.123	8000
4	13	924	987.654.432.123	7000
5	13	878	987.654.432.123	9000
6	13	779	987.654.432.123	8888
7	13	170	987.654.432.123	80
1	14	87	456.423.0.124	80
2	14	892	456.423.0.124	8080
3	14	130	456.423.0.124	8000
4	14	700	456.423.0.124	7000
5	14	153	456.423.0.124	9000
6	14	604	456.423.0.124	8888
7	14	978	456.423.0.124	80
1	15	28	126.674.234.543	80
2	15	329	126.674.234.543	8080
3	15	966	126.674.234.543	8000
4	15	787	126.674.234.543	7000
5	15	878	126.674.234.543	9000
6	15	293	126.674.234.543	8888
7	15	809	126.674.234.543	80
