day	hour	value	ip	port
1	1	913	129.432.123.3	80
2	1	935	129.432.123.3	8080
3	1	463	129.432.123.3	8000
4	1	390	129.432.123.3	7000
5	1	735	129.432.123.3	9000
6	1	609	129.432.123.3	8888
7	1	52	129.432.123.3	80
1	2	200	129.987.123.422	80
2	2	630	129.987.123.422	8080
3	2	408	129.987.123.422	8000
4	2	305	129.987.123.422	7000
5	2	924	129.987.123.422	9000
6	2	568	129.987.123.422	8888
7	2	122	129.987.123.422	80
1	3	82	987.654.432.123	80
2	3	803	987.654.432.123	8080
3	3	92	987.654.432.123	8000
4	3	351	987.654.432.123	7000
5	3	963	987.654.432.123	9000
6	3	162	987.654.432.123	8888
7	3	627	987.654.432.123	80
1	4	594	456.423.0.124	80
2	4	67	456.423.0.124	8080
3	4	380	456.423.0.124	8000
4	4	329	456.423.0.124	7000
5	4	257	456.423.0.124	9000
6	4	542	456.423.0.124	8888
7	4	744	456.423.0.124	80
1	5	684	126.674.234.543	80
2	5	595	126.674.234.543	8080
3	5	318	126.674.234.543	8000
4	5	370	126.674.234.543	7000
5	5	221	126.674.234.543	9000
6	5	333	126.674.234.543	8888
7	5	478	126.674.234.543	80
1	6	308	129.432.123.3	80
2	6	706	129.432.123.3	8080
3	6	96	129.432.123.3	8000
4	6	98	129.432.123.3	7000
5	6	530	129.432.123.3	9000
6	6	593	129.432.123.3	8888
7	6	111	129.432.123.3	80
1	7	528	129.987.123.422	80
2	7	890	129.987.123.422	8080
3	7	613	129.987.123.422	8000
4	7	382	129.987.123.422	7000
5	7	435	129.987.123.422	9000
6	7	389	129.987.123.422	8888
7	7	980	129.987.123.422	80
1	8	6	987.654.432.123	80
2	8	433	987.654.432.123	8080
3	8	927	987.654.432.123	8000
4	8	219	987.654.432.123	7000
5	8	841	987.654.432.123	9000
6	8	710	987.654.432.123	8888
7	8	274	987.654.432.123	80
1	9	910	456.423.0.124	80
2	9	683	456.423.0.124	8080
3	9	344	456.423.0.124	8000
4	9	735	456.423.0.124	7000
5	9	162	456.423.0.124	9000
6	9	825	456.423.0.124	8888
7	9	337	456.423.0.124	80
1	10	914	126.674.234.543	80
2	10	871	126.674.234.543	8080
3	10	354	126.674.234.543	8000
4	10	540	126.674.234.543	7000
5	10	996	126.674.234.543	9000
6	10	617	126.674.234.543	8888
7	10	8	126.674.234.543	80
1	11	665	129.432.123.3	80
2	11	591	129.432.123.3	8080
3	11	935	129.432.123.3	8000
4	11	778	129.432.123.3	7000
5	11	399	129.432.123.3	9000
6	11	875	129.432.123.3	8888
7	11	212	129.432.123.3	80
1	12	924	129.987.123.422	80
2	12	805	129.987.123.422	8080
3	12	805	129.987.123.422	8000
4	12	219	129.987.123.422	7000
5	12	464	129.987.123.422	9000
6	12	759	129.987.123.422	8888
7	12	596	129.987.123.422	80
1	13	861	987.654.432.123	80
2	13	914	987.654.432.123	8080
3	13	788	987.654.432.123	8000
4	13	433	987.654.432.123	7000
5	13	284	987.654.432.123	9000
6	13	132	987.654.432.123	8888
7	13	793	987.654.432.123	80
1	14	872	456.423.0.124	80
2	14	142	456.423.0.124	8080
3	14	557	456.423.0.124	8000
4	14	97	456.423.0.124	7000
5	14	89	456.423.0.124	9000
6	14	500	456.423.0.124	8888
7	14	32	456.423.0.124	80
1	15	791	126.674.234.543	80
2	15	292	126.674.234.543	8080
3	15	559	126.674.234.543	8000
4	15	731	126.674.234.543	7000
5	15	266	126.674.234.543	9000
6	15	769	126.674.234.543	8888
7	15	625	126.674.234.543	80
