day	hour	value	ip	port
1	1	804	129.432.123.3	80
2	1	918	129.432.123.3	8080
3	1	539	129.432.123.3	8000
4	1	263	129.432.123.3	7000
5	1	664	129.432.123.3	9000
6	1	624	129.432.123.3	8888
7	1	891	129.432.123.3	80
1	2	615	129.987.123.422	80
2	2	247	129.987.123.422	8080
3	2	784	129.987.123.422	8000
4	2	311	129.987.123.422	7000
5	2	940	129.987.123.422	9000
6	2	715	129.987.123.422	8888
7	2	779	129.987.123.422	80
1	3	891	987.654.432.123	80
2	3	889	987.654.432.123	8080
3	3	358	987.654.432.123	8000
4	3	240	987.654.432.123	7000
5	3	561	987.654.432.123	9000
6	3	342	987.654.432.123	8888
7	3	98	987.654.432.123	80
1	4	490	456.423.0.124	80
2	4	566	456.423.0.124	8080
3	4	356	456.423.0.124	8000
4	4	243	456.423.0.124	7000
5	4	156	456.423.0.124	9000
6	4	339	456.423.0.124	8888
7	4	462	456.423.0.124	80
1	5	285	126.674.234.543	80
2	5	349	126.674.234.543	8080
3	5	627	126.674.234.543	8000
4	5	321	126.674.234.543	7000
5	5	986	126.674.234.543	9000
6	5	544	126.674.234.543	8888
7	5	191	126.674.234.543	80
1	6	313	129.432.123.3	80
2	6	926	129.432.123.3	8080
3	6	776	129.432.123.3	8000
4	6	358	129.432.123.3	7000
5	6	911	129.432.123.3	9000
6	6	400	129.432.123.3	8888
7	6	69	129.432.123.3	80
1	7	948	129.987.123.422	80
2	7	213	129.987.123.422	8080
3	7	447	129.987.123.422	8000
4	7	948	129.987.123.422	7000
5	7	318	129.987.123.422	9000
6	7	568	129.987.123.422	8888
7	7	493	129.987.123.422	80
1	8	890	987.654.432.123	80
2	8	904	987.654.432.123	8080
3	8	147	987.654.432.123	8000
4	8	144	987.654.432.123	7000
5	8	760	987.654.432.123	9000
6	8	614	987.654.432.123	8888
7	8	707	987.654.432.123	80
1	9	541	456.423.0.124	80
2	9	891	456.423.0.124	8080
3	9	24	456.423.0.124	8000
4	9	493	456.423.0.124	7000
5	9	931	456.423.0.124	9000
6	9	594	456.423.0.124	8888
7	9	385	456.423.0.124	80
1	10	495	126.674.234.543	80
2	10	672	126.674.234.543	8080
3	10	43	126.674.234.543	8000
4	10	320	126.674.234.543	7000
5	10	176	126.674.234.543	9000
6	10	705	126.674.234.543	8888
7	10	260	126.674.234.543	80
1	11	66	129.432.123.3	80
2	11	229	129.432.123.3	8080
3	11	94	129.432.123.3	8000
4	11	244	129.432.123.3	7000
5	11	365	129.432.123.3	9000
6	11	656	129.432.123.3	8888
7	11	238	129.432.123.3	80
1	12	640	129.987.123.422	80
2	12	101	129.987.123.422	8080
3	12	235	129.987.123.422	8000
4	12	326	129.987.123.422	7000
5	12	467	129.987.123.422	9000
6	12	839	129.987.123.422	8888
7	12	350	129.987.123.422	80
1	13	216	987.654.432.123	80
2	13	469	987.654.432.123	8080
3	13	842	987.654.432.123	8000
4	13	409	987.654.432.123	7000
5	13	718	987.654.432.123	9000
6	13	707	987.654.432.123	8888
7	13	672	987.654.432.123	80
1	14	245	456.423.0.124	80
2	14	879	456.423.0.124	8080
3	14	691	456.423.0.124	8000
4	14	127	456.423.0.124	7000
5	14	951	456.423.0.124	9000
6	14	98	456.423.0.124	8888
7	14	509	456.423.0.124	80
1	15	670	126.674.234.543	80
2	15	683	126.674.234.543	8080
3	15	312	126.674.234.543	8000
4	15	238	126.674.234.543	7000
5	15	838	126.674.234.543	9000
6	15	771	126.674.234.543	8888
7	15	869	126.674.234.543	80
