day	hour	value	ip	port
1	1	699	129.432.123.3	80
1	2	533	129.432.123.3	8080
1	3	410	129.432.123.3	8000
1	4	444	129.432.123.3	7000
1	5	497	129.432.123.3	9000
1	6	815	129.432.123.3	8888
1	7	215	129.432.123.3	80
1	8	587	129.432.123.3	8080
1	9	696	129.432.123.3	8000
1	10	799	129.432.123.3	7000
1	11	162	129.432.123.3	9000
1	12	57	129.432.123.3	8888
2	1	511	129.987.123.422	80
2	2	424	129.987.123.422	8080
2	3	318	129.987.123.422	8000
2	4	650	129.987.123.422	7000
2	5	371	129.987.123.422	9000
2	6	541	129.987.123.422	8888
2	7	31	129.987.123.422	80
2	8	504	129.987.123.422	8080
2	9	733	129.987.123.422	8000
2	10	783	129.987.123.422	7000
2	11	991	129.987.123.422	9000
2	12	197	129.987.123.422	8888
3	1	905	987.654.432.123	80
3	2	112	987.654.432.123	8080
3	3	455	987.654.432.123	8000
3	4	913	987.654.432.123	7000
3	5	857	987.654.432.123	9000
3	6	433	987.654.432.123	8888
3	7	977	987.654.432.123	80
3	8	777	987.654.432.123	8080
3	9	654	987.654.432.123	8000
3	10	614	987.654.432.123	7000
3	11	743	987.654.432.123	9000
3	12	308	987.654.432.123	8888
4	1	138	456.423.0.124	80
4	2	360	456.423.0.124	8080
4	3	652	456.423.0.124	8000
4	4	112	456.423.0.124	7000
4	5	28	456.423.0.124	9000
4	6	481	456.423.0.124	8888
4	7	658	456.423.0.124	80
4	8	828	456.423.0.124	8080
4	9	679	456.423.0.124	8000
4	10	407	456.423.0.124	7000
4	11	900	456.423.0.124	9000
4	12	209	456.423.0.124	8888
5	1	387	126.674.234.543	80
5	2	464	126.674.234.543	8080
5	3	403	126.674.234.543	8000
5	4	916	126.674.234.543	7000
5	5	381	126.674.234.543	9000
5	6	15	126.674.234.543	8888
5	7	606	126.674.234.543	80
5	8	280	126.674.234.543	8080
5	9	302	126.674.234.543	8000
5	10	488	126.674.234.543	7000
5	11	613	126.674.234.543	9000
5	12	48	126.674.234.543	8888
6	1	472	129.432.123.3	80
6	2	434	129.432.123.3	8080
6	3	196	129.432.123.3	8000
6	4	7	129.432.123.3	7000
6	5	959	129.432.123.3	9000
6	6	338	129.432.123.3	8888
6	7	604	129.432.123.3	80
6	8	245	129.432.123.3	8080
6	9	183	129.432.123.3	8000
6	10	60	129.432.123.3	7000
6	11	466	129.432.123.3	9000
6	12	239	129.432.123.3	8888
7	1	481	129.987.123.422	80
7	2	271	129.987.123.422	8080
7	3	874	129.987.123.422	8000
7	4	460	129.987.123.422	7000
7	5	923	129.987.123.422	9000
7	6	393	129.987.123.422	8888
7	7	607	129.987.123.422	80
7	8	11	129.987.123.422	8080
7	9	757	129.987.123.422	8000
7	10	174	129.987.123.422	7000
7	11	103	129.987.123.422	9000
7	12	959	129.987.123.422	8888
8	1	228	987.654.432.123	80
8	2	736	987.654.432.123	8080
8	3	820	987.654.432.123	8000
8	4	589	987.654.432.123	7000
8	5	640	987.654.432.123	9000
8	6	509	987.654.432.123	8888
8	7	840	987.654.432.123	80
8	8	766	987.654.432.123	8080
8	9	596	987.654.432.123	8000
8	10	285	987.654.432.123	7000
8	11	324	987.654.432.123	9000
8	12	764	987.654.432.123	8888
9	1	72	456.423.0.124	80
9	2	212	456.423.0.124	8080
9	3	173	456.423.0.124	8000
9	4	646	456.423.0.124	7000
9	5	275	456.423.0.124	9000
9	6	267	456.423.0.124	8888
9	7	618	456.423.0.124	80
9	8	439	456.423.0.124	8080
9	9	587	456.423.0.124	8000
9	10	524	456.423.0.124	7000
9	11	9	456.423.0.124	9000
9	12	66	456.423.0.124	8888
10	1	642	126.674.234.543	80
10	2	576	126.674.234.543	8080
10	3	279	126.674.234.543	8000
10	4	713	126.674.234.543	7000
10	5	546	126.674.234.543	9000
10	6	951	126.674.234.543	8888
10	7	898	126.674.234.543	80
10	8	136	126.674.234.543	8080
10	9	53	126.674.234.543	8000
10	10	448	126.674.234.543	7000
10	11	351	126.674.234.543	9000
10	12	445	126.674.234.543	8888
11	1	501	129.432.123.3	80
11	2	119	129.432.123.3	8080
11	3	445	129.432.123.3	8000
11	4	125	129.432.123.3	7000
11	5	490	129.432.123.3	9000
11	6	803	129.432.123.3	8888
11	7	166	129.432.123.3	80
11	8	312	129.432.123.3	8080
11	9	593	129.432.123.3	8000
11	10	13	129.432.123.3	7000
11	11	665	129.432.123.3	9000
11	12	270	129.432.123.3	8888
12	1	569	129.987.123.422	80
12	2	645	129.987.123.422	8080
12	3	889	129.987.123.422	8000
12	4	662	129.987.123.422	7000
12	5	26	129.987.123.422	9000
12	6	971	129.987.123.422	8888
12	7	337	129.987.123.422	80
12	8	575	129.987.123.422	8080
12	9	53	129.987.123.422	8000
12	10	883	129.987.123.422	7000
12	11	421	129.987.123.422	9000
12	12	132	129.987.123.422	8888
13	1	306	987.654.432.123	80
13	2	302	987.654.432.123	8080
13	3	374	987.654.432.123	8000
13	4	163	987.654.432.123	7000
13	5	553	987.654.432.123	9000
13	6	237	987.654.432.123	8888
13	7	522	987.654.432.123	80
13	8	59	987.654.432.123	8080
13	9	888	987.654.432.123	8000
13	10	842	987.654.432.123	7000
13	11	879	987.654.432.123	9000
13	12	973	987.654.432.123	8888
14	1	810	456.423.0.124	80
14	2	105	456.423.0.124	8080
14	3	119	456.423.0.124	8000
14	4	831	456.423.0.124	7000
14	5	273	456.423.0.124	9000
14	6	124	456.423.0.124	8888
14	7	76	456.423.0.124	80
14	8	287	456.423.0.124	8080
14	9	584	456.423.0.124	8000
14	10	773	456.423.0.124	7000
14	11	714	456.423.0.124	9000
14	12	291	456.423.0.124	8888
15	1	393	126.674.234.543	80
15	2	315	126.674.234.543	8080
15	3	302	126.674.234.543	8000
15	4	259	126.674.234.543	7000
15	5	613	126.674.234.543	9000
15	6	868	126.674.234.543	8888
15	7	267	126.674.234.543	80
15	8	567	126.674.234.543	8080
15	9	117	126.674.234.543	8000
15	10	249	126.674.234.543	7000
15	11	796	126.674.234.543	9000
15	12	182	126.674.234.543	8888
