day	hour	value	ip	port
1	1	148	129.432.123.3	80
2	1	915	129.432.123.3	8080
3	1	976	129.432.123.3	8000
4	1	114	129.432.123.3	7000
5	1	910	129.432.123.3	9000
6	1	688	129.432.123.3	8888
7	1	429	129.432.123.3	80
1	2	476	129.987.123.422	80
2	2	794	129.987.123.422	8080
3	2	82	129.987.123.422	8000
4	2	189	129.987.123.422	7000
5	2	869	129.987.123.422	9000
6	2	577	129.987.123.422	8888
7	2	916	129.987.123.422	80
1	3	39	987.654.432.123	80
2	3	25	987.654.432.123	8080
3	3	41	987.654.432.123	8000
4	3	275	987.654.432.123	7000
5	3	406	987.654.432.123	9000
6	3	409	987.654.432.123	8888
7	3	358	987.654.432.123	80
1	4	120	456.423.0.124	80
2	4	510	456.423.0.124	8080
3	4	21	456.423.0.124	8000
4	4	43	456.423.0.124	7000
5	4	86	456.423.0.124	9000
6	4	377	456.423.0.124	8888
7	4	547	456.423.0.124	80
1	5	107	126.674.234.543	80
2	5	985	126.674.234.543	8080
3	5	275	126.674.234.543	8000
4	5	790	126.674.234.543	7000
5	5	640	126.674.234.543	9000
6	5	39	126.674.234.543	8888
7	5	140	126.674.234.543	80
1	6	2	129.432.123.3	80
2	6	519	129.432.123.3	8080
3	6	406	129.432.123.3	8000
4	6	61	129.432.123.3	7000
5	6	357	129.432.123.3	9000
6	6	223	129.432.123.3	8888
7	6	894	129.432.123.3	80
1	7	157	129.987.123.422	80
2	7	862	129.987.123.422	8080
3	7	713	129.987.123.422	8000
4	7	311	129.987.123.422	7000
5	7	734	129.987.123.422	9000
6	7	476	129.987.123.422	8888
7	7	296	129.987.123.422	80
1	8	602	987.654.432.123	80
2	8	773	987.654.432.123	8080
3	8	542	987.654.432.123	8000
4	8	922	987.654.432.123	7000
5	8	768	987.654.432.123	9000
6	8	171	987.654.432.123	8888
7	8	222	987.654.432.123	80
1	9	434	456.423.0.124	80
2	9	542	456.423.0.124	8080
3	9	189	456.423.0.124	8000
4	9	914	456.423.0.124	7000
5	9	103	456.423.0.124	9000
6	9	88	456.423.0.124	8888
7	9	513	456.423.0.124	80
1	10	19	126.674.234.543	80
2	10	175	126.674.234.543	8080
3	10	561	126.674.234.543	8000
4	10	418	126.674.234.543	7000
5	10	948	126.674.234.543	9000
6	10	906	126.674.234.543	8888
7	10	932	126.674.234.543	80
1	11	730	129.432.123.3	80
2	11	167	129.432.123.3	8080
3	11	258	129.432.123.3	8000
4	11	52	129.432.123.3	7000
5	11	97	129.432.123.3	9000
6	11	855	129.432.123.3	8888
7	11	843	129.432.123.3	80
1	12	672	129.987.123.422	80
2	12	737	129.987.123.422	8080
3	12	372	129.987.123.422	8000
4	12	478	129.987.123.422	7000
5	12	21	129.987.123.422	9000
6	12	246	129.987.123.422	8888
7	12	947	129.987.123.422	80
1	13	32	987.654.432.123	80
2	13	823	987.654.432.123	8080
3	13	369	987.654.432.123	8000
4	13	930	987.654.432.123	7000
5	13	942	987.654.432.123	9000
6	13	869	987.654.432.123	8888
7	13	149	987.654.432.123	80
1	14	246	456.423.0.124	80
2	14	196	456.423.0.124	8080
3	14	221	456.423.0.124	8000
4	14	173	456.423.0.124	7000
5	14	719	456.423.0.124	9000
6	14	871	456.423.0.124	8888
7	14	540	456.423.0.124	80
1	15	929	126.674.234.543	80
2	15	243	126.674.234.543	8080
3	15	251	126.674.234.543	8000
4	15	665	126.674.234.543	7000
5	15	483	126.674.234.543	9000
6	15	560	126.674.234.543	8888
7	15	265	126.674.234.543	80
