day	hour	value	ip	port
1	1	44	129.432.123.3	80
2	1	9	129.432.123.3	8080
3	1	278	129.432.123.3	8000
4	1	229	129.432.123.3	7000
5	1	163	129.432.123.3	9000
6	1	128	129.432.123.3	8888
7	1	904	129.432.123.3	80
1	2	898	129.987.123.422	80
2	2	476	129.987.123.422	8080
3	2	602	129.987.123.422	8000
4	2	209	129.987.123.422	7000
5	2	33	129.987.123.422	9000
6	2	613	129.987.123.422	8888
7	2	563	129.987.123.422	80
1	3	1	987.654.432.123	80
2	3	424	987.654.432.123	8080
3	3	100	987.654.432.123	8000
4	3	766	987.654.432.123	7000
5	3	778	987.654.432.123	9000
6	3	97	987.654.432.123	8888
7	3	733	987.654.432.123	80
1	4	59	456.423.0.124	80
2	4	955	456.423.0.124	8080
3	4	911	456.423.0.124	8000
4	4	132	456.423.0.124	7000
5	4	437	456.423.0.124	9000
6	4	686	456.423.0.124	8888
7	4	513	456.423.0.124	80
1	5	23	126.674.234.543	80
2	5	22	126.674.234.543	8080
3	5	638	126.674.234.543	8000
4	5	339	126.674.234.543	7000
5	5	614	126.674.234.543	9000
6	5	521	126.674.234.543	8888
7	5	53	126.674.234.543	80
1	6	565	129.432.123.3	80
2	6	236	129.432.123.3	8080
3	6	243	129.432.123.3	8000
4	6	589	129.432.123.3	7000
5	6	249	129.432.123.3	9000
6	6	443	129.432.123.3	8888
7	6	652	129.432.123.3	80
1	7	515	129.987.123.422	80
2	7	298	129.987.123.422	8080
3	7	845	129.987.123.422	8000
4	7	338	129.987.123.422	7000
5	7	97	129.987.123.422	9000
6	7	594	129.987.123.422	8888
7	7	798	129.987.123.422	80
1	8	595	987.654.432.123	80
2	8	993	987.654.432.123	8080
3	8	370	987.654.432.123	8000
4	8	308	987.654.432.123	7000
5	8	329	987.654.432.123	9000
6	8	918	987.654.432.123	8888
7	8	324	987.654.432.123	80
1	9	511	456.423.0.124	80
2	9	447	456.423.0.124	8080
3	9	956	456.423.0.124	8000
4	9	304	456.423.0.124	7000
5	9	468	456.423.0.124	9000
6	9	224	456.423.0.124	8888
7	9	898	456.423.0.124	80
1	10	202	126.674.234.543	80
2	10	54	126.674.234.543	8080
3	10	85	126.674.234.543	8000
4	10	158	126.674.234.543	7000
5	10	103	126.674.234.543	9000
6	10	226	126.674.234.543	8888
7	10	601	126.674.234.543	80
1	11	10	129.432.123.3	80
2	11	66	129.432.123.3	8080
3	11	140	129.432.123.3	8000
4	11	546	129.432.123.3	7000
5	11	696	129.432.123.3	9000
6	11	846	129.432.123.3	8888
7	11	884	129.432.123.3	80
1	12	338	129.987.123.422	80
2	12	825	129.987.123.422	8080
3	12	420	129.987.123.422	8000
4	12	269	129.987.123.422	7000
5	12	16	129.987.123.422	9000
6	12	75	129.987.123.422	8888
7	12	991	129.987.123.422	80
1	13	969	987.654.432.123	80
2	13	708	987.654.432.123	8080
3	13	370	987.654.432.123	8000
4	13	309	987.654.432.123	7000
5	13	145	987.654.432.123	9000
6	13	728	987.654.432.123	8888
7	13	266	987.654.432.123	80
1	14	690	456.423.0.124	80
2	14	547	456.423.0.124	8080
3	14	256	456.423.0.124	8000
4	14	632	456.423.0.124	7000
5	14	302	456.423.0.124	9000
6	14	714	456.423.0.124	8888
7	14	525	456.423.0.124	80
1	15	191	126.674.234.543	80
2	15	494	126.674.234.543	8080
3	15	820	126.674.234.543	8000
4	15	34	126.674.234.543	7000
5	15	762	126.674.234.543	9000
6	15	737	126.674.234.543	8888
7	15	649	126.674.234.543	80
