day	hour	value	ip	port
1	1	373	129.432.123.3	80
2	1	295	129.432.123.3	8080
3	1	350	129.432.123.3	8000
4	1	389	129.432.123.3	7000
5	1	862	129.432.123.3	9000
6	1	497	129.432.123.3	8888
7	1	662	129.432.123.3	80
1	2	488	129.987.123.422	80
2	2	941	129.987.123.422	8080
3	2	222	129.987.123.422	8000
4	2	257	129.987.123.422	7000
5	2	60	129.987.123.422	9000
6	2	612	129.987.123.422	8888
7	2	77	129.987.123.422	80
1	3	203	987.654.432.123	80
2	3	846	987.654.432.123	8080
3	3	478	987.654.432.123	8000
4	3	100	987.654.432.123	7000
5	3	729	987.654.432.123	9000
6	3	596	987.654.432.123	8888
7	3	368	987.654.432.123	80
1	4	51	456.423.0.124	80
2	4	396	456.423.0.124	8080
3	4	92	456.423.0.124	8000
4	4	164	456.423.0.124	7000
5	4	582	456.423.0.124	9000
6	4	765	456.423.0.124	8888
7	4	717	456.423.0.124	80
1	5	764	126.674.234.543	80
2	5	222	126.674.234.543	8080
3	5	732	126.674.234.543	8000
4	5	107	126.674.234.543	7000
5	5	424	126.674.234.543	9000
6	5	314	126.674.234.543	8888
7	5	391	126.674.234.543	80
1	6	460	129.432.123.3	80
2	6	406	129.432.123.3	8080
3	6	687	129.432.123.3	8000
4	6	463	129.432.123.3	7000
5	6	40	129.432.123.3	9000
6	6	507	129.432.123.3	8888
7	6	349	129.432.123.3	80
1	7	11	129.987.123.422	80
2	7	270	129.987.123.422	8080
3	7	132	129.987.123.422	8000
4	7	526	129.987.123.422	7000
5	7	168	129.987.123.422	9000
6	7	661	129.987.123.422	8888
7	7	561	129.987.123.422	80
1	8	508	987.654.432.123	80
2	8	990	987.654.432.123	8080
3	8	527	987.654.432.123	8000
4	8	328	987.654.432.123	7000
5	8	139	987.654.432.123	9000
6	8	694	987.654.432.123	8888
7	8	746	987.654.432.123	80
1	9	868	456.423.0.124	80
2	9	687	456.423.0.124	8080
3	9	529	456.423.0.124	8000
4	9	221	456.423.0.124	7000
5	9	631	456.423.0.124	9000
6	9	748	456.423.0.124	8888
7	9	180	456.423.0.124	80
1	10	841	126.674.234.543	80
2	10	936	126.674.234.543	8080
3	10	58	126.674.234.543	8000
4	10	211	126.674.234.543	7000
5	10	511	126.674.234.543	9000
6	10	180	126.674.234.543	8888
7	10	993	126.674.234.543	80
1	11	197	129.432.123.3	80
2	11	736	129.432.123.3	8080
3	11	801	129.432.123.3	8000
4	11	899	129.432.123.3	7000
5	11	714	129.432.123.3	9000
6	11	0	129.432.123.3	8888
7	11	885	129.432.123.3	80
1	12	423	129.987.123.422	80
2	12	585	129.987.123.422	8080
3	12	931	129.987.123.422	8000
4	12	718	129.987.123.422	7000
5	12	350	129.987.123.422	9000
6	12	51	129.987.123.422	8888
7	12	356	129.987.123.422	80
1	13	27	987.654.432.123	80
2	13	634	987.654.432.123	8080
3	13	84	987.654.432.123	8000
4	13	294	987.654.432.123	7000
5	13	916	987.654.432.123	9000
6	13	783	987.654.432.123	8888
7	13	230	987.654.432.123	80
1	14	285	456.423.0.124	80
2	14	596	456.423.0.124	8080
3	14	525	456.423.0.124	8000
4	14	814	456.423.0.124	7000
5	14	927	456.423.0.124	9000
6	14	587	456.423.0.124	8888
7	14	91	456.423.0.124	80
1	15	58	126.674.234.543	80
2	15	368	126.674.234.543	8080
3	15	152	126.674.234.543	8000
4	15	759	126.674.234.543	7000
5	15	566	126.674.234.543	9000
6	15	30	126.674.234.543	8888
7	15	728	126.674.234.543	80
