day	hour	value	ip	port
1	1	878	129.432.123.3	80
1	2	246	129.432.123.3	8080
1	3	540	129.432.123.3	8000
1	4	451	129.432.123.3	7000
1	5	195	129.432.123.3	9000
1	6	755	129.432.123.3	8888
1	7	748	129.432.123.3	80
1	8	143	129.432.123.3	8080
1	9	306	129.432.123.3	8000
1	10	277	129.432.123.3	7000
1	11	35	129.432.123.3	9000
1	12	261	129.432.123.3	8888
2	1	737	129.987.123.422	80
2	2	76	129.987.123.422	8080
2	3	36	129.987.123.422	8000
2	4	759	129.987.123.422	7000
2	5	244	129.987.123.422	9000
2	6	412	129.987.123.422	8888
2	7	579	129.987.123.422	80
2	8	699	129.987.123.422	8080
2	9	458	129.987.123.422	8000
2	10	558	129.987.123.422	7000
2	11	172	129.987.123.422	9000
2	12	577	129.987.123.422	8888
3	1	435	987.654.432.123	80
3	2	618	987.654.432.123	8080
3	3	987	987.654.432.123	8000
3	4	241	987.654.432.123	7000
3	5	324	987.654.432.123	9000
3	6	625	987.654.432.123	8888
3	7	409	987.654.432.123	80
3	8	99	987.654.432.123	8080
3	9	656	987.654.432.123	8000
3	10	321	987.654.432.123	7000
3	11	481	987.654.432.123	9000
3	12	681	987.654.432.123	8888
4	1	573	456.423.0.124	80
4	2	778	456.423.0.124	8080
4	3	440	456.423.0.124	8000
4	4	18	456.423.0.124	7000
4	5	329	456.423.0.124	9000
4	6	745	456.423.0.124	8888
4	7	941	456.423.0.124	80
4	8	214	456.423.0.124	8080
4	9	552	456.423.0.124	8000
4	10	607	456.423.0.124	7000
4	11	464	456.423.0.124	9000
4	12	4	456.423.0.124	8888
5	1	917	126.674.234.543	80
5	2	197	126.674.234.543	8080
5	3	95	126.674.234.543	8000
5	4	528	126.674.234.543	7000
5	5	624	126.674.234.543	9000
5	6	343	126.674.234.543	8888
5	7	192	126.674.234.543	80
5	8	564	126.674.234.543	8080
5	9	293	126.674.234.543	8000
5	10	274	126.674.234.543	7000
5	11	614	126.674.234.543	9000
5	12	140	126.674.234.543	8888
6	1	963	129.432.123.3	80
6	2	781	129.432.123.3	8080
6	3	23	129.432.123.3	8000
6	4	52	129.432.123.3	7000
6	5	977	129.432.123.3	9000
6	6	242	129.432.123.3	8888
6	7	897	129.432.123.3	80
6	8	298	129.432.123.3	8080
6	9	676	129.432.123.3	8000
6	10	13	129.432.123.3	7000
6	11	583	129.432.123.3	9000
6	12	858	129.432.123.3	8888
7	1	267	129.987.123.422	80
7	2	458	129.987.123.422	8080
7	3	684	129.987.123.422	8000
7	4	983	129.987.123.422	7000
7	5	168	129.987.123.422	9000
7	6	791	129.987.123.422	8888
7	7	821	129.987.123.422	80
7	8	47	129.987.123.422	8080
7	9	898	129.987.123.422	8000
7	10	666	129.987.123.422	7000
7	11	75	129.987.123.422	9000
7	12	770	129.987.123.422	8888
8	1	160	987.654.432.123	80
8	2	594	987.654.432.123	8080
8	3	97	987.654.432.123	8000
8	4	793	987.654.432.123	7000
8	5	89	987.654.432.123	9000
8	6	375	987.654.432.123	8888
8	7	647	987.654.432.123	80
8	8	500	987.654.432.123	8080
8	9	480	987.654.432.123	8000
8	10	155	987.654.432.123	7000
8	11	469	987.654.432.123	9000
8	12	243	987.654.432.123	8888
9	1	282	456.423.0.124	80
9	2	337	456.423.0.124	8080
9	3	754	456.423.0.124	8000
9	4	563	456.423.0.124	7000
9	5	526	456.423.0.124	9000
9	6	292	456.423.0.124	8888
9	7	614	456.423.0.124	80
9	8	598	456.423.0.124	8080
9	9	661	456.423.0.124	8000
9	10	996	456.423.0.124	7000
9	11	35	456.423.0.124	9000
9	12	163	456.423.0.124	8888
10	1	637	126.674.234.543	80
10	2	372	126.674.234.543	8080
10	3	18	126.674.234.543	8000
10	4	810	126.674.234.543	7000
10	5	368	126.674.234.543	9000
10	6	765	126.674.234.543	8888
10	7	733	126.674.234.543	80
10	8	58	126.674.234.543	8080
10	9	427	126.674.234.543	8000
