day	hour	value	ip	port
1	1	597	129.432.123.3	80
2	1	431	129.432.123.3	8080
3	1	293	129.432.123.3	8000
4	1	516	129.432.123.3	7000
5	1	634	129.432.123.3	9000
6	1	715	129.432.123.3	8888
7	1	134	129.432.123.3	80
1	2	579	129.987.123.422	80
2	2	288	129.987.123.422	8080
3	2	234	129.987.123.422	8000
4	2	432	129.987.123.422	7000
5	2	164	129.987.123.422	9000
6	2	365	129.987.123.422	8888
7	2	128	129.987.123.422	80
1	3	803	987.654.432.123	80
2	3	882	987.654.432.123	8080
3	3	897	987.654.432.123	8000
4	3	214	987.654.432.123	7000
5	3	114	987.654.432.123	9000
6	3	15	987.654.432.123	8888
7	3	879	987.654.432.123	80
1	4	624	456.423.0.124	80
2	4	634	456.423.0.124	8080
3	4	556	456.423.0.124	8000
4	4	253	456.423.0.124	7000
5	4	946	456.423.0.124	9000
6	4	952	456.423.0.124	8888
7	4	990	456.423.0.124	80
1	5	233	126.674.234.543	80
2	5	897	126.674.234.543	8080
3	5	936	126.674.234.543	8000
4	5	333	126.674.234.543	7000
5	5	999	126.674.234.543	9000
6	5	605	126.674.234.543	8888
7	5	625	126.674.234.543	80
1	6	941	129.432.123.3	80
2	6	270	129.432.123.3	8080
3	6	400	129.432.123.3	8000
4	6	573	129.432.123.3	7000
5	6	128	129.432.123.3	9000
6	6	528	129.432.123.3	8888
7	6	51	129.432.123.3	80
1	7	365	129.987.123.422	80
2	7	177	129.987.123.422	8080
3	7	189	129.987.123.422	8000
4	7	30	129.987.123.422	7000
5	7	178	129.987.123.422	9000
6	7	145	129.987.123.422	8888
7	7	564	129.987.123.422	80
1	8	326	987.654.432.123	80
2	8	453	987.654.432.123	8080
3	8	113	987.654.432.123	8000
4	8	137	987.654.432.123	7000
5	8	91	987.654.432.123	9000
6	8	69	987.654.432.123	8888
7	8	979	987.654.432.123	80
1	9	326	456.423.0.124	80
2	9	523	456.423.0.124	8080
3	9	536	456.423.0.124	8000
4	9	707	456.423.0.124	7000
5	9	93	456.423.0.124	9000
6	9	742	456.423.0.124	8888
7	9	325	456.423.0.124	80
1	10	25	126.674.234.543	80
2	10	924	126.674.234.543	8080
3	10	425	126.674.234.543	8000
4	10	327	126.674.234.543	7000
5	10	716	126.674.234.543	9000
6	10	780	126.674.234.543	8888
7	10	190	126.674.234.543	80
1	11	869	129.432.123.3	80
2	11	112	129.432.123.3	8080
3	11	688	129.432.123.3	8000
4	11	275	129.432.123.3	7000
5	11	652	129.432.123.3	9000
6	11	889	129.432.123.3	8888
7	11	461	129.432.123.3	80
1	12	138	129.987.123.422	80
2	12	889	129.987.123.422	8080
3	12	965	129.987.123.422	8000
4	12	790	129.987.123.422	7000
5	12	833	129.987.123.422	9000
6	12	820	129.987.123.422	8888
7	12	481	129.987.123.422	80
1	13	53	987.654.432.123	80
2	13	54	987.654.432.123	8080
3	13	757	987.654.432.123	8000
4	13	636	987.654.432.123	7000
5	13	297	987.654.432.123	9000
6	13	781	987.654.432.123	8888
7	13	987	987.654.432.123	80
1	14	931	456.423.0.124	80
2	14	842	456.423.0.124	8080
3	14	357	456.423.0.124	8000
4	14	434	456.423.0.124	7000
5	14	687	456.423.0.124	9000
6	14	547	456.423.0.124	8888
7	14	520	456.423.0.124	80
1	15	582	126.674.234.543	80
2	15	557	126.674.234.543	8080
3	15	531	126.674.234.543	8000
4	15	392	126.674.234.543	7000
5	15	588	126.674.234.543	9000
6	15	145	126.674.234.543	8888
7	15	971	126.674.234.543	80
