day	hour	value	ip	port
1	1	880	129.432.123.3	80
2	1	371	129.432.123.3	8080
3	1	377	129.432.123.3	8000
4	1	94	129.432.123.3	7000
5	1	903	129.432.123.3	9000
6	1	443	129.432.123.3	8888
7	1	90	129.432.123.3	80
1	2	791	129.987.123.422	80
2	2	217	129.987.123.422	8080
3	2	453	129.987.123.422	8000
4	2	991	129.987.123.422	7000
5	2	999	129.987.123.422	9000
6	2	902	129.987.123.422	8888
7	2	781	129.987.123.422	80
1	3	275	987.654.432.123	80
2	3	800	987.654.432.123	8080
3	3	288	987.654.432.123	8000
4	3	42	987.654.432.123	7000
5	3	380	987.654.432.123	9000
6	3	391	987.654.432.123	8888
7	3	439	987.654.432.123	80
1	4	433	456.423.0.124	80
2	4	813	456.423.0.124	8080
3	4	246	456.423.0.124	8000
4	4	188	456.423.0.124	7000
5	4	956	456.423.0.124	9000
6	4	454	456.423.0.124	8888
7	4	624	456.423.0.124	80
1	5	509	126.674.234.543	80
2	5	442	126.674.234.543	8080
3	5	703	126.674.234.543	8000
4	5	514	126.674.234.543	7000
5	5	595	126.674.234.543	9000
6	5	774	126.674.234.543	8888
7	5	790	126.674.234.543	80
1	6	107	129.432.123.3	80
2	6	176	129.432.123.3	8080
3	6	447	129.432.123.3	8000
4	6	397	129.432.123.3	7000
5	6	374	129.432.123.3	9000
6	6	820	129.432.123.3	8888
7	6	608	129.432.123.3	80
1	7	397	129.987.123.422	80
2	7	154	129.987.123.422	8080
3	7	505	129.987.123.422	8000
4	7	555	129.987.123.422	7000
5	7	749	129.987.123.422	9000
6	7	471	129.987.123.422	8888
7	7	273	129.987.123.422	80
1	8	908	987.654.432.123	80
2	8	913	987.654.432.123	8080
3	8	551	987.654.432.123	8000
4	8	692	987.654.432.123	7000
5	8	685	987.654.432.123	9000
6	8	990	987.654.432.123	8888
7	8	2	987.654.432.123	80
1	9	951	456.423.0.124	80
2	9	415	456.423.0.124	8080
3	9	198	456.423.0.124	8000
4	9	646	456.423.0.124	7000
5	9	736	456.423.0.124	9000
6	9	135	456.423.0.124	8888
7	9	472	456.423.0.124	80
1	10	38	126.674.234.543	80
2	10	700	126.674.234.543	8080
3	10	733	126.674.234.543	8000
4	10	377	126.674.234.543	7000
5	10	131	126.674.234.543	9000
6	10	863	126.674.234.543	8888
7	10	270	126.674.234.543	80
1	11	520	129.432.123.3	80
2	11	149	129.432.123.3	8080
3	11	996	129.432.123.3	8000
4	11	755	129.432.123.3	7000
5	11	270	129.432.123.3	9000
6	11	814	129.432.123.3	8888
7	11	441	129.432.123.3	80
1	12	725	129.987.123.422	80
2	12	580	129.987.123.422	8080
3	12	134	129.987.123.422	8000
4	12	97	129.987.123.422	7000
5	12	1	129.987.123.422	9000
6	12	582	129.987.123.422	8888
7	12	351	129.987.123.422	80
1	13	965	987.654.432.123	80
2	13	694	987.654.432.123	8080
3	13	524	987.654.432.123	8000
4	13	72	987.654.432.123	7000
5	13	2	987.654.432.123	9000
6	13	899	987.654.432.123	8888
7	13	660	987.654.432.123	80
1	14	472	456.423.0.124	80
2	14	943	456.423.0.124	8080
3	14	388	456.423.0.124	8000
4	14	323	456.423.0.124	7000
5	14	487	456.423.0.124	9000
6	14	521	456.423.0.124	8888
7	14	60	456.423.0.124	80
1	15	729	126.674.234.543	80
2	15	256	126.674.234.543	8080
3	15	112	126.674.234.543	8000
4	15	356	126.674.234.543	7000
5	15	2	126.674.234.543	9000
6	15	401	126.674.234.543	8888
7	15	820	126.674.234.543	80
