day	hour	value	ip	port
1	1	567	129.432.123.3	80
1	2	578	129.432.123.3	8080
1	3	726	129.432.123.3	8000
1	4	621	129.432.123.3	7000
1	5	812	129.432.123.3	9000
1	6	566	129.432.123.3	8888
1	7	67	129.432.123.3	80
1	8	488	129.432.123.3	8080
1	9	315	129.432.123.3	8000
1	10	400	129.432.123.3	7000
1	11	913	129.432.123.3	9000
1	12	598	129.432.123.3	8888
2	1	782	129.987.123.422	80
2	2	539	129.987.123.422	8080
2	3	414	129.987.123.422	8000
2	4	625	129.987.123.422	7000
2	5	17	129.987.123.422	9000
2	6	233	129.987.123.422	8888
2	7	350	129.987.123.422	80
2	8	565	129.987.123.422	8080
2	9	751	129.987.123.422	8000
2	10	497	129.987.123.422	7000
2	11	828	129.987.123.422	9000
2	12	641	129.987.123.422	8888
3	1	949	987.654.432.123	80
3	2	905	987.654.432.123	8080
3	3	776	987.654.432.123	8000
3	4	874	987.654.432.123	7000
3	5	474	987.654.432.123	9000
3	6	456	987.654.432.123	8888
3	7	551	987.654.432.123	80
3	8	193	987.654.432.123	8080
3	9	970	987.654.432.123	8000
3	10	183	987.654.432.123	7000
3	11	149	987.654.432.123	9000
3	12	91	987.654.432.123	8888
4	1	235	456.423.0.124	80
4	2	56	456.423.0.124	8080
4	3	614	456.423.0.124	8000
4	4	174	456.423.0.124	7000
4	5	185	456.423.0.124	9000
4	6	609	456.423.0.124	8888
4	7	878	456.423.0.124	80
4	8	295	456.423.0.124	8080
4	9	568	456.423.0.124	8000
4	10	680	456.423.0.124	7000
4	11	510	456.423.0.124	9000
4	12	518	456.423.0.124	8888
5	1	115	126.674.234.543	80
5	2	967	126.674.234.543	8080
5	3	322	126.674.234.543	8000
5	4	125	126.674.234.543	7000
5	5	949	126.674.234.543	9000
5	6	944	126.674.234.543	8888
5	7	181	126.674.234.543	80
5	8	723	126.674.234.543	8080
5	9	989	126.674.234.543	8000
5	10	733	126.674.234.543	7000
5	11	545	126.674.234.543	9000
5	12	146	126.674.234.543	8888
6	1	544	129.432.123.3	80
6	2	179	129.432.123.3	8080
6	3	532	129.432.123.3	8000
6	4	592	129.432.123.3	7000
6	5	33	129.432.123.3	9000
6	6	56	129.432.123.3	8888
6	7	100	129.432.123.3	80
6	8	152	129.432.123.3	8080
6	9	448	129.432.123.3	8000
6	10	499	129.432.123.3	7000
6	11	958	129.432.123.3	9000
6	12	924	129.432.123.3	8888
7	1	420	129.987.123.422	80
7	2	405	129.987.123.422	8080
7	3	407	129.987.123.422	8000
7	4	185	129.987.123.422	7000
7	5	809	129.987.123.422	9000
7	6	927	129.987.123.422	8888
7	7	18	129.987.123.422	80
7	8	674	129.987.123.422	8080
7	9	566	129.987.123.422	8000
7	10	214	129.987.123.422	7000
7	11	797	129.987.123.422	9000
7	12	798	129.987.123.422	8888
8	1	559	987.654.432.123	80
8	2	218	987.654.432.123	8080
8	3	355	987.654.432.123	8000
8	4	956	987.654.432.123	7000
8	5	678	987.654.432.123	9000
8	6	920	987.654.432.123	8888
8	7	198	987.654.432.123	80
8	8	405	987.654.432.123	8080
8	9	137	987.654.432.123	8000
8	10	85	987.654.432.123	7000
8	11	317	987.654.432.123	9000
8	12	79	987.654.432.123	8888
9	1	111	456.423.0.124	80
9	2	445	456.423.0.124	8080
9	3	474	456.423.0.124	8000
9	4	239	456.423.0.124	7000
9	5	25	456.423.0.124	9000
9	6	530	456.423.0.124	8888
9	7	754	456.423.0.124	80
9	8	360	456.423.0.124	8080
9	9	718	456.423.0.124	8000
9	10	530	456.423.0.124	7000
9	11	262	456.423.0.124	9000
9	12	179	456.423.0.124	8888
10	1	911	126.674.234.543	80
10	2	805	126.674.234.543	8080
10	3	356	126.674.234.543	8000
10	4	61	126.674.234.543	7000
10	5	279	126.674.234.543	9000
10	6	232	126.674.234.543	8888
10	7	995	126.674.234.543	80
10	8	569	126.674.234.543	8080
10	9	978	126.674.234.543	8000
10	10	550	126.674.234.543	7000
10	11	340	126.674.234.543	9000
10	12	349	126.674.234.543	8888
11	1	430	129.432.123.3	80
11	2	912	129.432.123.3	8080
11	3	249	129.432.123.3	8000
11	4	125	129.432.123.3	7000
11	5	385	129.432.123.3	9000
11	6	372	129.432.123.3	8888
11	7	54	129.432.123.3	80
11	8	484	129.432.123.3	8080
11	9	189	129.432.123.3	8000
11	10	499	129.432.123.3	7000
11	11	465	129.432.123.3	9000
11	12	65	129.432.123.3	8888
12	1	761	129.987.123.422	80
12	2	934	129.987.123.422	8080
12	3	234	129.987.123.422	8000
12	4	755	129.987.123.422	7000
12	5	247	129.987.123.422	9000
12	6	533	129.987.123.422	8888
12	7	232	129.987.123.422	80
12	8	885	129.987.123.422	8080
12	9	429	129.987.123.422	8000
12	10	795	129.987.123.422	7000
12	11	623	129.987.123.422	9000
12	12	107	129.987.123.422	8888
13	1	302	987.654.432.123	80
13	2	104	987.654.432.123	8080
13	3	873	987.654.432.123	8000
13	4	641	987.654.432.123	7000
13	5	748	987.654.432.123	9000
13	6	151	987.654.432.123	8888
13	7	551	987.654.432.123	80
13	8	168	987.654.432.123	8080
13	9	698	987.654.432.123	8000
13	10	852	987.654.432.123	7000
13	11	800	987.654.432.123	9000
13	12	953	987.654.432.123	8888
14	1	519	456.423.0.124	80
14	2	504	456.423.0.124	8080
14	3	190	456.423.0.124	8000
14	4	859	456.423.0.124	7000
14	5	565	456.423.0.124	9000
14	6	870	456.423.0.124	8888
14	7	957	456.423.0.124	80
14	8	261	456.423.0.124	8080
14	9	259	456.423.0.124	8000
14	10	212	456.423.0.124	7000
14	11	289	456.423.0.124	9000
14	12	214	456.423.0.124	8888
15	1	504	126.674.234.543	80
15	2	38	126.674.234.543	8080
15	3	109	126.674.234.543	8000
15	4	648	126.674.234.543	7000
15	5	217	126.674.234.543	9000
15	6	799	126.674.234.543	8888
15	7	146	126.674.234.543	80
15	8	193	126.674.234.543	8080
15	9	158	126.674.234.543	8000
15	10	696	126.674.234.543	7000
15	11	104	126.674.234.543	9000
15	12	430	126.674.234.543	8888
