day	hour	value	ip	port
1	1	188	129.432.123.3	80
2	1	920	129.432.123.3	8080
3	1	473	129.432.123.3	8000
4	1	762	129.432.123.3	7000
5	1	993	129.432.123.3	9000
6	1	60	129.432.123.3	8888
7	1	355	129.432.123.3	80
1	2	647	129.987.123.422	80
2	2	248	129.987.123.422	8080
3	2	460	129.987.123.422	8000
4	2	464	129.987.123.422	7000
5	2	581	129.987.123.422	9000
6	2	912	129.987.123.422	8888
7	2	328	129.987.123.422	80
1	3	217	987.654.432.123	80
2	3	738	987.654.432.123	8080
3	3	354	987.654.432.123	8000
4	3	191	987.654.432.123	7000
5	3	170	987.654.432.123	9000
6	3	887	987.654.432.123	8888
7	3	304	987.654.432.123	80
1	4	309	456.423.0.124	80
2	4	206	456.423.0.124	8080
3	4	847	456.423.0.124	8000
4	4	896	456.423.0.124	7000
5	4	248	456.423.0.124	9000
6	4	776	456.423.0.124	8888
7	4	877	456.423.0.124	80
1	5	221	126.674.234.543	80
2	5	769	126.674.234.543	8080
3	5	509	126.674.234.543	8000
4	5	608	126.674.234.543	7000
5	5	903	126.674.234.543	9000
6	5	651	126.674.234.543	8888
7	5	632	126.674.234.543	80
1	6	992	129.432.123.3	80
2	6	901	129.432.123.3	8080
3	6	843	129.432.123.3	8000
4	6	406	129.432.123.3	7000
5	6	318	129.432.123.3	9000
6	6	138	129.432.123.3	8888
7	6	239	129.432.123.3	80
1	7	571	129.987.123.422	80
2	7	636	129.987.123.422	8080
3	7	256	129.987.123.422	8000
4	7	894	129.987.123.422	7000
5	7	11	129.987.123.422	9000
6	7	364	129.987.123.422	8888
7	7	888	129.987.123.422	80
1	8	704	987.654.432.123	80
2	8	803	987.654.432.123	8080
3	8	259	987.654.432.123	8000
4	8	754	987.654.432.123	7000
5	8	500	987.654.432.123	9000
6	8	821	987.654.432.123	8888
7	8	742	987.654.432.123	80
1	9	339	456.423.0.124	80
2	9	93	456.423.0.124	8080
3	9	122	456.423.0.124	8000
4	9	167	456.423.0.124	7000
5	9	555	456.423.0.124	9000
6	9	712	456.423.0.124	8888
7	9	156	456.423.0.124	80
1	10	503	126.674.234.543	80
2	10	782	126.674.234.543	8080
3	10	621	126.674.234.543	8000
4	10	926	126.674.234.543	7000
5	10	208	126.674.234.543	9000
6	10	890	126.674.234.543	8888
7	10	27	126.674.234.543	80
1	11	438	129.432.123.3	80
2	11	871	129.432.123.3	8080
3	11	390	129.432.123.3	8000
4	11	5	129.432.123.3	7000
5	11	709	129.432.123.3	9000
6	11	493	129.432.123.3	8888
7	11	22	129.432.123.3	80
1	12	522	129.987.123.422	80
2	12	519	129.987.123.422	8080
3	12	973	129.987.123.422	8000
4	12	858	129.987.123.422	7000
5	12	2	129.987.123.422	9000
6	12	452	129.987.123.422	8888
7	12	112	129.987.123.422	80
1	13	783	987.654.432.123	80
2	13	662	987.654.432.123	8080
3	13	453	987.654.432.123	8000
4	13	187	987.654.432.123	7000
5	13	591	987.654.432.123	9000
6	13	630	987.654.432.123	8888
7	13	683	987.654.432.123	80
1	14	338	456.423.0.124	80
2	14	727	456.423.0.124	8080
3	14	89	456.423.0.124	8000
4	14	569	456.423.0.124	7000
5	14	258	456.423.0.124	9000
6	14	511	456.423.0.124	8888
7	14	813	456.423.0.124	80
1	15	235	126.674.234.543	80
2	15	943	126.674.234.543	8080
3	15	565	126.674.234.543	8000
4	15	156	126.674.234.543	7000
5	15	984	126.674.234.543	9000
6	15	509	126.674.234.543	8888
7	15	910	126.674.234.543	80
