day	hour	value	ip	port
1	1	980	129.432.123.3	80
2	1	474	129.432.123.3	8080
3	1	465	129.432.123.3	8000
4	1	406	129.432.123.3	7000
5	1	638	129.432.123.3	9000
6	1	283	129.432.123.3	8888
7	1	972	129.432.123.3	80
1	2	926	129.987.123.422	80
2	2	672	129.987.123.422	8080
3	2	111	129.987.123.422	8000
4	2	816	129.987.123.422	7000
5	2	570	129.987.123.422	9000
6	2	888	129.987.123.422	8888
7	2	486	129.987.123.422	80
1	3	15	987.654.432.123	80
2	3	780	987.654.432.123	8080
3	3	756	987.654.432.123	8000
4	3	680	987.654.432.123	7000
5	3	140	987.654.432.123	9000
6	3	357	987.654.432.123	8888
7	3	566	987.654.432.123	80
1	4	995	456.423.0.124	80
2	4	902	456.423.0.124	8080
3	4	837	456.423.0.124	8000
4	4	362	456.423.0.124	7000
5	4	259	456.423.0.124	9000
6	4	149	456.423.0.124	8888
7	4	250	456.423.0.124	80
1	5	58	126.674.234.543	80
2	5	896	126.674.234.543	8080
3	5	622	126.674.234.543	8000
4	5	725	126.674.234.543	7000
5	5	307	126.674.234.543	9000
6	5	458	126.674.234.543	8888
7	5	180	126.674.234.543	80
1	6	14	129.432.123.3	80
2	6	728	129.432.123.3	8080
3	6	399	129.432.123.3	8000
4	6	734	129.432.123.3	7000
5	6	114	129.432.123.3	9000
6	6	158	129.432.123.3	8888
7	6	653	129.432.123.3	80
1	7	106	129.987.123.422	80
2	7	259	129.987.123.422	8080
3	7	994	129.987.123.422	8000
4	7	198	129.987.123.422	7000
5	7	211	129.987.123.422	9000
6	7	802	129.987.123.422	8888
7	7	862	129.987.123.422	80
1	8	1	987.654.432.123	80
2	8	697	987.654.432.123	8080
3	8	815	987.654.432.123	8000
4	8	971	987.654.432.123	7000
5	8	591	987.654.432.123	9000
6	8	291	987.654.432.123	8888
7	8	915	987.654.432.123	80
1	9	727	456.423.0.124	80
2	9	361	456.423.0.124	8080
3	9	751	456.423.0.124	8000
4	9	202	456.423.0.124	7000
5	9	262	456.423.0.124	9000
6	9	954	456.423.0.124	8888
7	9	200	456.423.0.124	80
1	10	436	126.674.234.543	80
2	10	925	126.674.234.543	8080
3	10	874	126.674.234.543	8000
4	10	609	126.674.234.543	7000
5	10	193	126.674.234.543	9000
6	10	751	126.674.234.543	8888
7	10	562	126.674.234.543	80
1	11	512	129.432.123.3	80
2	11	171	129.432.123.3	8080
3	11	458	129.432.123.3	8000
4	11	99	129.432.123.3	7000
5	11	628	129.432.123.3	9000
6	11	973	129.432.123.3	8888
7	11	149	129.432.123.3	80
1	12	604	129.987.123.422	80
2	12	401	129.987.123.422	8080
3	12	653	129.987.123.422	8000
4	12	487	129.987.123.422	7000
5	12	917	129.987.123.422	9000
6	12	639	129.987.123.422	8888
7	12	59	129.987.123.422	80
1	13	844	987.654.432.123	80
2	13	705	987.654.432.123	8080
3	13	812	987.654.432.123	8000
4	13	205	987.654.432.123	7000
5	13	863	987.654.432.123	9000
6	13	153	987.654.432.123	8888
7	13	228	987.654.432.123	80
1	14	209	456.423.0.124	80
2	14	792	456.423.0.124	8080
3	14	369	456.423.0.124	8000
4	14	873	456.423.0.124	7000
5	14	386	456.423.0.124	9000
6	14	630	456.423.0.124	8888
7	14	487	456.423.0.124	80
1	15	672	126.674.234.543	80
2	15	197	126.674.234.543	8080
3	15	877	126.674.234.543	8000
4	15	758	126.674.234.543	7000
5	15	162	126.674.234.543	9000
6	15	85	126.674.234.543	8888
7	15	425	126.674.234.543	80
