day	hour	value	ip	port
1	1	375	129.432.123.3	80
2	1	512	129.432.123.3	8080
3	1	531	129.432.123.3	8000
4	1	289	129.432.123.3	7000
5	1	318	129.432.123.3	9000
6	1	148	129.432.123.3	8888
7	1	12	129.432.123.3	80
1	2	450	129.987.123.422	80
2	2	122	129.987.123.422	8080
3	2	645	129.987.123.422	8000
4	2	501	129.987.123.422	7000
5	2	117	129.987.123.422	9000
6	2	1	129.987.123.422	8888
7	2	946	129.987.123.422	80
1	3	934	987.654.432.123	80
2	3	120	987.654.432.123	8080
3	3	611	987.654.432.123	8000
4	3	574	987.654.432.123	7000
5	3	713	987.654.432.123	9000
6	3	908	987.654.432.123	8888
7	3	541	987.654.432.123	80
1	4	900	456.423.0.124	80
2	4	212	456.423.0.124	8080
3	4	542	456.423.0.124	8000
4	4	220	456.423.0.124	7000
5	4	822	456.423.0.124	9000
6	4	779	456.423.0.124	8888
7	4	989	456.423.0.124	80
1	5	794	126.674.234.543	80
2	5	768	126.674.234.543	8080
3	5	204	126.674.234.543	8000
4	5	725	126.674.234.543	7000
5	5	411	126.674.234.543	9000
6	5	437	126.674.234.543	8888
7	5	119	126.674.234.543	80
1	6	913	129.432.123.3	80
2	6	947	129.432.123.3	8080
3	6	190	129.432.123.3	8000
4	6	165	129.432.123.3	7000
5	6	61	129.432.123.3	9000
6	6	906	129.432.123.3	8888
7	6	212	129.432.123.3	80
1	7	477	129.987.123.422	80
2	7	773	129.987.123.422	8080
3	7	144	129.987.123.422	8000
4	7	246	129.987.123.422	7000
5	7	762	129.987.123.422	9000
6	7	801	129.987.123.422	8888
7	7	742	129.987.123.422	80
1	8	208	987.654.432.123	80
2	8	180	987.654.432.123	8080
3	8	358	987.654.432.123	8000
4	8	829	987.654.432.123	7000
5	8	671	987.654.432.123	9000
6	8	28	987.654.432.123	8888
7	8	249	987.654.432.123	80
1	9	604	456.423.0.124	80
2	9	69	456.423.0.124	8080
3	9	557	456.423.0.124	8000
4	9	471	456.423.0.124	7000
5	9	697	456.423.0.124	9000
6	9	234	456.423.0.124	8888
7	9	340	456.423.0.124	80
1	10	305	126.674.234.543	80
2	10	62	126.674.234.543	8080
3	10	634	126.674.234.543	8000
4	10	971	126.674.234.543	7000
5	10	965	126.674.234.543	9000
6	10	232	126.674.234.543	8888
7	10	436	126.674.234.543	80
1	11	676	129.432.123.3	80
2	11	669	129.432.123.3	8080
3	11	713	129.432.123.3	8000
4	11	763	129.432.123.3	7000
5	11	355	129.432.123.3	9000
6	11	344	129.432.123.3	8888
7	11	526	129.432.123.3	80
1	12	295	129.987.123.422	80
2	12	391	129.987.123.422	8080
3	12	958	129.987.123.422	8000
4	12	248	129.987.123.422	7000
5	12	216	129.987.123.422	9000
6	12	296	129.987.123.422	8888
7	12	747	129.987.123.422	80
1	13	167	987.654.432.123	80
2	13	575	987.654.432.123	8080
3	13	98	987.654.432.123	8000
4	13	207	987.654.432.123	7000
5	13	71	987.654.432.123	9000
6	13	66	987.654.432.123	8888
7	13	419	987.654.432.123	80
1	14	75	456.423.0.124	80
2	14	71	456.423.0.124	8080
3	14	151	456.423.0.124	8000
4	14	770	456.423.0.124	7000
5	14	293	456.423.0.124	9000
6	14	410	456.423.0.124	8888
7	14	424	456.423.0.124	80
1	15	411	126.674.234.543	80
2	15	467	126.674.234.543	8080
3	15	217	126.674.234.543	8000
4	15	575	126.674.234.543	7000
5	15	103	126.674.234.543	9000
6	15	234	126.674.234.543	8888
7	15	927	126.674.234.543	80
