day	hour	value	ip	port
1	1	968	129.432.123.3	80
1	2	586	129.432.123.3	8080
1	3	91	129.432.123.3	8000
1	4	650	129.432.123.3	7000
1	5	637	129.432.123.3	9000
1	6	844	129.432.123.3	8888
1	7	201	129.432.123.3	80
1	8	708	129.432.123.3	8080
1	9	586	129.432.123.3	8000
1	10	744	129.432.123.3	7000
1	11	984	129.432.123.3	9000
1	12	15	129.432.123.3	8888
2	1	267	129.987.123.422	80
2	2	973	129.987.123.422	8080
2	3	124	129.987.123.422	8000
2	4	182	129.987.123.422	7000
2	5	825	129.987.123.422	9000
2	6	251	129.987.123.422	8888
2	7	269	129.987.123.422	80
2	8	283	129.987.123.422	8080
2	9	634	129.987.123.422	8000
2	10	6	129.987.123.422	7000
2	11	893	129.987.123.422	9000
2	12	223	129.987.123.422	8888
3	1	598	987.654.432.123	80
3	2	112	987.654.432.123	8080
3	3	742	987.654.432.123	8000
3	4	73	987.654.432.123	7000
3	5	455	987.654.432.123	9000
3	6	58	987.654.432.123	8888
3	7	950	987.654.432.123	80
3	8	986	987.654.432.123	8080
3	9	53	987.654.432.123	8000
3	10	724	987.654.432.123	7000
3	11	706	987.654.432.123	9000
3	12	878	987.654.432.123	8888
4	1	207	456.423.0.124	80
4	2	393	456.423.0.124	8080
4	3	302	456.423.0.124	8000
4	4	711	456.423.0.124	7000
4	5	32	456.423.0.124	9000
4	6	938	456.423.0.124	8888
4	7	565	456.423.0.124	80
4	8	71	456.423.0.124	8080
4	9	674	456.423.0.124	8000
4	10	4	456.423.0.124	7000
4	11	711	456.423.0.124	9000
4	12	153	456.423.0.124	8888
5	1	539	126.674.234.543	80
5	2	902	126.674.234.543	8080
5	3	163	126.674.234.543	8000
5	4	906	126.674.234.543	7000
5	5	768	126.674.234.543	9000
5	6	394	126.674.234.543	8888
5	7	156	126.674.234.543	80
5	8	657	126.674.234.543	8080
5	9	293	126.674.234.543	8000
5	10	18	126.674.234.543	7000
5	11	117	126.674.234.543	9000
5	12	571	126.674.234.543	8888
6	1	837	129.432.123.3	80
6	2	140	129.432.123.3	8080
6	3	559	129.432.123.3	8000
6	4	836	129.432.123.3	7000
6	5	688	129.432.123.3	9000
6	6	781	129.432.123.3	8888
6	7	512	129.432.123.3	80
6	8	29	129.432.123.3	8080
6	9	844	129.432.123.3	8000
6	10	400	129.432.123.3	7000
6	11	742	129.432.123.3	9000
6	12	92	129.432.123.3	8888
7	1	188	129.987.123.422	80
7	2	97	129.987.123.422	8080
7	3	173	129.987.123.422	8000
7	4	114	129.987.123.422	7000
7	5	569	129.987.123.422	9000
7	6	383	129.987.123.422	8888
7	7	249	129.987.123.422	80
7	8	223	129.987.123.422	8080
7	9	830	129.987.123.422	8000
