day	hour	value	ip	port
1	1	112	129.432.123.3	80
2	1	816	129.432.123.3	8080
3	1	966	129.432.123.3	8000
4	1	725	129.432.123.3	7000
5	1	546	129.432.123.3	9000
6	1	803	129.432.123.3	8888
7	1	9	129.432.123.3	80
1	2	879	129.987.123.422	80
2	2	493	129.987.123.422	8080
3	2	267	129.987.123.422	8000
4	2	4	129.987.123.422	7000
5	2	999	129.987.123.422	9000
6	2	410	129.987.123.422	8888
7	2	677	129.987.123.422	80
1	3	519	987.654.432.123	80
2	3	147	987.654.432.123	8080
3	3	183	987.654.432.123	8000
4	3	320	987.654.432.123	7000
5	3	685	987.654.432.123	9000
6	3	975	987.654.432.123	8888
7	3	332	987.654.432.123	80
1	4	752	456.423.0.124	80
2	4	936	456.423.0.124	8080
3	4	629	456.423.0.124	8000
4	4	746	456.423.0.124	7000
5	4	431	456.423.0.124	9000
6	4	195	456.423.0.124	8888
7	4	207	456.423.0.124	80
1	5	325	126.674.234.543	80
2	5	302	126.674.234.543	8080
3	5	477	126.674.234.543	8000
4	5	246	126.674.234.543	7000
5	5	255	126.674.234.543	9000
6	5	755	126.674.234.543	8888
7	5	518	126.674.234.543	80
1	6	792	129.432.123.3	80
2	6	48	129.432.123.3	8080
3	6	767	129.432.123.3	8000
4	6	850	129.432.123.3	7000
5	6	136	129.432.123.3	9000
6	6	271	129.432.123.3	8888
7	6	135	129.432.123.3	80
1	7	893	129.987.123.422	80
2	7	92	129.987.123.422	8080
3	7	875	129.987.123.422	8000
4	7	981	129.987.123.422	7000
5	7	814	129.987.123.422	9000
6	7	683	129.987.123.422	8888
7	7	281	129.987.123.422	80
1	8	253	987.654.432.123	80
2	8	638	987.654.432.123	8080
3	8	832	987.654.432.123	8000
4	8	155	987.654.432.123	7000
5	8	772	987.654.432.123	9000
6	8	918	987.654.432.123	8888
7	8	470	987.654.432.123	80
1	9	30	456.423.0.124	80
2	9	536	456.423.0.124	8080
3	9	377	456.423.0.124	8000
4	9	861	456.423.0.124	7000
5	9	276	456.423.0.124	9000
6	9	625	456.423.0.124	8888
7	9	523	456.423.0.124	80
1	10	613	126.674.234.543	80
2	10	53	126.674.234.543	8080
3	10	657	126.674.234.543	8000
4	10	34	126.674.234.543	7000
5	10	433	126.674.234.543	9000
6	10	716	126.674.234.543	8888
7	10	111	126.674.234.543	80
1	11	362	129.432.123.3	80
2	11	484	129.432.123.3	8080
3	11	873	129.432.123.3	8000
4	11	124	129.432.123.3	7000
5	11	43	129.432.123.3	9000
6	11	804	129.432.123.3	8888
7	11	111	129.432.123.3	80
1	12	504	129.987.123.422	80
2	12	707	129.987.123.422	8080
3	12	408	129.987.123.422	8000
4	12	970	129.987.123.422	7000
5	12	57	129.987.123.422	9000
6	12	164	129.987.123.422	8888
7	12	996	129.987.123.422	80
1	13	851	987.654.432.123	80
2	13	172	987.654.432.123	8080
3	13	282	987.654.432.123	8000
4	13	204	987.654.432.123	7000
5	13	539	987.654.432.123	9000
6	13	738	987.654.432.123	8888
7	13	244	987.654.432.123	80
1	14	177	456.423.0.124	80
2	14	188	456.423.0.124	8080
3	14	629	456.423.0.124	8000
4	14	13	456.423.0.124	7000
5	14	283	456.423.0.124	9000
6	14	955	456.423.0.124	8888
7	14	788	456.423.0.124	80
1	15	611	126.674.234.543	80
2	15	13	126.674.234.543	8080
3	15	29	126.674.234.543	8000
4	15	157	126.674.234.543	7000
5	15	376	126.674.234.543	9000
6	15	195	126.674.234.543	8888
7	15	486	126.674.234.543	80
