day	hour	value	ip	port
1	1	122	129.432.123.3	80
1	2	287	129.432.123.3	8080
1	3	683	129.432.123.3	8000
1	4	397	129.432.123.3	7000
1	5	970	129.432.123.3	9000
1	6	768	129.432.123.3	8888
1	7	679	129.432.123.3	80
1	8	38	129.432.123.3	8080
1	9	149	129.432.123.3	8000
1	10	580	129.432.123.3	7000
1	11	883	129.432.123.3	9000
1	12	232	129.432.123.3	8888
2	1	744	129.987.123.422	80
2	2	877	129.987.123.422	8080
2	3	191	129.987.123.422	8000
2	4	469	129.987.123.422	7000
2	5	840	129.987.123.422	9000
2	6	813	129.987.123.422	8888
2	7	173	129.987.123.422	80
2	8	790	129.987.123.422	8080
2	9	683	129.987.123.422	8000
2	10	755	129.987.123.422	7000
2	11	393	129.987.123.422	9000
2	12	103	129.987.123.422	8888
3	1	878	987.654.432.123	80
3	2	486	987.654.432.123	8080
3	3	516	987.654.432.123	8000
3	4	453	987.654.432.123	7000
3	5	274	987.654.432.123	9000
3	6	61	987.654.432.123	8888
3	7	530	987.654.432.123	80
3	8	235	987.654.432.123	8080
3	9	757	987.654.432.123	8000
3	10	513	987.654.432.123	7000
3	11	801	987.654.432.123	9000
3	12	260	987.654.432.123	8888
4	1	904	456.423.0.124	80
4	2	602	456.423.0.124	8080
4	3	243	456.423.0.124	8000
4	4	910	456.423.0.124	7000
4	5	60	456.423.0.124	9000
4	6	669	456.423.0.124	8888
4	7	256	456.423.0.124	80
4	8	917	456.423.0.124	8080
4	9	614	456.423.0.124	8000
4	10	517	456.423.0.124	7000
4	11	127	456.423.0.124	9000
4	12	432	456.423.0.124	8888
5	1	562	126.674.234.543	80
5	2	358	126.674.234.543	8080
5	3	238	126.674.234.543	8000
5	4	293	126.674.234.543	7000
5	5	719	126.674.234.543	9000
5	6	414	126.674.234.543	8888
5	7	494	126.674.234.543	80
5	8	316	126.674.234.543	8080
5	9	362	126.674.234.543	8000
5	10	902	126.674.234.543	7000
5	11	733	126.674.234.543	9000
5	12	819	126.674.234.543	8888
6	1	4	129.432.123.3	80
6	2	694	129.432.123.3	8080
6	3	523	129.432.123.3	8000
6	4	170	129.432.123.3	7000
6	5	590	129.432.123.3	9000
6	6	859	129.432.123.3	8888
6	7	246	129.432.123.3	80
6	8	157	129.432.123.3	8080
6	9	10	129.432.123.3	8000
6	10	211	129.432.123.3	7000
6	11	346	129.432.123.3	9000
6	12	109	129.432.123.3	8888
7	1	345	129.987.123.422	80
7	2	148	129.987.123.422	8080
7	3	133	129.987.123.422	8000
7	4	496	129.987.123.422	7000
7	5	244	129.987.123.422	9000
7	6	984	129.987.123.422	8888
7	7	709	129.987.123.422	80
7	8	209	129.987.123.422	8080
7	9	686	129.987.123.422	8000
7	10	717	129.987.123.422	7000
7	11	899	129.987.123.422	9000
7	12	222	129.987.123.422	8888
8	1	579	987.654.432.123	80
8	2	578	987.654.432.123	8080
8	3	683	987.654.432.123	8000
8	4	399	987.654.432.123	7000
8	5	918	987.654.432.123	9000
8	6	438	987.654.432.123	8888
8	7	355	987.654.432.123	80
8	8	634	987.654.432.123	8080
8	9	553	987.654.432.123	8000
8	10	357	987.654.432.123	7000
8	11	881	987.654.432.123	9000
8	12	740	987.654.432.123	8888
9	1	109	456.423.0.124	80
9	2	617	456.423.0.124	8080
9	3	197	456.423.0.124	8000
9	4	588	456.423.0.124	7000
9	5	865	456.423.0.124	9000
9	6	219	456.423.0.124	8888
9	7	545	456.423.0.124	80
9	8	326	456.423.0.124	8080
9	9	306	456.423.0.124	8000
9	10	256	456.423.0.124	7000
9	11	906	456.423.0.124	9000
9	12	492	456.423.0.124	8888
10	1	423	126.674.234.543	80
10	2	566	126.674.234.543	8080
10	3	695	126.674.234.543	8000
10	4	871	126.674.234.543	7000
10	5	508	126.674.234.543	9000
10	6	170	126.674.234.543	8888
10	7	752	126.674.234.543	80
10	8	935	126.674.234.543	8080
10	9	261	126.674.234.543	8000
10	10	375	126.674.234.543	7000
10	11	982	126.674.234.543	9000
10	12	84	126.674.234.543	8888
11	1	602	129.432.123.3	80
11	2	515	129.432.123.3	8080
11	3	764	129.432.123.3	8000
11	4	572	129.432.123.3	7000
11	5	355	129.432.123.3	9000
11	6	830	129.432.123.3	8888
11	7	732	129.432.123.3	80
11	8	129	129.432.123.3	8080
11	9	303	129.432.123.3	8000
11	10	112	129.432.123.3	7000
11	11	656	129.432.123.3	9000
11	12	175	129.432.123.3	8888
12	1	679	129.987.123.422	80
12	2	717	129.987.123.422	8080
12	3	567	129.987.123.422	8000
12	4	446	129.987.123.422	7000
12	5	543	129.987.123.422	9000
12	6	122	129.987.123.422	8888
12	7	844	129.987.123.422	80
12	8	200	129.987.123.422	8080
12	9	990	129.987.123.422	8000
12	10	81	129.987.123.422	7000
12	11	811	129.987.123.422	9000
12	12	556	129.987.123.422	8888
13	1	920	987.654.432.123	80
13	2	590	987.654.432.123	8080
13	3	648	987.654.432.123	8000
13	4	739	987.654.432.123	7000
13	5	961	987.654.432.123	9000
13	6	955	987.654.432.123	8888
13	7	81	987.654.432.123	80
13	8	787	987.654.432.123	8080
13	9	36	987.654.432.123	8000
13	10	415	987.654.432.123	7000
13	11	952	987.654.432.123	9000
13	12	591	987.654.432.123	8888
14	1	231	456.423.0.124	80
14	2	769	456.423.0.124	8080
14	3	303	456.423.0.124	8000
14	4	682	456.423.0.124	7000
14	5	393	456.423.0.124	9000
14	6	612	456.423.0.124	8888
14	7	628	456.423.0.124	80
14	8	465	456.423.0.124	8080
14	9	159	456.423.0.124	8000
14	10	388	456.423.0.124	7000
14	11	429	456.423.0.124	9000
14	12	206	456.423.0.124	8888
15	1	649	126.674.234.543	80
15	2	33	126.674.234.543	8080
15	3	138	126.674.234.543	8000
15	4	917	126.674.234.543	7000
15	5	762	126.674.234.543	9000
15	6	848	126.674.234.543	8888
15	7	257	126.674.234.543	80
15	8	635	126.674.234.543	8080
15	9	809	126.674.234.543	8000
15	10	608	126.674.234.543	7000
15	11	654	126.674.234.543	9000
15	12	80	126.674.234.543	8888
