day	hour	value	ip	port
1	1	560	129.432.123.3	80
1	2	342	129.432.123.3	8080
1	3	699	129.432.123.3	8000
1	4	567	129.432.123.3	7000
1	5	913	129.432.123.3	9000
1	6	569	129.432.123.3	8888
1	7	396	129.432.123.3	80
1	8	358	129.432.123.3	8080
1	9	574	129.432.123.3	8000
1	10	455	129.432.123.3	7000
1	11	799	129.432.123.3	9000
1	12	999	129.432.123.3	8888
2	1	682	129.987.123.422	80
2	2	5	129.987.123.422	8080
2	3	265	129.987.123.422	8000
2	4	334	129.987.123.422	7000
2	5	144	129.987.123.422	9000
2	6	388	129.987.123.422	8888
2	7	881	129.987.123.422	80
2	8	440	129.987.123.422	8080
2	9	869	129.987.123.422	8000
2	10	672	129.987.123.422	7000
2	11	736	129.987.123.422	9000
2	12	359	129.987.123.422	8888
3	1	651	987.654.432.123	80
3	2	174	987.654.432.123	8080
3	3	497	987.654.432.123	8000
3	4	607	987.654.432.123	7000
3	5	162	987.654.432.123	9000
3	6	568	987.654.432.123	8888
3	7	355	987.654.432.123	80
3	8	180	987.654.432.123	8080
3	9	795	987.654.432.123	8000
3	10	945	987.654.432.123	7000
3	11	658	987.654.432.123	9000
3	12	440	987.654.432.123	8888
4	1	600	456.423.0.124	80
4	2	961	456.423.0.124	8080
4	3	655	456.423.0.124	8000
4	4	553	456.423.0.124	7000
4	5	587	456.423.0.124	9000
4	6	732	456.423.0.124	8888
4	7	347	456.423.0.124	80
4	8	233	456.423.0.124	8080
4	9	93	456.423.0.124	8000
4	10	328	456.423.0.124	7000
4	11	98	456.423.0.124	9000
4	12	287	456.423.0.124	8888
5	1	671	126.674.234.543	80
5	2	511	126.674.234.543	8080
5	3	773	126.674.234.543	8000
5	4	503	126.674.234.543	7000
5	5	48	126.674.234.543	9000
5	6	999	126.674.234.543	8888
5	7	131	126.674.234.543	80
5	8	887	126.674.234.543	8080
5	9	756	126.674.234.543	8000
5	10	170	126.674.234.543	7000
5	11	632	126.674.234.543	9000
5	12	123	126.674.234.543	8888
6	1	798	129.432.123.3	80
6	2	712	129.432.123.3	8080
6	3	770	129.432.123.3	8000
6	4	525	129.432.123.3	7000
6	5	638	129.432.123.3	9000
6	6	996	129.432.123.3	8888
6	7	100	129.432.123.3	80
6	8	829	129.432.123.3	8080
6	9	501	129.432.123.3	8000
6	10	480	129.432.123.3	7000
6	11	117	129.432.123.3	9000
6	12	308	129.432.123.3	8888
7	1	204	129.987.123.422	80
7	2	76	129.987.123.422	8080
7	3	499	129.987.123.422	8000
7	4	149	129.987.123.422	7000
7	5	969	129.987.123.422	9000
7	6	535	129.987.123.422	8888
7	7	882	129.987.123.422	80
7	8	99	129.987.123.422	8080
7	9	896	129.987.123.422	8000
7	10	869	129.987.123.422	7000
7	11	270	129.987.123.422	9000
7	12	195	129.987.123.422	8888
8	1	102	987.654.432.123	80
8	2	792	987.654.432.123	8080
8	3	59	987.654.432.123	8000
8	4	950	987.654.432.123	7000
8	5	685	987.654.432.123	9000
8	6	366	987.654.432.123	8888
8	7	678	987.654.432.123	80
8	8	353	987.654.432.123	8080
8	9	551	987.654.432.123	8000
8	10	768	987.654.432.123	7000
8	11	29	987.654.432.123	9000
8	12	669	987.654.432.123	8888
9	1	408	456.423.0.124	80
9	2	623	456.423.0.124	8080
9	3	99	456.423.0.124	8000
9	4	717	456.423.0.124	7000
9	5	565	456.423.0.124	9000
9	6	884	456.423.0.124	8888
9	7	639	456.423.0.124	80
9	8	422	456.423.0.124	8080
9	9	59	456.423.0.124	8000
9	10	519	456.423.0.124	7000
9	11	902	456.423.0.124	9000
9	12	321	456.423.0.124	8888
10	1	479	126.674.234.543	80
10	2	909	126.674.234.543	8080
10	3	533	126.674.234.543	8000
10	4	32	126.674.234.543	7000
10	5	964	126.674.234.543	9000
10	6	339	126.674.234.543	8888
10	7	562	126.674.234.543	80
10	8	531	126.674.234.543	8080
10	9	296	126.674.234.543	8000
10	10	47	126.674.234.543	7000
10	11	865	126.674.234.543	9000
10	12	532	126.674.234.543	8888
11	1	910	129.432.123.3	80
11	2	698	129.432.123.3	8080
11	3	193	129.432.123.3	8000
11	4	694	129.432.123.3	7000
11	5	123	129.432.123.3	9000
11	6	838	129.432.123.3	8888
11	7	579	129.432.123.3	80
11	8	250	129.432.123.3	8080
11	9	611	129.432.123.3	8000
11	10	362	129.432.123.3	7000
11	11	987	129.432.123.3	9000
11	12	52	129.432.123.3	8888
12	1	338	129.987.123.422	80
12	2	986	129.987.123.422	8080
12	3	866	129.987.123.422	8000
12	4	147	129.987.123.422	7000
12	5	951	129.987.123.422	9000
12	6	60	129.987.123.422	8888
12	7	599	129.987.123.422	80
12	8	264	129.987.123.422	8080
12	9	673	129.987.123.422	8000
12	10	201	129.987.123.422	7000
12	11	306	129.987.123.422	9000
12	12	843	129.987.123.422	8888
13	1	581	987.654.432.123	80
13	2	542	987.654.432.123	8080
13	3	764	987.654.432.123	8000
13	4	482	987.654.432.123	7000
13	5	59	987.654.432.123	9000
13	6	923	987.654.432.123	8888
13	7	763	987.654.432.123	80
13	8	485	987.654.432.123	8080
13	9	136	987.654.432.123	8000
13	10	973	987.654.432.123	7000
13	11	794	987.654.432.123	9000
13	12	977	987.654.432.123	8888
14	1	484	456.423.0.124	80
14	2	640	456.423.0.124	8080
14	3	799	456.423.0.124	8000
14	4	559	456.423.0.124	7000
14	5	48	456.423.0.124	9000
14	6	232	456.423.0.124	8888
14	7	917	456.423.0.124	80
14	8	949	456.423.0.124	8080
14	9	211	456.423.0.124	8000
14	10	336	456.423.0.124	7000
14	11	544	456.423.0.124	9000
14	12	120	456.423.0.124	8888
15	1	980	126.674.234.543	80
15	2	265	126.674.234.543	8080
15	3	156	126.674.234.543	8000
15	4	885	126.674.234.543	7000
15	5	699	126.674.234.543	9000
15	6	970	126.674.234.543	8888
15	7	259	126.674.234.543	80
15	8	183	126.674.234.543	8080
15	9	606	126.674.234.543	8000
15	10	248	126.674.234.543	7000
15	11	833	126.674.234.543	9000
15	12	24	126.674.234.543	8888
