day	hour	value	ip	port
1	1	602	129.432.123.3	80
2	1	269	129.432.123.3	8080
3	1	937	129.432.123.3	8000
4	1	456	129.432.123.3	7000
5	1	864	129.432.123.3	9000
6	1	439	129.432.123.3	8888
7	1	169	129.432.123.3	80
1	2	317	129.987.123.422	80
2	2	442	129.987.123.422	8080
3	2	14	129.987.123.422	8000
4	2	85	129.987.123.422	7000
5	2	78	129.987.123.422	9000
6	2	659	129.987.123.422	8888
7	2	237	129.987.123.422	80
1	3	95	987.654.432.123	80
2	3	33	987.654.432.123	8080
3	3	913	987.654.432.123	8000
4	3	821	987.654.432.123	7000
5	3	182	987.654.432.123	9000
6	3	442	987.654.432.123	8888
7	3	458	987.654.432.123	80
1	4	151	456.423.0.124	80
2	4	249	456.423.0.124	8080
3	4	549	456.423.0.124	8000
4	4	100	456.423.0.124	7000
5	4	632	456.423.0.124	9000
6	4	285	456.423.0.124	8888
7	4	18	456.423.0.124	80
1	5	469	126.674.234.543	80
2	5	982	126.674.234.543	8080
3	5	651	126.674.234.543	8000
4	5	513	126.674.234.543	7000
5	5	668	126.674.234.543	9000
6	5	107	126.674.234.543	8888
7	5	907	126.674.234.543	80
1	6	162	129.432.123.3	80
2	6	273	129.432.123.3	8080
3	6	49	129.432.123.3	8000
4	6	80	129.432.123.3	7000
5	6	564	129.432.123.3	9000
6	6	133	129.432.123.3	8888
7	6	335	129.432.123.3	80
1	7	741	129.987.123.422	80
2	7	832	129.987.123.422	8080
3	7	572	129.987.123.422	8000
4	7	361	129.987.123.422	7000
5	7	505	129.987.123.422	9000
6	7	97	129.987.123.422	8888
7	7	766	129.987.123.422	80
1	8	800	987.654.432.123	80
2	8	241	987.654.432.123	8080
3	8	920	987.654.432.123	8000
4	8	495	987.654.432.123	7000
5	8	103	987.654.432.123	9000
6	8	62	987.654.432.123	8888
7	8	431	987.654.432.123	80
1	9	579	456.423.0.124	80
2	9	61	456.423.0.124	8080
3	9	82	456.423.0.124	8000
4	9	682	456.423.0.124	7000
5	9	950	456.423.0.124	9000
6	9	555	456.423.0.124	8888
7	9	114	456.423.0.124	80
1	10	710	126.674.234.543	80
2	10	597	126.674.234.543	8080
3	10	545	126.674.234.543	8000
4	10	972	126.674.234.543	7000
5	10	553	126.674.234.543	9000
6	10	899	126.674.234.543	8888
7	10	571	126.674.234.543	80
1	11	9	129.432.123.3	80
2	11	965	129.432.123.3	8080
3	11	334	129.432.123.3	8000
4	11	315	129.432.123.3	7000
5	11	699	129.432.123.3	9000
6	11	886	129.432.123.3	8888
7	11	296	129.432.123.3	80
1	12	800	129.987.123.422	80
2	12	331	129.987.123.422	8080
3	12	861	129.987.123.422	8000
4	12	583	129.987.123.422	7000
5	12	90	129.987.123.422	9000
6	12	692	129.987.123.422	8888
7	12	521	129.987.123.422	80
1	13	51	987.654.432.123	80
2	13	439	987.654.432.123	8080
3	13	896	987.654.432.123	8000
4	13	899	987.654.432.123	7000
5	13	414	987.654.432.123	9000
6	13	508	987.654.432.123	8888
7	13	877	987.654.432.123	80
1	14	600	456.423.0.124	80
2	14	52	456.423.0.124	8080
3	14	931	456.423.0.124	8000
4	14	207	456.423.0.124	7000
5	14	857	456.423.0.124	9000
6	14	935	456.423.0.124	8888
7	14	953	456.423.0.124	80
1	15	651	126.674.234.543	80
2	15	648	126.674.234.543	8080
3	15	933	126.674.234.543	8000
4	15	99	126.674.234.543	7000
5	15	820	126.674.234.543	9000
6	15	87	126.674.234.543	8888
7	15	358	126.674.234.543	80
