day	hour	value	ip	port
1	1	306	129.432.123.3	80
2	1	733	129.432.123.3	8080
3	1	341	129.432.123.3	8000
4	1	76	129.432.123.3	7000
5	1	307	129.432.123.3	9000
6	1	997	129.432.123.3	8888
7	1	370	129.432.123.3	80
1	2	790	129.987.123.422	80
2	2	456	129.987.123.422	8080
3	2	403	129.987.123.422	8000
4	2	868	129.987.123.422	7000
5	2	254	129.987.123.422	9000
6	2	981	129.987.123.422	8888
7	2	820	129.987.123.422	80
1	3	684	987.654.432.123	80
2	3	171	987.654.432.123	8080
3	3	767	987.654.432.123	8000
4	3	417	987.654.432.123	7000
5	3	307	987.654.432.123	9000
6	3	581	987.654.432.123	8888
7	3	977	987.654.432.123	80
1	4	445	456.423.0.124	80
2	4	975	456.423.0.124	8080
3	4	903	456.423.0.124	8000
4	4	515	456.423.0.124	7000
5	4	639	456.423.0.124	9000
6	4	170	456.423.0.124	8888
7	4	60	456.423.0.124	80
1	5	550	126.674.234.543	80
2	5	44	126.674.234.543	8080
3	5	820	126.674.234.543	8000
4	5	848	126.674.234.543	7000
5	5	376	126.674.234.543	9000
6	5	218	126.674.234.543	8888
7	5	214	126.674.234.543	80
1	6	964	129.432.123.3	80
2	6	821	129.432.123.3	8080
3	6	522	129.432.123.3	8000
4	6	446	129.432.123.3	7000
5	6	834	129.432.123.3	9000
6	6	1	129.432.123.3	8888
7	6	758	129.432.123.3	80
1	7	799	129.987.123.422	80
2	7	955	129.987.123.422	8080
3	7	568	129.987.123.422	8000
4	7	133	129.987.123.422	7000
5	7	755	129.987.123.422	9000
6	7	563	129.987.123.422	8888
7	7	827	129.987.123.422	80
1	8	990	987.654.432.123	80
2	8	800	987.654.432.123	8080
3	8	651	987.654.432.123	8000
4	8	459	987.654.432.123	7000
5	8	837	987.654.432.123	9000
6	8	638	987.654.432.123	8888
7	8	98	987.654.432.123	80
1	9	896	456.423.0.124	80
2	9	449	456.423.0.124	8080
3	9	878	456.423.0.124	8000
4	9	92	456.423.0.124	7000
5	9	716	456.423.0.124	9000
6	9	525	456.423.0.124	8888
7	9	436	456.423.0.124	80
1	10	237	126.674.234.543	80
2	10	127	126.674.234.543	8080
3	10	469	126.674.234.543	8000
4	10	289	126.674.234.543	7000
5	10	34	126.674.234.543	9000
6	10	228	126.674.234.543	8888
7	10	84	126.674.234.543	80
1	11	804	129.432.123.3	80
2	11	316	129.432.123.3	8080
3	11	398	129.432.123.3	8000
4	11	826	129.432.123.3	7000
5	11	540	129.432.123.3	9000
6	11	909	129.432.123.3	8888
7	11	103	129.432.123.3	80
1	12	508	129.987.123.422	80
2	12	374	129.987.123.422	8080
3	12	54	129.987.123.422	8000
4	12	458	129.987.123.422	7000
5	12	664	129.987.123.422	9000
6	12	557	129.987.123.422	8888
7	12	560	129.987.123.422	80
1	13	396	987.654.432.123	80
2	13	284	987.654.432.123	8080
3	13	795	987.654.432.123	8000
4	13	950	987.654.432.123	7000
5	13	345	987.654.432.123	9000
6	13	425	987.654.432.123	8888
7	13	150	987.654.432.123	80
1	14	104	456.423.0.124	80
2	14	379	456.423.0.124	8080
3	14	449	456.423.0.124	8000
4	14	108	456.423.0.124	7000
5	14	744	456.423.0.124	9000
6	14	785	456.423.0.124	8888
7	14	330	456.423.0.124	80
1	15	753	126.674.234.543	80
2	15	436	126.674.234.543	8080
3	15	837	126.674.234.543	8000
4	15	576	126.674.234.543	7000
5	15	444	126.674.234.543	9000
6	15	443	126.674.234.543	8888
7	15	189	126.674.234.543	80
