day	hour	value	ip	port
1	1	36	129.432.123.3	80
1	2	528	129.432.123.3	8080
1	3	95	129.432.123.3	8000
1	4	328	129.432.123.3	7000
1	5	837	129.432.123.3	9000
1	6	812	129.432.123.3	8888
1	7	265	129.432.123.3	80
1	8	856	129.432.123.3	8080
1	9	200	129.432.123.3	8000
1	10	415	129.432.123.3	7000
1	11	423	129.432.123.3	9000
1	12	260	129.432.123.3	8888
2	1	81	129.987.123.422	80
2	2	584	129.987.123.422	8080
2	3	157	129.987.123.422	8000
2	4	820	129.987.123.422	7000
2	5	534	129.987.123.422	9000
2	6	382	129.987.123.422	8888
2	7	111	129.987.123.422	80
2	8	600	129.987.123.422	8080
2	9	307	129.987.123.422	8000
2	10	994	129.987.123.422	7000
2	11	148	129.987.123.422	9000
2	12	488	129.987.123.422	8888
3	1	813	987.654.432.123	80
3	2	722	987.654.432.123	8080
3	3	272	987.654.432.123	8000
3	4	985	987.654.432.123	7000
3	5	453	987.654.432.123	9000
3	6	50	987.654.432.123	8888
3	7	630	987.654.432.123	80
3	8	396	987.654.432.123	8080
3	9	758	987.654.432.123	8000
3	10	533	987.654.432.123	7000
3	11	381	987.654.432.123	9000
3	12	32	987.654.432.123	8888
4	1	668	456.423.0.124	80
4	2	241	456.423.0.124	8080
4	3	848	456.423.0.124	8000
4	4	507	456.423.0.124	7000
4	5	47	456.423.0.124	9000
4	6	365	456.423.0.124	8888
4	7	441	456.423.0.124	80
4	8	654	456.423.0.124	8080
4	9	473	456.423.0.124	8000
4	10	540	456.423.0.124	7000
4	11	638	456.423.0.124	9000
4	12	356	456.423.0.124	8888
5	1	315	126.674.234.543	80
5	2	313	126.674.234.543	8080
5	3	645	126.674.234.543	8000
5	4	908	126.674.234.543	7000
5	5	382	126.674.234.543	9000
5	6	242	126.674.234.543	8888
5	7	829	126.674.234.543	80
5	8	817	126.674.234.543	8080
5	9	908	126.674.234.543	8000
5	10	408	126.674.234.543	7000
5	11	622	126.674.234.543	9000
5	12	363	126.674.234.543	8888
6	1	446	129.432.123.3	80
6	2	582	129.432.123.3	8080
6	3	59	129.432.123.3	8000
6	4	672	129.432.123.3	7000
6	5	457	129.432.123.3	9000
6	6	507	129.432.123.3	8888
6	7	263	129.432.123.3	80
6	8	18	129.432.123.3	8080
6	9	798	129.432.123.3	8000
6	10	381	129.432.123.3	7000
6	11	579	129.432.123.3	9000
6	12	911	129.432.123.3	8888
7	1	303	129.987.123.422	80
7	2	401	129.987.123.422	8080
7	3	588	129.987.123.422	8000
7	4	772	129.987.123.422	7000
7	5	271	129.987.123.422	9000
7	6	462	129.987.123.422	8888
7	7	892	129.987.123.422	80
7	8	380	129.987.123.422	8080
7	9	900	129.987.123.422	8000
7	10	626	129.987.123.422	7000
7	11	339	129.987.123.422	9000
7	12	224	129.987.123.422	8888
8	1	454	987.654.432.123	80
8	2	2	987.654.432.123	8080
8	3	313	987.654.432.123	8000
8	4	691	987.654.432.123	7000
8	5	391	987.654.432.123	9000
8	6	714	987.654.432.123	8888
8	7	506	987.654.432.123	80
8	8	668	987.654.432.123	8080
8	9	822	987.654.432.123	8000
8	10	643	987.654.432.123	7000
8	11	136	987.654.432.123	9000
8	12	858	987.654.432.123	8888
9	1	274	456.423.0.124	80
9	2	889	456.423.0.124	8080
9	3	433	456.423.0.124	8000
9	4	41	456.423.0.124	7000
9	5	172	456.423.0.124	9000
9	6	297	456.423.0.124	8888
9	7	753	456.423.0.124	80
9	8	447	456.423.0.124	8080
9	9	963	456.423.0.124	8000
9	10	568	456.423.0.124	7000
9	11	835	456.423.0.124	9000
9	12	89	456.423.0.124	8888
10	1	507	126.674.234.543	80
10	2	6	126.674.234.543	8080
10	3	848	126.674.234.543	8000
10	4	105	126.674.234.543	7000
10	5	625	126.674.234.543	9000
10	6	261	126.674.234.543	8888
10	7	192	126.674.234.543	80
10	8	567	126.674.234.543	8080
10	9	590	126.674.234.543	8000
10	10	553	126.674.234.543	7000
10	11	177	126.674.234.543	9000
10	12	579	126.674.234.543	8888
11	1	673	129.432.123.3	80
11	2	871	129.432.123.3	8080
11	3	190	129.432.123.3	8000
11	4	252	129.432.123.3	7000
11	5	448	129.432.123.3	9000
11	6	304	129.432.123.3	8888
11	7	558	129.432.123.3	80
11	8	536	129.432.123.3	8080
11	9	31	129.432.123.3	8000
11	10	190	129.432.123.3	7000
11	11	316	129.432.123.3	9000
11	12	144	129.432.123.3	8888
12	1	506	129.987.123.422	80
12	2	17	129.987.123.422	8080
12	3	523	129.987.123.422	8000
12	4	936	129.987.123.422	7000
12	5	991	129.987.123.422	9000
12	6	137	129.987.123.422	8888
12	7	111	129.987.123.422	80
12	8	272	129.987.123.422	8080
12	9	515	129.987.123.422	8000
12	10	46	129.987.123.422	7000
12	11	477	129.987.123.422	9000
12	12	166	129.987.123.422	8888
13	1	498	987.654.432.123	80
13	2	67	987.654.432.123	8080
13	3	927	987.654.432.123	8000
13	4	980	987.654.432.123	7000
13	5	453	987.654.432.123	9000
13	6	570	987.654.432.123	8888
13	7	134	987.654.432.123	80
13	8	42	987.654.432.123	8080
13	9	45	987.654.432.123	8000
13	10	949	987.654.432.123	7000
13	11	465	987.654.432.123	9000
13	12	823	987.654.432.123	8888
14	1	85	456.423.0.124	80
14	2	487	456.423.0.124	8080
14	3	845	456.423.0.124	8000
14	4	979	456.423.0.124	7000
14	5	325	456.423.0.124	9000
14	6	321	456.423.0.124	8888
14	7	639	456.423.0.124	80
14	8	793	456.423.0.124	8080
14	9	494	456.423.0.124	8000
14	10	794	456.423.0.124	7000
14	11	833	456.423.0.124	9000
14	12	459	456.423.0.124	8888
15	1	496	126.674.234.543	80
15	2	512	126.674.234.543	8080
