day	hour	value	ip	port
1	1	843	129.432.123.3	80
2	1	915	129.432.123.3	8080
3	1	417	129.432.123.3	8000
4	1	945	129.432.123.3	7000
5	1	965	129.432.123.3	9000
6	1	109	129.432.123.3	8888
7	1	674	129.432.123.3	80
1	2	977	129.987.123.422	80
2	2	307	129.987.123.422	8080
3	2	958	129.987.123.422	8000
4	2	910	129.987.123.422	7000
5	2	244	129.987.123.422	9000
6	2	333	129.987.123.422	8888
7	2	597	129.987.123.422	80
1	3	697	987.654.432.123	80
2	3	456	987.654.432.123	8080
3	3	428	987.654.432.123	8000
4	3	66	987.654.432.123	7000
5	3	170	987.654.432.123	9000
6	3	785	987.654.432.123	8888
7	3	248	987.654.432.123	80
1	4	544	456.423.0.124	80
2	4	136	456.423.0.124	8080
3	4	216	456.423.0.124	8000
4	4	167	456.423.0.124	7000
5	4	700	456.423.0.124	9000
6	4	568	456.423.0.124	8888
7	4	682	456.423.0.124	80
1	5	804	126.674.234.543	80
2	5	321	126.674.234.543	8080
3	5	911	126.674.234.543	8000
4	5	370	126.674.234.543	7000
5	5	692	126.674.234.543	9000
6	5	25	126.674.234.543	8888
7	5	854	126.674.234.543	80
1	6	351	129.432.123.3	80
2	6	394	129.432.123.3	8080
3	6	50	129.432.123.3	8000
4	6	535	129.432.123.3	7000
5	6	288	129.432.123.3	9000
6	6	675	129.432.123.3	8888
7	6	255	129.432.123.3	80
1	7	557	129.987.123.422	80
2	7	950	129.987.123.422	8080
3	7	526	129.987.123.422	8000
4	7	54	129.987.123.422	7000
5	7	443	129.987.123.422	9000
6	7	167	129.987.123.422	8888
7	7	835	129.987.123.422	80
1	8	198	987.654.432.123	80
2	8	683	987.654.432.123	8080
3	8	65	987.654.432.123	8000
4	8	352	987.654.432.123	7000
5	8	159	987.654.432.123	9000
6	8	65	987.654.432.123	8888
7	8	722	987.654.432.123	80
1	9	817	456.423.0.124	80
2	9	935	456.423.0.124	8080
3	9	819	456.423.0.124	8000
4	9	530	456.423.0.124	7000
5	9	394	456.423.0.124	9000
6	9	649	456.423.0.124	8888
7	9	967	456.423.0.124	80
1	10	474	126.674.234.543	80
2	10	149	126.674.234.543	8080
3	10	238	126.674.234.543	8000
4	10	344	126.674.234.543	7000
5	10	824	126.674.234.543	9000
6	10	813	126.674.234.543	8888
7	10	280	126.674.234.543	80
1	11	525	129.432.123.3	80
2	11	725	129.432.123.3	8080
3	11	376	129.432.123.3	8000
4	11	703	129.432.123.3	7000
5	11	55	129.432.123.3	9000
6	11	588	129.432.123.3	8888
7	11	768	129.432.123.3	80
1	12	349	129.987.123.422	80
2	12	502	129.987.123.422	8080
3	12	774	129.987.123.422	8000
4	12	619	129.987.123.422	7000
5	12	593	129.987.123.422	9000
6	12	742	129.987.123.422	8888
7	12	506	129.987.123.422	80
1	13	695	987.654.432.123	80
2	13	392	987.654.432.123	8080
3	13	294	987.654.432.123	8000
4	13	424	987.654.432.123	7000
5	13	983	987.654.432.123	9000
6	13	816	987.654.432.123	8888
7	13	31	987.654.432.123	80
1	14	963	456.423.0.124	80
2	14	865	456.423.0.124	8080
3	14	670	456.423.0.124	8000
4	14	410	456.423.0.124	7000
5	14	228	456.423.0.124	9000
6	14	223	456.423.0.124	8888
7	14	43	456.423.0.124	80
1	15	194	126.674.234.543	80
2	15	891	126.674.234.543	8080
3	15	160	126.674.234.543	8000
4	15	294	126.674.234.543	7000
5	15	731	126.674.234.543	9000
6	15	877	126.674.234.543	8888
7	15	437	126.674.234.543	80
