day	hour	value	ip	port
1	1	482	129.432.123.3	80
1	2	835	129.432.123.3	8080
1	3	386	129.432.123.3	8000
1	4	895	129.432.123.3	7000
1	5	360	129.432.123.3	9000
1	6	457	129.432.123.3	8888
1	7	803	129.432.123.3	80
1	8	380	129.432.123.3	8080
1	9	791	129.432.123.3	8000
1	10	585	129.432.123.3	7000
1	11	834	129.432.123.3	9000
1	12	936	129.432.123.3	8888
2	1	410	129.987.123.422	80
2	2	862	129.987.123.422	8080
2	3	308	129.987.123.422	8000
2	4	169	129.987.123.422	7000
2	5	303	129.987.123.422	9000
2	6	707	129.987.123.422	8888
2	7	930	129.987.123.422	80
2	8	237	129.987.123.422	8080
2	9	954	129.987.123.422	8000
2	10	822	129.987.123.422	7000
2	11	176	129.987.123.422	9000
2	12	887	129.987.123.422	8888
3	1	822	987.654.432.123	80
3	2	752	987.654.432.123	8080
3	3	368	987.654.432.123	8000
3	4	283	987.654.432.123	7000
3	5	500	987.654.432.123	9000
3	6	729	987.654.432.123	8888
3	7	398	987.654.432.123	80
3	8	211	987.654.432.123	8080
3	9	626	987.654.432.123	8000
3	10	178	987.654.432.123	7000
3	11	61	987.654.432.123	9000
3	12	226	987.654.432.123	8888
4	1	481	456.423.0.124	80
4	2	637	456.423.0.124	8080
4	3	513	456.423.0.124	8000
4	4	881	456.423.0.124	7000
4	5	938	456.423.0.124	9000
4	6	296	456.423.0.124	8888
4	7	744	456.423.0.124	80
4	8	688	456.423.0.124	8080
4	9	928	456.423.0.124	8000
4	10	564	456.423.0.124	7000
4	11	750	456.423.0.124	9000
4	12	22	456.423.0.124	8888
5	1	313	126.674.234.543	80
5	2	164	126.674.234.543	8080
5	3	153	126.674.234.543	8000
5	4	126	126.674.234.543	7000
5	5	999	126.674.234.543	9000
5	6	552	126.674.234.543	8888
5	7	443	126.674.234.543	80
5	8	126	126.674.234.543	8080
5	9	141	126.674.234.543	8000
5	10	46	126.674.234.543	7000
5	11	774	126.674.234.543	9000
5	12	724	126.674.234.543	8888
6	1	55	129.432.123.3	80
6	2	146	129.432.123.3	8080
6	3	121	129.432.123.3	8000
6	4	465	129.432.123.3	7000
6	5	135	129.432.123.3	9000
6	6	389	129.432.123.3	8888
6	7	241	129.432.123.3	80
6	8	929	129.432.123.3	8080
6	9	865	129.432.123.3	8000
6	10	30	129.432.123.3	7000
6	11	552	129.432.123.3	9000
6	12	152	129.432.123.3	8888
