day	hour	value	ip	port
1	1	74	129.432.123.3	80
2	1	45	129.432.123.3	8080
3	1	607	129.432.123.3	8000
4	1	342	129.432.123.3	7000
5	1	195	129.432.123.3	9000
6	1	835	129.432.123.3	8888
7	1	901	129.432.123.3	80
1	2	214	129.987.123.422	80
2	2	397	129.987.123.422	8080
3	2	26	129.987.123.422	8000
4	2	521	129.987.123.422	7000
5	2	357	129.987.123.422	9000
6	2	242	129.987.123.422	8888
7	2	982	129.987.123.422	80
1	3	524	987.654.432.123	80
2	3	781	987.654.432.123	8080
3	3	926	987.654.432.123	8000
4	3	503	987.654.432.123	7000
5	3	728	987.654.432.123	9000
6	3	861	987.654.432.123	8888
7	3	761	987.654.432.123	80
1	4	113	456.423.0.124	80
2	4	213	456.423.0.124	8080
3	4	406	456.423.0.124	8000
4	4	556	456.423.0.124	7000
5	4	845	456.423.0.124	9000
6	4	143	456.423.0.124	8888
7	4	118	456.423.0.124	80
1	5	441	126.674.234.543	80
2	5	513	126.674.234.543	8080
3	5	68	126.674.234.543	8000
4	5	920	126.674.234.543	7000
5	5	333	126.674.234.543	9000
6	5	904	126.674.234.543	8888
7	5	626	126.674.234.543	80
1	6	610	129.432.123.3	80
2	6	498	129.432.123.3	8080
3	6	863	129.432.123.3	8000
4	6	334	129.432.123.3	7000
5	6	170	129.432.123.3	9000
6	6	662	129.432.123.3	8888
7	6	259	129.432.123.3	80
1	7	263	129.987.123.422	80
2	7	668	129.987.123.422	8080
3	7	802	129.987.123.422	8000
4	7	434	129.987.123.422	7000
5	7	950	129.987.123.422	9000
6	7	932	129.987.123.422	8888
7	7	149	129.987.123.422	80
1	8	530	987.654.432.123	80
2	8	375	987.654.432.123	8080
3	8	560	987.654.432.123	8000
4	8	338	987.654.432.123	7000
5	8	327	987.654.432.123	9000
6	8	284	987.654.432.123	8888
7	8	991	987.654.432.123	80
1	9	823	456.423.0.124	80
2	9	850	456.423.0.124	8080
3	9	226	456.423.0.124	8000
4	9	831	456.423.0.124	7000
5	9	973	456.423.0.124	9000
6	9	982	456.423.0.124	8888
7	9	629	456.423.0.124	80
1	10	112	126.674.234.543	80
2	10	308	126.674.234.543	8080
3	10	266	126.674.234.543	8000
4	10	855	126.674.234.543	7000
5	10	490	126.674.234.543	9000
6	10	84	126.674.234.543	8888
7	10	702	126.674.234.543	80
1	11	219	129.432.123.3	80
2	11	649	129.432.123.3	8080
3	11	279	129.432.123.3	8000
4	11	577	129.432.123.3	7000
5	11	421	129.432.123.3	9000
6	11	578	129.432.123.3	8888
7	11	465	129.432.123.3	80
1	12	543	129.987.123.422	80
2	12	788	129.987.123.422	8080
3	12	432	129.987.123.422	8000
4	12	460	129.987.123.422	7000
5	12	578	129.987.123.422	9000
6	12	361	129.987.123.422	8888
7	12	359	129.987.123.422	80
1	13	119	987.654.432.123	80
2	13	670	987.654.432.123	8080
3	13	308	987.654.432.123	8000
4	13	135	987.654.432.123	7000
5	13	776	987.654.432.123	9000
6	13	844	987.654.432.123	8888
7	13	167	987.654.432.123	80
1	14	938	456.423.0.124	80
2	14	677	456.423.0.124	8080
3	14	67	456.423.0.124	8000
4	14	35	456.423.0.124	7000
5	14	669	456.423.0.124	9000
6	14	251	456.423.0.124	8888
7	14	987	456.423.0.124	80
1	15	742	126.674.234.543	80
2	15	401	126.674.234.543	8080
3	15	141	126.674.234.543	8000
4	15	945	126.674.234.543	7000
5	15	181	126.674.234.543	9000
6	15	928	126.674.234.543	8888
7	15	942	126.674.234.543	80
