day	hour	value	ip	port
1	1	624	129.432.123.3	80
2	1	772	129.432.123.3	8080
3	1	258	129.432.123.3	8000
4	1	578	129.432.123.3	7000
5	1	645	129.432.123.3	9000
6	1	468	129.432.123.3	8888
7	1	407	129.432.123.3	80
1	2	280	129.987.123.422	80
2	2	737	129.987.123.422	8080
3	2	580	129.987.123.422	8000
4	2	678	129.987.123.422	7000
5	2	730	129.987.123.422	9000
6	2	709	129.987.123.422	8888
7	2	182	129.987.123.422	80
1	3	292	987.654.432.123	80
2	3	496	987.654.432.123	8080
3	3	168	987.654.432.123	8000
4	3	433	987.654.432.123	7000
5	3	83	987.654.432.123	9000
6	3	295	987.654.432.123	8888
7	3	958	987.654.432.123	80
1	4	609	456.423.0.124	80
2	4	581	456.423.0.124	8080
3	4	955	456.423.0.124	8000
4	4	490	456.423.0.124	7000
5	4	814	456.423.0.124	9000
6	4	155	456.423.0.124	8888
7	4	834	456.423.0.124	80
1	5	429	126.674.234.543	80
2	5	2	126.674.234.543	8080
3	5	360	126.674.234.543	8000
4	5	923	126.674.234.543	7000
5	5	581	126.674.234.543	9000
6	5	541	126.674.234.543	8888
7	5	410	126.674.234.543	80
1	6	882	129.432.123.3	80
2	6	380	129.432.123.3	8080
3	6	767	129.432.123.3	8000
4	6	58	129.432.123.3	7000
5	6	814	129.432.123.3	9000
6	6	204	129.432.123.3	8888
7	6	957	129.432.123.3	80
1	7	877	129.987.123.422	80
2	7	447	129.987.123.422	8080
3	7	868	129.987.123.422	8000
4	7	701	129.987.123.422	7000
5	7	773	129.987.123.422	9000
6	7	589	129.987.123.422	8888
7	7	479	129.987.123.422	80
1	8	305	987.654.432.123	80
2	8	898	987.654.432.123	8080
3	8	897	987.654.432.123	8000
4	8	337	987.654.432.123	7000
5	8	763	987.654.432.123	9000
6	8	721	987.654.432.123	8888
7	8	612	987.654.432.123	80
1	9	135	456.423.0.124	80
2	9	658	456.423.0.124	8080
3	9	737	456.423.0.124	8000
4	9	692	456.423.0.124	7000
5	9	475	456.423.0.124	9000
6	9	174	456.423.0.124	8888
7	9	799	456.423.0.124	80
1	10	826	126.674.234.543	80
2	10	799	126.674.234.543	8080
3	10	482	126.674.234.543	8000
4	10	413	126.674.234.543	7000
5	10	624	126.674.234.543	9000
6	10	726	126.674.234.543	8888
7	10	42	126.674.234.543	80
1	11	334	129.432.123.3	80
2	11	462	129.432.123.3	8080
3	11	436	129.432.123.3	8000
4	11	134	129.432.123.3	7000
5	11	645	129.432.123.3	9000
6	11	92	129.432.123.3	8888
7	11	27	129.432.123.3	80
1	12	601	129.987.123.422	80
2	12	399	129.987.123.422	8080
3	12	39	129.987.123.422	8000
4	12	56	129.987.123.422	7000
5	12	702	129.987.123.422	9000
6	12	363	129.987.123.422	8888
7	12	174	129.987.123.422	80
1	13	215	987.654.432.123	80
2	13	660	987.654.432.123	8080
3	13	325	987.654.432.123	8000
4	13	363	987.654.432.123	7000
5	13	264	987.654.432.123	9000
6	13	660	987.654.432.123	8888
7	13	325	987.654.432.123	80
1	14	82	456.423.0.124	80
2	14	153	456.423.0.124	8080
3	14	954	456.423.0.124	8000
4	14	679	456.423.0.124	7000
5	14	336	456.423.0.124	9000
6	14	986	456.423.0.124	8888
7	14	650	456.423.0.124	80
1	15	899	126.674.234.543	80
2	15	343	126.674.234.543	8080
3	15	810	126.674.234.543	8000
4	15	226	126.674.234.543	7000
5	15	249	126.674.234.543	9000
6	15	256	126.674.234.543	8888
7	15	371	126.674.234.543	80
