day	hour	value	ip	port
1	1	452	129.432.123.3	80
1	2	277	129.432.123.3	8080
1	3	212	129.432.123.3	8000
1	4	34	129.432.123.3	7000
1	5	753	129.432.123.3	9000
1	6	75	129.432.123.3	8888
1	7	128	129.432.123.3	80
1	8	595	129.432.123.3	8080
1	9	9	129.432.123.3	8000
1	10	739	129.432.123.3	7000
1	11	889	129.432.123.3	9000
1	12	123	129.432.123.3	8888
2	1	995	129.987.123.422	80
2	2	568	129.987.123.422	8080
2	3	182	129.987.123.422	8000
2	4	735	129.987.123.422	7000
2	5	402	129.987.123.422	9000
2	6	473	129.987.123.422	8888
2	7	419	129.987.123.422	80
2	8	84	129.987.123.422	8080
2	9	559	129.987.123.422	8000
2	10	371	129.987.123.422	7000
2	11	248	129.987.123.422	9000
2	12	56	129.987.123.422	8888
3	1	951	987.654.432.123	80
3	2	285	987.654.432.123	8080
3	3	553	987.654.432.123	8000
3	4	980	987.654.432.123	7000
3	5	19	987.654.432.123	9000
3	6	944	987.654.432.123	8888
3	7	428	987.654.432.123	80
3	8	578	987.654.432.123	8080
3	9	487	987.654.432.123	8000
3	10	6	987.654.432.123	7000
3	11	653	987.654.432.123	9000
3	12	486	987.654.432.123	8888
4	1	510	456.423.0.124	80
4	2	558	456.423.0.124	8080
4	3	797	456.423.0.124	8000
4	4	579	456.423.0.124	7000
4	5	461	456.423.0.124	9000
4	6	341	456.423.0.124	8888
4	7	193	456.423.0.124	80
4	8	464	456.423.0.124	8080
4	9	659	456.423.0.124	8000
4	10	255	456.423.0.124	7000
4	11	798	456.423.0.124	9000
4	12	291	456.423.0.124	8888
5	1	89	126.674.234.543	80
5	2	414	126.674.234.543	8080
5	3	625	126.674.234.543	8000
5	4	612	126.674.234.543	7000
5	5	574	126.674.234.543	9000
5	6	909	126.674.234.543	8888
5	7	962	126.674.234.543	80
5	8	100	126.674.234.543	8080
5	9	629	126.674.234.543	8000
5	10	893	126.674.234.543	7000
5	11	779	126.674.234.543	9000
5	12	432	126.674.234.543	8888
6	1	208	129.432.123.3	80
6	2	765	129.432.123.3	8080
6	3	14	129.432.123.3	8000
6	4	745	129.432.123.3	7000
6	5	869	129.432.123.3	9000
6	6	875	129.432.123.3	8888
6	7	591	129.432.123.3	80
6	8	262	129.432.123.3	8080
6	9	92	129.432.123.3	8000
6	10	465	129.432.123.3	7000
6	11	524	129.432.123.3	9000
6	12	595	129.432.123.3	8888
7	1	473	129.987.123.422	80
7	2	32	129.987.123.422	8080
7	3	977	129.987.123.422	8000
7	4	344	129.987.123.422	7000
7	5	368	129.987.123.422	9000
7	6	283	129.987.123.422	8888
7	7	677	129.987.123.422	80
7	8	17	129.987.123.422	8080
7	9	212	129.987.123.422	8000
7	10	378	129.987.123.422	7000
7	11	995	129.987.123.422	9000
7	12	780	129.987.123.422	8888
8	1	315	987.654.432.123	80
8	2	546	987.654.432.123	8080
8	3	761	987.654.432.123	8000
8	4	411	987.654.432.123	7000
8	5	65	987.654.432.123	9000
8	6	507	987.654.432.123	8888
8	7	864	987.654.432.123	80
8	8	589	987.654.432.123	8080
8	9	632	987.654.432.123	8000
8	10	533	987.654.432.123	7000
8	11	191	987.654.432.123	9000
8	12	44	987.654.432.123	8888
9	1	349	456.423.0.124	80
9	2	498	456.423.0.124	8080
9	3	515	456.423.0.124	8000
9	4	356	456.423.0.124	7000
9	5	59	456.423.0.124	9000
9	6	729	456.423.0.124	8888
9	7	165	456.423.0.124	80
9	8	533	456.423.0.124	8080
9	9	236	456.423.0.124	8000
9	10	392	456.423.0.124	7000
9	11	958	456.423.0.124	9000
9	12	149	456.423.0.124	8888
10	1	554	126.674.234.543	80
10	2	92	126.674.234.543	8080
10	3	730	126.674.234.543	8000
10	4	470	126.674.234.543	7000
