day	hour	value	ip	port
1	1	778	129.432.123.3	80
2	1	24	129.432.123.3	8080
3	1	86	129.432.123.3	8000
4	1	68	129.432.123.3	7000
5	1	405	129.432.123.3	9000
6	1	702	129.432.123.3	8888
7	1	870	129.432.123.3	80
1	2	362	129.987.123.422	80
2	2	121	129.987.123.422	8080
3	2	677	129.987.123.422	8000
4	2	47	129.987.123.422	7000
5	2	643	129.987.123.422	9000
6	2	100	129.987.123.422	8888
7	2	473	129.987.123.422	80
1	3	100	987.654.432.123	80
2	3	11	987.654.432.123	8080
3	3	788	987.654.432.123	8000
4	3	89	987.654.432.123	7000
5	3	102	987.654.432.123	9000
6	3	21	987.654.432.123	8888
7	3	157	987.654.432.123	80
1	4	148	456.423.0.124	80
2	4	773	456.423.0.124	8080
3	4	752	456.423.0.124	8000
4	4	577	456.423.0.124	7000
5	4	314	456.423.0.124	9000
6	4	862	456.423.0.124	8888
7	4	405	456.423.0.124	80
1	5	707	126.674.234.543	80
2	5	541	126.674.234.543	8080
3	5	34	126.674.234.543	8000
4	5	242	126.674.234.543	7000
5	5	797	126.674.234.543	9000
6	5	494	126.674.234.543	8888
7	5	101	126.674.234.543	80
1	6	421	129.432.123.3	80
2	6	642	129.432.123.3	8080
3	6	818	129.432.123.3	8000
4	6	476	129.432.123.3	7000
5	6	178	129.432.123.3	9000
6	6	261	129.432.123.3	8888
7	6	334	129.432.123.3	80
1	7	118	129.987.123.422	80
2	7	132	129.987.123.422	8080
3	7	930	129.987.123.422	8000
4	7	618	129.987.123.422	7000
5	7	527	129.987.123.422	9000
6	7	833	129.987.123.422	8888
7	7	147	129.987.123.422	80
1	8	246	987.654.432.123	80
2	8	787	987.654.432.123	8080
3	8	472	987.654.432.123	8000
4	8	387	987.654.432.123	7000
5	8	327	987.654.432.123	9000
6	8	409	987.654.432.123	8888
7	8	954	987.654.432.123	80
1	9	609	456.423.0.124	80
2	9	200	456.423.0.124	8080
3	9	524	456.423.0.124	8000
4	9	491	456.423.0.124	7000
5	9	533	456.423.0.124	9000
6	9	983	456.423.0.124	8888
7	9	455	456.423.0.124	80
1	10	693	126.674.234.543	80
2	10	505	126.674.234.543	8080
3	10	738	126.674.234.543	8000
4	10	770	126.674.234.543	7000
5	10	806	126.674.234.543	9000
6	10	414	126.674.234.543	8888
7	10	704	126.674.234.543	80
1	11	491	129.432.123.3	80
2	11	659	129.432.123.3	8080
3	11	611	129.432.123.3	8000
4	11	526	129.432.123.3	7000
5	11	730	129.432.123.3	9000
6	11	214	129.432.123.3	8888
7	11	12	129.432.123.3	80
1	12	881	129.987.123.422	80
2	12	993	129.987.123.422	8080
3	12	746	129.987.123.422	8000
4	12	257	129.987.123.422	7000
5	12	217	129.987.123.422	9000
6	12	456	129.987.123.422	8888
7	12	499	129.987.123.422	80
1	13	888	987.654.432.123	80
2	13	834	987.654.432.123	8080
3	13	662	987.654.432.123	8000
4	13	216	987.654.432.123	7000
5	13	540	987.654.432.123	9000
6	13	530	987.654.432.123	8888
7	13	227	987.654.432.123	80
1	14	417	456.423.0.124	80
2	14	350	456.423.0.124	8080
3	14	519	456.423.0.124	8000
4	14	80	456.423.0.124	7000
5	14	643	456.423.0.124	9000
6	14	377	456.423.0.124	8888
7	14	832	456.423.0.124	80
1	15	997	126.674.234.543	80
2	15	145	126.674.234.543	8080
3	15	13	126.674.234.543	8000
4	15	387	126.674.234.543	7000
5	15	834	126.674.234.543	9000
6	15	647	126.674.234.543	8888
7	15	859	126.674.234.543	80
