day	hour	value	ip	port
1	1	271	129.432.123.3	80
1	2	95	129.432.123.3	8080
1	3	278	129.432.123.3	8000
1	4	813	129.432.123.3	7000
1	5	264	129.432.123.3	9000
1	6	54	129.432.123.3	8888
1	7	197	129.432.123.3	80
1	8	586	129.432.123.3	8080
1	9	327	129.432.123.3	8000
1	10	44	129.432.123.3	7000
1	11	81	129.432.123.3	9000
1	12	490	129.432.123.3	8888
2	1	932	129.987.123.422	80
2	2	299	129.987.123.422	8080
2	3	981	129.987.123.422	8000
2	4	656	129.987.123.422	7000
2	5	929	129.987.123.422	9000
2	6	673	129.987.123.422	8888
2	7	666	129.987.123.422	80
2	8	62	129.987.123.422	8080
2	9	967	129.987.123.422	8000
2	10	839	129.987.123.422	7000
2	11	825	129.987.123.422	9000
2	12	222	129.987.123.422	8888
3	1	579	987.654.432.123	80
3	2	515	987.654.432.123	8080
3	3	282	987.654.432.123	8000
3	4	807	987.654.432.123	7000
3	5	103	987.654.432.123	9000
3	6	531	987.654.432.123	8888
3	7	995	987.654.432.123	80
3	8	703	987.654.432.123	8080
3	9	797	987.654.432.123	8000
3	10	756	987.654.432.123	7000
3	11	723	987.654.432.123	9000
3	12	169	987.654.432.123	8888
4	1	638	456.423.0.124	80
4	2	550	456.423.0.124	8080
4	3	830	456.423.0.124	8000
4	4	236	456.423.0.124	7000
4	5	868	456.423.0.124	9000
4	6	598	456.423.0.124	8888
4	7	951	456.423.0.124	80
4	8	424	456.423.0.124	8080
4	9	190	456.423.0.124	8000
4	10	344	456.423.0.124	7000
4	11	793	456.423.0.124	9000
4	12	983	456.423.0.124	8888
5	1	293	126.674.234.543	80
5	2	501	126.674.234.543	8080
5	3	872	126.674.234.543	8000
5	4	441	126.674.234.543	7000
5	5	553	126.674.234.543	9000
5	6	478	126.674.234.543	8888
5	7	199	126.674.234.543	80
5	8	323	126.674.234.543	8080
5	9	400	126.674.234.543	8000
5	10	493	126.674.234.543	7000
5	11	276	126.674.234.543	9000
5	12	845	126.674.234.543	8888
6	1	884	129.432.123.3	80
6	2	98	129.432.123.3	8080
6	3	101	129.432.123.3	8000
6	4	119	129.432.123.3	7000
6	5	830	129.432.123.3	9000
6	6	0	129.432.123.3	8888
6	7	413	129.432.123.3	80
6	8	692	129.432.123.3	8080
6	9	284	129.432.123.3	8000
6	10	452	129.432.123.3	7000
6	11	380	129.432.123.3	9000
6	12	827	129.432.123.3	8888
7	1	532	129.987.123.422	80
7	2	102	129.987.123.422	8080
7	3	587	129.987.123.422	8000
7	4	324	129.987.123.422	7000
7	5	545	129.987.123.422	9000
7	6	333	129.987.123.422	8888
7	7	605	129.987.123.422	80
7	8	721	129.987.123.422	8080
7	9	559	129.987.123.422	8000
7	10	69	129.987.123.422	7000
7	11	949	129.987.123.422	9000
7	12	790	129.987.123.422	8888
8	1	224	987.654.432.123	80
8	2	883	987.654.432.123	8080
8	3	286	987.654.432.123	8000
8	4	190	987.654.432.123	7000
8	5	75	987.654.432.123	9000
8	6	862	987.654.432.123	8888
8	7	678	987.654.432.123	80
8	8	410	987.654.432.123	8080
8	9	415	987.654.432.123	8000
8	10	234	987.654.432.123	7000
8	11	479	987.654.432.123	9000
8	12	528	987.654.432.123	8888
9	1	321	456.423.0.124	80
9	2	752	456.423.0.124	8080
9	3	383	456.423.0.124	8000
9	4	923	456.423.0.124	7000
9	5	512	456.423.0.124	9000
9	6	864	456.423.0.124	8888
9	7	356	456.423.0.124	80
9	8	216	456.423.0.124	8080
9	9	323	456.423.0.124	8000
9	10	796	456.423.0.124	7000
9	11	953	456.423.0.124	9000
9	12	813	456.423.0.124	8888
10	1	837	126.674.234.543	80
10	2	15	126.674.234.543	8080
10	3	186	126.674.234.543	8000
10	4	79	126.674.234.543	7000
10	5	380	126.674.234.543	9000
10	6	527	126.674.234.543	8888
10	7	314	126.674.234.543	80
10	8	814	126.674.234.543	8080
10	9	14	126.674.234.543	8000
10	10	571	126.674.234.543	7000
10	11	192	126.674.234.543	9000
10	12	258	126.674.234.543	8888
11	1	962	129.432.123.3	80
11	2	563	129.432.123.3	8080
11	3	376	129.432.123.3	8000
11	4	173	129.432.123.3	7000
11	5	574	129.432.123.3	9000
11	6	517	129.432.123.3	8888
11	7	64	129.432.123.3	80
11	8	417	129.432.123.3	8080
11	9	38	129.432.123.3	8000
11	10	865	129.432.123.3	7000
11	11	183	129.432.123.3	9000
11	12	475	129.432.123.3	8888
12	1	319	129.987.123.422	80
12	2	850	129.987.123.422	8080
12	3	346	129.987.123.422	8000
12	4	528	129.987.123.422	7000
12	5	522	129.987.123.422	9000
12	6	10	129.987.123.422	8888
12	7	873	129.987.123.422	80
12	8	885	129.987.123.422	8080
12	9	682	129.987.123.422	8000
12	10	354	129.987.123.422	7000
12	11	251	129.987.123.422	9000
12	12	906	129.987.123.422	8888
13	1	909	987.654.432.123	80
13	2	539	987.654.432.123	8080
13	3	406	987.654.432.123	8000
13	4	468	987.654.432.123	7000
13	5	72	987.654.432.123	9000
13	6	734	987.654.432.123	8888
13	7	97	987.654.432.123	80
13	8	799	987.654.432.123	8080
13	9	550	987.654.432.123	8000
13	10	380	987.654.432.123	7000
13	11	493	987.654.432.123	9000
13	12	958	987.654.432.123	8888
14	1	923	456.423.0.124	80
14	2	868	456.423.0.124	8080
14	3	190	456.423.0.124	8000
14	4	586	456.423.0.124	7000
14	5	77	456.423.0.124	9000
14	6	820	456.423.0.124	8888
14	7	271	456.423.0.124	80
14	8	848	456.423.0.124	8080
14	9	603	456.423.0.124	8000
14	10	206	456.423.0.124	7000
14	11	741	456.423.0.124	9000
14	12	612	456.423.0.124	8888
15	1	426	126.674.234.543	80
15	2	63	126.674.234.543	8080
15	3	658	126.674.234.543	8000
15	4	291	126.674.234.543	7000
15	5	440	126.674.234.543	9000
15	6	367	126.674.234.543	8888
15	7	980	126.674.234.543	80
15	8	513	126.674.234.543	8080
15	9	217	126.674.234.543	8000
15	10	815	126.674.234.543	7000
15	11	691	126.674.234.543	9000
15	12	103	126.674.234.543	8888
