day	hour	value	ip	port
1	1	486	129.432.123.3	80
2	1	775	129.432.123.3	8080
3	1	129	129.432.123.3	8000
4	1	325	129.432.123.3	7000
5	1	139	129.432.123.3	9000
6	1	436	129.432.123.3	8888
7	1	81	129.432.123.3	80
1	2	446	129.987.123.422	80
2	2	688	129.987.123.422	8080
3	2	642	129.987.123.422	8000
4	2	187	129.987.123.422	7000
5	2	456	129.987.123.422	9000
6	2	385	129.987.123.422	8888
7	2	686	129.987.123.422	80
1	3	539	987.654.432.123	80
2	3	825	987.654.432.123	8080
3	3	633	987.654.432.123	8000
4	3	545	987.654.432.123	7000
5	3	864	987.654.432.123	9000
6	3	485	987.654.432.123	8888
7	3	740	987.654.432.123	80
1	4	108	456.423.0.124	80
2	4	258	456.423.0.124	8080
3	4	165	456.423.0.124	8000
4	4	657	456.423.0.124	7000
5	4	547	456.423.0.124	9000
6	4	58	456.423.0.124	8888
7	4	877	456.423.0.124	80
1	5	7	126.674.234.543	80
2	5	161	126.674.234.543	8080
3	5	360	126.674.234.543	8000
4	5	546	126.674.234.543	7000
5	5	322	126.674.234.543	9000
6	5	732	126.674.234.543	8888
7	5	403	126.674.234.543	80
1	6	463	129.432.123.3	80
2	6	93	129.432.123.3	8080
3	6	374	129.432.123.3	8000
4	6	569	129.432.123.3	7000
5	6	417	129.432.123.3	9000
6	6	379	129.432.123.3	8888
7	6	239	129.432.123.3	80
1	7	535	129.987.123.422	80
2	7	647	129.987.123.422	8080
3	7	68	129.987.123.422	8000
4	7	588	129.987.123.422	7000
5	7	474	129.987.123.422	9000
6	7	806	129.987.123.422	8888
7	7	8	129.987.123.422	80
1	8	425	987.654.432.123	80
2	8	866	987.654.432.123	8080
3	8	537	987.654.432.123	8000
4	8	114	987.654.432.123	7000
5	8	892	987.654.432.123	9000
6	8	6	987.654.432.123	8888
7	8	43	987.654.432.123	80
1	9	680	456.423.0.124	80
2	9	286	456.423.0.124	8080
3	9	216	456.423.0.124	8000
4	9	809	456.423.0.124	7000
5	9	788	456.423.0.124	9000
6	9	913	456.423.0.124	8888
7	9	45	456.423.0.124	80
1	10	682	126.674.234.543	80
2	10	194	126.674.234.543	8080
3	10	522	126.674.234.543	8000
4	10	71	126.674.234.543	7000
5	10	809	126.674.234.543	9000
6	10	29	126.674.234.543	8888
7	10	664	126.674.234.543	80
1	11	263	129.432.123.3	80
2	11	50	129.432.123.3	8080
3	11	798	129.432.123.3	8000
4	11	751	129.432.123.3	7000
5	11	597	129.432.123.3	9000
6	11	301	129.432.123.3	8888
7	11	131	129.432.123.3	80
1	12	190	129.987.123.422	80
2	12	438	129.987.123.422	8080
3	12	974	129.987.123.422	8000
4	12	612	129.987.123.422	7000
5	12	707	129.987.123.422	9000
6	12	418	129.987.123.422	8888
7	12	351	129.987.123.422	80
1	13	61	987.654.432.123	80
2	13	150	987.654.432.123	8080
3	13	482	987.654.432.123	8000
4	13	535	987.654.432.123	7000
5	13	546	987.654.432.123	9000
6	13	843	987.654.432.123	8888
7	13	963	987.654.432.123	80
1	14	259	456.423.0.124	80
2	14	607	456.423.0.124	8080
3	14	469	456.423.0.124	8000
4	14	362	456.423.0.124	7000
5	14	294	456.423.0.124	9000
6	14	503	456.423.0.124	8888
7	14	553	456.423.0.124	80
1	15	594	126.674.234.543	80
2	15	438	126.674.234.543	8080
3	15	814	126.674.234.543	8000
4	15	921	126.674.234.543	7000
5	15	393	126.674.234.543	9000
6	15	918	126.674.234.543	8888
7	15	361	126.674.234.543	80
