day	hour	value	ip	port
1	1	983	129.432.123.3	80
1	2	400	129.432.123.3	8080
1	3	96	129.432.123.3	8000
1	4	101	129.432.123.3	7000
1	5	738	129.432.123.3	9000
1	6	620	129.432.123.3	8888
1	7	501	129.432.123.3	80
1	8	7	129.432.123.3	8080
1	9	286	129.432.123.3	8000
1	10	949	129.432.123.3	7000
1	11	329	129.432.123.3	9000
1	12	233	129.432.123.3	8888
2	1	205	129.987.123.422	80
2	2	957	129.987.123.422	8080
2	3	859	129.987.123.422	8000
2	4	111	129.987.123.422	7000
2	5	686	129.987.123.422	9000
2	6	275	129.987.123.422	8888
2	7	397	129.987.123.422	80
2	8	894	129.987.123.422	8080
2	9	317	129.987.123.422	8000
2	10	908	129.987.123.422	7000
2	11	447	129.987.123.422	9000
2	12	320	129.987.123.422	8888
3	1	457	987.654.432.123	80
3	2	177	987.654.432.123	8080
3	3	649	987.654.432.123	8000
3	4	463	987.654.432.123	7000
3	5	132	987.654.432.123	9000
3	6	852	987.654.432.123	8888
3	7	149	987.654.432.123	80
3	8	30	987.654.432.123	8080
3	9	18	987.654.432.123	8000
3	10	862	987.654.432.123	7000
3	11	441	987.654.432.123	9000
3	12	698	987.654.432.123	8888
4	1	622	456.423.0.124	80
4	2	456	456.423.0.124	8080
4	3	433	456.423.0.124	8000
4	4	844	456.423.0.124	7000
4	5	705	456.423.0.124	9000
4	6	128	456.423.0.124	8888
4	7	670	456.423.0.124	80
4	8	854	456.423.0.124	8080
4	9	716	456.423.0.124	8000
4	10	613	456.423.0.124	7000
4	11	209	456.423.0.124	9000
4	12	94	456.423.0.124	8888
5	1	999	126.674.234.543	80
5	2	423	126.674.234.543	8080
5	3	843	126.674.234.543	8000
5	4	320	126.674.234.543	7000
5	5	888	126.674.234.543	9000
5	6	937	126.674.234.543	8888
5	7	65	126.674.234.543	80
5	8	999	126.674.234.543	8080
5	9	91	126.674.234.543	8000
5	10	598	126.674.234.543	7000
5	11	495	126.674.234.543	9000
5	12	796	126.674.234.543	8888
6	1	43	129.432.123.3	80
6	2	88	129.432.123.3	8080
6	3	13	129.432.123.3	8000
6	4	805	129.432.123.3	7000
6	5	461	129.432.123.3	9000
6	6	224	129.432.123.3	8888
6	7	443	129.432.123.3	80
6	8	23	129.432.123.3	8080
6	9	994	129.432.123.3	8000
6	10	449	129.432.123.3	7000
6	11	282	129.432.123.3	9000
6	12	344	129.432.123.3	8888
7	1	437	129.987.123.422	80
7	2	448	129.987.123.422	8080
7	3	806	129.987.123.422	8000
7	4	968	129.987.123.422	7000
7	5	944	129.987.123.422	9000
7	6	212	129.987.123.422	8888
7	7	145	129.987.123.422	80
7	8	464	129.987.123.422	8080
7	9	412	129.987.123.422	8000
7	10	843	129.987.123.422	7000
7	11	227	129.987.123.422	9000
7	12	678	129.987.123.422	8888
8	1	797	987.654.432.123	80
8	2	855	987.654.432.123	8080
8	3	800	987.654.432.123	8000
8	4	771	987.654.432.123	7000
8	5	577	987.654.432.123	9000
8	6	179	987.654.432.123	8888
8	7	717	987.654.432.123	80
8	8	909	987.654.432.123	8080
8	9	785	987.654.432.123	8000
8	10	276	987.654.432.123	7000
8	11	272	987.654.432.123	9000
8	12	991	987.654.432.123	8888
9	1	361	456.423.0.124	80
9	2	879	456.423.0.124	8080
9	3	968	456.423.0.124	8000
9	4	525	456.423.0.124	7000
9	5	370	456.423.0.124	9000
9	6	359	456.423.0.124	8888
9	7	12	456.423.0.124	80
9	8	145	456.423.0.124	8080
9	9	719	456.423.0.124	8000
9	10	445	456.423.0.124	7000
9	11	424	456.423.0.124	9000
9	12	522	456.423.0.124	8888
10	1	783	126.674.234.543	80
10	2	622	126.674.234.543	8080
10	3	599	126.674.234.543	8000
10	4	230	126.674.234.543	7000
10	5	651	126.674.234.543	9000
