day	hour	value	ip	port
1	1	772	129.432.123.3	80
1	2	869	129.432.123.3	8080
1	3	476	129.432.123.3	8000
1	4	621	129.432.123.3	7000
1	5	319	129.432.123.3	9000
1	6	399	129.432.123.3	8888
1	7	432	129.432.123.3	80
1	8	916	129.432.123.3	8080
1	9	888	129.432.123.3	8000
1	10	66	129.432.123.3	7000
1	11	236	129.432.123.3	9000
1	12	434	129.432.123.3	8888
2	1	695	129.987.123.422	80
2	2	979	129.987.123.422	8080
2	3	81	129.987.123.422	8000
2	4	430	129.987.123.422	7000
2	5	180	129.987.123.422	9000
2	6	602	129.987.123.422	8888
2	7	652	129.987.123.422	80
2	8	975	129.987.123.422	8080
2	9	491	129.987.123.422	8000
2	10	430	129.987.123.422	7000
2	11	385	129.987.123.422	9000
2	12	869	129.987.123.422	8888
3	1	428	987.654.432.123	80
3	2	308	987.654.432.123	8080
3	3	732	987.654.432.123	8000
3	4	679	987.654.432.123	7000
3	5	140	987.654.432.123	9000
3	6	185	987.654.432.123	8888
3	7	543	987.654.432.123	80
3	8	463	987.654.432.123	8080
3	9	177	987.654.432.123	8000
3	10	738	987.654.432.123	7000
3	11	137	987.654.432.123	9000
3	12	845	987.654.432.123	8888
4	1	527	456.423.0.124	80
4	2	219	456.423.0.124	8080
4	3	795	456.423.0.124	8000
4	4	845	456.423.0.124	7000
4	5	154	456.423.0.124	9000
4	6	267	456.423.0.124	8888
4	7	697	456.423.0.124	80
4	8	115	456.423.0.124	8080
4	9	255	456.423.0.124	8000
4	10	717	456.423.0.124	7000
4	11	799	456.423.0.124	9000
4	12	610	456.423.0.124	8888
5	1	763	126.674.234.543	80
5	2	142	126.674.234.543	8080
5	3	210	126.674.234.543	8000
5	4	552	126.674.234.543	7000
5	5	946	126.674.234.543	9000
5	6	485	126.674.234.543	8888
5	7	525	126.674.234.543	80
5	8	387	126.674.234.543	8080
5	9	653	126.674.234.543	8000
5	10	8	126.674.234.543	7000
5	11	58	126.674.234.543	9000
