day	hour	value	ip	port
1	1	468	129.432.123.3	80
2	1	864	129.432.123.3	8080
3	1	38	129.432.123.3	8000
4	1	406	129.432.123.3	7000
5	1	891	129.432.123.3	9000
6	1	761	129.432.123.3	8888
7	1	361	129.432.123.3	80
1	2	627	129.987.123.422	80
2	2	222	129.987.123.422	8080
3	2	942	129.987.123.422	8000
4	2	331	129.987.123.422	7000
5	2	809	129.987.123.422	9000
6	2	405	129.987.123.422	8888
7	2	846	129.987.123.422	80
1	3	312	987.654.432.123	80
2	3	260	987.654.432.123	8080
3	3	268	987.654.432.123	8000
4	3	147	987.654.432.123	7000
5	3	217	987.654.432.123	9000
6	3	434	987.654.432.123	8888
7	3	14	987.654.432.123	80
1	4	471	456.423.0.124	80
2	4	318	456.423.0.124	8080
3	4	343	456.423.0.124	8000
4	4	51	456.423.0.124	7000
5	4	323	456.423.0.124	9000
6	4	563	456.423.0.124	8888
7	4	358	456.423.0.124	80
1	5	699	126.674.234.543	80
2	5	740	126.674.234.543	8080
3	5	515	126.674.234.543	8000
4	5	320	126.674.234.543	7000
5	5	61	126.674.234.543	9000
6	5	251	126.674.234.543	8888
7	5	685	126.674.234.543	80
1	6	960	129.432.123.3	80
2	6	446	129.432.123.3	8080
3	6	420	129.432.123.3	8000
4	6	77	129.432.123.3	7000
5	6	678	129.432.123.3	9000
6	6	542	129.432.123.3	8888
7	6	744	129.432.123.3	80
1	7	633	129.987.123.422	80
2	7	922	129.987.123.422	8080
3	7	736	129.987.123.422	8000
4	7	741	129.987.123.422	7000
5	7	64	129.987.123.422	9000
6	7	744	129.987.123.422	8888
7	7	541	129.987.123.422	80
1	8	344	987.654.432.123	80
2	8	334	987.654.432.123	8080
3	8	256	987.654.432.123	8000
4	8	738	987.654.432.123	7000
5	8	716	987.654.432.123	9000
6	8	50	987.654.432.123	8888
7	8	357	987.654.432.123	80
1	9	410	456.423.0.124	80
2	9	368	456.423.0.124	8080
3	9	369	456.423.0.124	8000
4	9	280	456.423.0.124	7000
5	9	933	456.423.0.124	9000
6	9	911	456.423.0.124	8888
7	9	266	456.423.0.124	80
1	10	740	126.674.234.543	80
2	10	557	126.674.234.543	8080
3	10	890	126.674.234.543	8000
4	10	793	126.674.234.543	7000
5	10	10	126.674.234.543	9000
6	10	148	126.674.234.543	8888
7	10	27	126.674.234.543	80
1	11	994	129.432.123.3	80
2	11	781	129.432.123.3	8080
3	11	316	129.432.123.3	8000
4	11	541	129.432.123.3	7000
5	11	574	129.432.123.3	9000
6	11	467	129.432.123.3	8888
7	11	701	129.432.123.3	80
1	12	669	129.987.123.422	80
2	12	193	129.987.123.422	8080
3	12	642	129.987.123.422	8000
4	12	586	129.987.123.422	7000
5	12	381	129.987.123.422	9000
6	12	956	129.987.123.422	8888
7	12	435	129.987.123.422	80
1	13	105	987.654.432.123	80
2	13	732	987.654.432.123	8080
3	13	137	987.654.432.123	8000
4	13	548	987.654.432.123	7000
5	13	908	987.654.432.123	9000
6	13	992	987.654.432.123	8888
7	13	140	987.654.432.123	80
1	14	543	456.423.0.124	80
2	14	499	456.423.0.124	8080
3	14	960	456.423.0.124	8000
4	14	659	456.423.0.124	7000
5	14	350	456.423.0.124	9000
6	14	645	456.423.0.124	8888
7	14	325	456.423.0.124	80
1	15	319	126.674.234.543	80
2	15	675	126.674.234.543	8080
3	15	467	126.674.234.543	8000
4	15	394	126.674.234.543	7000
5	15	89	126.674.234.543	9000
6	15	698	126.674.234.543	8888
7	15	762	126.674.234.543	80
