day	hour	value	ip	port
1	1	28	129.432.123.3	80
1	2	947	129.432.123.3	8080
1	3	800	129.432.123.3	8000
1	4	844	129.432.123.3	7000
1	5	560	129.432.123.3	9000
1	6	393	129.432.123.3	8888
1	7	370	129.432.123.3	80
1	8	768	129.432.123.3	8080
1	9	475	129.432.123.3	8000
1	10	642	129.432.123.3	7000
1	11	20	129.432.123.3	9000
1	12	141	129.432.123.3	8888
2	1	445	129.987.123.422	80
2	2	875	129.987.123.422	8080
2	3	883	129.987.123.422	8000
2	4	196	129.987.123.422	7000
2	5	571	129.987.123.422	9000
2	6	53	129.987.123.422	8888
2	7	722	129.987.123.422	80
2	8	147	129.987.123.422	8080
2	9	54	129.987.123.422	8000
2	10	868	129.987.123.422	7000
2	11	183	129.987.123.422	9000
2	12	630	129.987.123.422	8888
3	1	675	987.654.432.123	80
3	2	180	987.654.432.123	8080
3	3	307	987.654.432.123	8000
3	4	883	987.654.432.123	7000
3	5	391	987.654.432.123	9000
3	6	249	987.654.432.123	8888
3	7	43	987.654.432.123	80
3	8	641	987.654.432.123	8080
3	9	577	987.654.432.123	8000
3	10	373	987.654.432.123	7000
3	11	116	987.654.432.123	9000
3	12	135	987.654.432.123	8888
4	1	392	456.423.0.124	80
4	2	963	456.423.0.124	8080
4	3	791	456.423.0.124	8000
4	4	141	456.423.0.124	7000
4	5	231	456.423.0.124	9000
4	6	968	456.423.0.124	8888
4	7	979	456.423.0.124	80
4	8	533	456.423.0.124	8080
4	9	494	456.423.0.124	8000
4	10	549	456.423.0.124	7000
4	11	462	456.423.0.124	9000
4	12	886	456.423.0.124	8888
5	1	329	126.674.234.543	80
5	2	854	126.674.234.543	8080
5	3	914	126.674.234.543	8000
5	4	449	126.674.234.543	7000
5	5	411	126.674.234.543	9000
5	6	416	126.674.234.543	8888
5	7	616	126.674.234.543	80
5	8	919	126.674.234.543	8080
5	9	151	126.674.234.543	8000
5	10	97	126.674.234.543	7000
5	11	825	126.674.234.543	9000
5	12	119	126.674.234.543	8888
6	1	644	129.432.123.3	80
6	2	368	129.432.123.3	8080
6	3	392	129.432.123.3	8000
6	4	53	129.432.123.3	7000
6	5	74	129.432.123.3	9000
6	6	581	129.432.123.3	8888
6	7	317	129.432.123.3	80
6	8	489	129.432.123.3	8080
6	9	751	129.432.123.3	8000
6	10	155	129.432.123.3	7000
6	11	581	129.432.123.3	9000
6	12	686	129.432.123.3	8888
7	1	502	129.987.123.422	80
7	2	90	129.987.123.422	8080
7	3	216	129.987.123.422	8000
7	4	575	129.987.123.422	7000
7	5	516	129.987.123.422	9000
7	6	776	129.987.123.422	8888
7	7	948	129.987.123.422	80
7	8	154	129.987.123.422	8080
7	9	464	129.987.123.422	8000
7	10	402	129.987.123.422	7000
7	11	990	129.987.123.422	9000
7	12	95	129.987.123.422	8888
8	1	961	987.654.432.123	80
8	2	586	987.654.432.123	8080
8	3	871	987.654.432.123	8000
8	4	323	987.654.432.123	7000
8	5	526	987.654.432.123	9000
8	6	834	987.654.432.123	8888
8	7	110	987.654.432.123	80
8	8	762	987.654.432.123	8080
8	9	269	987.654.432.123	8000
8	10	800	987.654.432.123	7000
8	11	324	987.654.432.123	9000
8	12	793	987.654.432.123	8888
9	1	130	456.423.0.124	80
9	2	367	456.423.0.124	8080
9	3	71	456.423.0.124	8000
9	4	847	456.423.0.124	7000
9	5	317	456.423.0.124	9000
9	6	39	456.423.0.124	8888
9	7	781	456.423.0.124	80
9	8	611	456.423.0.124	8080
9	9	176	456.423.0.124	8000
9	10	863	456.423.0.124	7000
9	11	38	456.423.0.124	9000
9	12	809	456.423.0.124	8888
10	1	289	126.674.234.543	80
10	2	542	126.674.234.543	8080
10	3	702	126.674.234.543	8000
10	4	738	126.674.234.543	7000
10	5	208	126.674.234.543	9000
10	6	672	126.674.234.543	8888
10	7	667	126.674.234.543	80
10	8	115	126.674.234.543	8080
10	9	899	126.674.234.543	8000
10	10	64	126.674.234.543	7000
10	11	97	126.674.234.543	9000
10	12	465	126.674.234.543	8888
11	1	583	129.432.123.3	80
11	2	811	129.432.123.3	8080
11	3	530	129.432.123.3	8000
11	4	973	129.432.123.3	7000
11	5	449	129.432.123.3	9000
11	6	742	129.432.123.3	8888
11	7	238	129.432.123.3	80
11	8	352	129.432.123.3	8080
11	9	959	129.432.123.3	8000
11	10	166	129.432.123.3	7000
11	11	437	129.432.123.3	9000
11	12	279	129.432.123.3	8888
12	1	74	129.987.123.422	80
12	2	296	129.987.123.422	8080
12	3	408	129.987.123.422	8000
12	4	598	129.987.123.422	7000
12	5	58	129.987.123.422	9000
12	6	642	129.987.123.422	8888
12	7	709	129.987.123.422	80
12	8	563	129.987.123.422	8080
12	9	585	129.987.123.422	8000
12	10	972	129.987.123.422	7000
12	11	756	129.987.123.422	9000
12	12	533	129.987.123.422	8888
13	1	545	987.654.432.123	80
13	2	2	987.654.432.123	8080
13	3	296	987.654.432.123	8000
13	4	468	987.654.432.123	7000
13	5	226	987.654.432.123	9000
13	6	56	987.654.432.123	8888
13	7	741	987.654.432.123	80
13	8	500	987.654.432.123	8080
13	9	183	987.654.432.123	8000
13	10	126	987.654.432.123	7000
13	11	761	987.654.432.123	9000
13	12	88	987.654.432.123	8888
14	1	159	456.423.0.124	80
14	2	11	456.423.0.124	8080
14	3	459	456.423.0.124	8000
14	4	262	456.423.0.124	7000
14	5	639	456.423.0.124	9000
14	6	125	456.423.0.124	8888
14	7	162	456.423.0.124	80
14	8	128	456.423.0.124	8080
14	9	251	456.423.0.124	8000
