day	hour	value	ip	port
1	1	999	129.432.123.3	80
1	2	801	129.432.123.3	8080
1	3	711	129.432.123.3	8000
1	4	311	129.432.123.3	7000
1	5	127	129.432.123.3	9000
1	6	533	129.432.123.3	8888
1	7	935	129.432.123.3	80
1	8	977	129.432.123.3	8080
1	9	18	129.432.123.3	8000
1	10	988	129.432.123.3	7000
1	11	823	129.432.123.3	9000
1	12	795	129.432.123.3	8888
2	1	186	129.987.123.422	80
2	2	917	129.987.123.422	8080
2	3	766	129.987.123.422	8000
2	4	681	129.987.123.422	7000
2	5	623	129.987.123.422	9000
2	6	692	129.987.123.422	8888
2	7	929	129.987.123.422	80
2	8	982	129.987.123.422	8080
2	9	804	129.987.123.422	8000
2	10	659	129.987.123.422	7000
2	11	69	129.987.123.422	9000
2	12	896	129.987.123.422	8888
3	1	596	987.654.432.123	80
3	2	440	987.654.432.123	8080
3	3	739	987.654.432.123	8000
3	4	25	987.654.432.123	7000
3	5	270	987.654.432.123	9000
3	6	477	987.654.432.123	8888
3	7	295	987.654.432.123	80
3	8	829	987.654.432.123	8080
3	9	540	987.654.432.123	8000
3	10	796	987.654.432.123	7000
3	11	996	987.654.432.123	9000
3	12	80	987.654.432.123	8888
4	1	0	456.423.0.124	80
4	2	949	456.423.0.124	8080
4	3	649	456.423.0.124	8000
4	4	261	456.423.0.124	7000
4	5	385	456.423.0.124	9000
4	6	548	456.423.0.124	8888
4	7	496	456.423.0.124	80
4	8	29	456.423.0.124	8080
4	9	597	456.423.0.124	8000
4	10	223	456.423.0.124	7000
4	11	330	456.423.0.124	9000
4	12	944	456.423.0.124	8888
5	1	572	126.674.234.543	80
5	2	614	126.674.234.543	8080
5	3	382	126.674.234.543	8000
5	4	257	126.674.234.543	7000
5	5	635	126.674.234.543	9000
5	6	667	126.674.234.543	8888
5	7	881	126.674.234.543	80
5	8	586	126.674.234.543	8080
5	9	713	126.674.234.543	8000
5	10	154	126.674.234.543	7000
