day	hour	value	ip	port
1	1	283	129.432.123.3	80
1	2	461	129.432.123.3	8080
1	3	816	129.432.123.3	8000
1	4	702	129.432.123.3	7000
1	5	852	129.432.123.3	9000
1	6	766	129.432.123.3	8888
1	7	623	129.432.123.3	80
1	8	603	129.432.123.3	8080
1	9	582	129.432.123.3	8000
1	10	514	129.432.123.3	7000
1	11	387	129.432.123.3	9000
1	12	856	129.432.123.3	8888
2	1	148	129.987.123.422	80
2	2	884	129.987.123.422	8080
2	3	449	129.987.123.422	8000
2	4	979	129.987.123.422	7000
2	5	174	129.987.123.422	9000
2	6	741	129.987.123.422	8888
2	7	687	129.987.123.422	80
2	8	685	129.987.123.422	8080
2	9	197	129.987.123.422	8000
2	10	429	129.987.123.422	7000
2	11	16	129.987.123.422	9000
2	12	497	129.987.123.422	8888
3	1	637	987.654.432.123	80
3	2	112	987.654.432.123	8080
3	3	376	987.654.432.123	8000
3	4	122	987.654.432.123	7000
3	5	788	987.654.432.123	9000
3	6	684	987.654.432.123	8888
3	7	245	987.654.432.123	80
3	8	917	987.654.432.123	8080
3	9	345	987.654.432.123	8000
3	10	995	987.654.432.123	7000
3	11	676	987.654.432.123	9000
3	12	981	987.654.432.123	8888
4	1	908	456.423.0.124	80
4	2	123	456.423.0.124	8080
4	3	418	456.423.0.124	8000
4	4	570	456.423.0.124	7000
4	5	999	456.423.0.124	9000
4	6	289	456.423.0.124	8888
4	7	727	456.423.0.124	80
4	8	420	456.423.0.124	8080
4	9	255	456.423.0.124	8000
4	10	31	456.423.0.124	7000
4	11	146	456.423.0.124	9000
4	12	916	456.423.0.124	8888
5	1	302	126.674.234.543	80
5	2	461	126.674.234.543	8080
5	3	0	126.674.234.543	8000
5	4	175	126.674.234.543	7000
5	5	372	126.674.234.543	9000
5	6	712	126.674.234.543	8888
5	7	100	126.674.234.543	80
5	8	398	126.674.234.543	8080
5	9	527	126.674.234.543	8000
5	10	20	126.674.234.543	7000
5	11	371	126.674.234.543	9000
5	12	570	126.674.234.543	8888
6	1	769	129.432.123.3	80
6	2	472	129.432.123.3	8080
6	3	744	129.432.123.3	8000
6	4	674	129.432.123.3	7000
6	5	884	129.432.123.3	9000
6	6	815	129.432.123.3	8888
6	7	892	129.432.123.3	80
6	8	874	129.432.123.3	8080
6	9	209	129.432.123.3	8000
6	10	47	129.432.123.3	7000
6	11	997	129.432.123.3	9000
6	12	141	129.432.123.3	8888
7	1	290	129.987.123.422	80
7	2	480	129.987.123.422	8080
7	3	287	129.987.123.422	8000
7	4	120	129.987.123.422	7000
7	5	497	129.987.123.422	9000
7	6	173	129.987.123.422	8888
7	7	391	129.987.123.422	80
7	8	308	129.987.123.422	8080
7	9	857	129.987.123.422	8000
7	10	226	129.987.123.422	7000
7	11	70	129.987.123.422	9000
7	12	915	129.987.123.422	8888
8	1	158	987.654.432.123	80
8	2	213	987.654.432.123	8080
8	3	238	987.654.432.123	8000
8	4	786	987.654.432.123	7000
8	5	333	987.654.432.123	9000
8	6	946	987.654.432.123	8888
8	7	259	987.654.432.123	80
8	8	991	987.654.432.123	8080
8	9	252	987.654.432.123	8000
8	10	718	987.654.432.123	7000
8	11	662	987.654.432.123	9000
8	12	541	987.654.432.123	8888
9	1	898	456.423.0.124	80
9	2	476	456.423.0.124	8080
9	3	308	456.423.0.124	8000
9	4	532	456.423.0.124	7000
9	5	17	456.423.0.124	9000
9	6	169	456.423.0.124	8888
9	7	836	456.423.0.124	80
9	8	185	456.423.0.124	8080
9	9	409	456.423.0.124	8000
9	10	811	456.423.0.124	7000
9	11	521	456.423.0.124	9000
9	12	811	456.423.0.124	8888
10	1	706	126.674.234.543	80
10	2	794	126.674.234.543	8080
10	3	40	126.674.234.543	8000
10	4	541	126.674.234.543	7000
10	5	172	126.674.234.543	9000
10	6	384	126.674.234.543	8888
10	7	140	126.674.234.543	80
10	8	339	126.674.234.543	8080
10	9	51	126.674.234.543	8000
10	10	340	126.674.234.543	7000
10	11	779	126.674.234.543	9000
10	12	742	126.674.234.543	8888
11	1	698	129.432.123.3	80
11	2	605	129.432.123.3	8080
11	3	992	129.432.123.3	8000
11	4	245	129.432.123.3	7000
11	5	422	129.432.123.3	9000
11	6	387	129.432.123.3	8888
11	7	312	129.432.123.3	80
11	8	188	129.432.123.3	8080
11	9	464	129.432.123.3	8000
11	10	765	129.432.123.3	7000
11	11	106	129.432.123.3	9000
11	12	684	129.432.123.3	8888
12	1	859	129.987.123.422	80
12	2	715	129.987.123.422	8080
12	3	3	129.987.123.422	8000
12	4	592	129.987.123.422	7000
12	5	209	129.987.123.422	9000
12	6	144	129.987.123.422	8888
12	7	914	129.987.123.422	80
12	8	271	129.987.123.422	8080
12	9	129	129.987.123.422	8000
12	10	470	129.987.123.422	7000
12	11	521	129.987.123.422	9000
12	12	656	129.987.123.422	8888
13	1	772	987.654.432.123	80
13	2	508	987.654.432.123	8080
13	3	219	987.654.432.123	8000
13	4	503	987.654.432.123	7000
13	5	283	987.654.432.123	9000
13	6	83	987.654.432.123	8888
13	7	249	987.654.432.123	80
13	8	130	987.654.432.123	8080
13	9	54	987.654.432.123	8000
13	10	291	987.654.432.123	7000
13	11	267	987.654.432.123	9000
13	12	733	987.654.432.123	8888
14	1	135	456.423.0.124	80
14	2	772	456.423.0.124	8080
14	3	438	456.423.0.124	8000
14	4	359	456.423.0.124	7000
14	5	239	456.423.0.124	9000
14	6	800	456.423.0.124	8888
14	7	661	456.423.0.124	80
14	8	380	456.423.0.124	8080
14	9	117	456.423.0.124	8000
14	10	260	456.423.0.124	7000
14	11	951	456.423.0.124	9000
14	12	752	456.423.0.124	8888
15	1	352	126.674.234.543	80
15	2	229	126.674.234.543	8080
15	3	901	126.674.234.543	8000
15	4	923	126.674.234.543	7000
15	5	401	126.674.234.543	9000
15	6	280	126.674.234.543	8888
15	7	598	126.674.234.543	80
15	8	131	126.674.234.543	8080
15	9	6	126.674.234.543	8000
15	10	491	126.674.234.543	7000
15	11	725	126.674.234.543	9000
15	12	340	126.674.234.543	8888
