day	hour	value	ip	port
1	1	506	129.432.123.3	80
1	2	644	129.432.123.3	8080
1	3	859	129.432.123.3	8000
1	4	834	129.432.123.3	7000
1	5	145	129.432.123.3	9000
1	6	325	129.432.123.3	8888
1	7	931	129.432.123.3	80
1	8	29	129.432.123.3	8080
1	9	294	129.432.123.3	8000
1	10	312	129.432.123.3	7000
1	11	859	129.432.123.3	9000
1	12	474	129.432.123.3	8888
2	1	426	129.987.123.422	80
2	2	582	129.987.123.422	8080
2	3	309	129.987.123.422	8000
2	4	114	129.987.123.422	7000
2	5	210	129.987.123.422	9000
2	6	368	129.987.123.422	8888
2	7	767	129.987.123.422	80
2	8	178	129.987.123.422	8080
2	9	736	129.987.123.422	8000
2	10	701	129.987.123.422	7000
2	11	66	129.987.123.422	9000
2	12	145	129.987.123.422	8888
3	1	146	987.654.432.123	80
3	2	763	987.654.432.123	8080
3	3	848	987.654.432.123	8000
3	4	104	987.654.432.123	7000
3	5	974	987.654.432.123	9000
3	6	276	987.654.432.123	8888
3	7	428	987.654.432.123	80
3	8	208	987.654.432.123	8080
3	9	720	987.654.432.123	8000
3	10	655	987.654.432.123	7000
3	11	888	987.654.432.123	9000
3	12	352	987.654.432.123	8888
4	1	586	456.423.0.124	80
4	2	106	456.423.0.124	8080
4	3	309	456.423.0.124	8000
4	4	431	456.423.0.124	7000
4	5	903	456.423.0.124	9000
4	6	427	456.423.0.124	8888
4	7	215	456.423.0.124	80
4	8	290	456.423.0.124	8080
4	9	844	456.423.0.124	8000
4	10	276	456.423.0.124	7000
4	11	261	456.423.0.124	9000
4	12	947	456.423.0.124	8888
5	1	533	126.674.234.543	80
5	2	866	126.674.234.543	8080
5	3	550	126.674.234.543	8000
5	4	389	126.674.234.543	7000
5	5	52	126.674.234.543	9000
5	6	740	126.674.234.543	8888
5	7	509	126.674.234.543	80
5	8	327	126.674.234.543	8080
5	9	85	126.674.234.543	8000
5	10	786	126.674.234.543	7000
5	11	362	126.674.234.543	9000
5	12	176	126.674.234.543	8888
6	1	733	129.432.123.3	80
6	2	730	129.432.123.3	8080
6	3	349	129.432.123.3	8000
6	4	850	129.432.123.3	7000
6	5	508	129.432.123.3	9000
6	6	160	129.432.123.3	8888
6	7	312	129.432.123.3	80
6	8	675	129.432.123.3	8080
6	9	414	129.432.123.3	8000
6	10	163	129.432.123.3	7000
6	11	480	129.432.123.3	9000
6	12	413	129.432.123.3	8888
7	1	9	129.987.123.422	80
7	2	573	129.987.123.422	8080
7	3	610	129.987.123.422	8000
7	4	831	129.987.123.422	7000
7	5	118	129.987.123.422	9000
7	6	822	129.987.123.422	8888
7	7	862	129.987.123.422	80
7	8	840	129.987.123.422	8080
7	9	903	129.987.123.422	8000
7	10	665	129.987.123.422	7000
7	11	432	129.987.123.422	9000
7	12	579	129.987.123.422	8888
8	1	234	987.654.432.123	80
8	2	209	987.654.432.123	8080
8	3	893	987.654.432.123	8000
8	4	129	987.654.432.123	7000
8	5	923	987.654.432.123	9000
8	6	726	987.654.432.123	8888
