day	hour	value	ip	port
1	1	453	129.432.123.3	80
1	2	722	129.432.123.3	8080
1	3	138	129.432.123.3	8000
1	4	729	129.432.123.3	7000
1	5	98	129.432.123.3	9000
1	6	502	129.432.123.3	8888
1	7	332	129.432.123.3	80
1	8	634	129.432.123.3	8080
1	9	93	129.432.123.3	8000
1	10	706	129.432.123.3	7000
1	11	794	129.432.123.3	9000
1	12	851	129.432.123.3	8888
2	1	54	129.987.123.422	80
2	2	223	129.987.123.422	8080
2	3	820	129.987.123.422	8000
2	4	726	129.987.123.422	7000
2	5	145	129.987.123.422	9000
2	6	96	129.987.123.422	8888
2	7	874	129.987.123.422	80
2	8	841	129.987.123.422	8080
2	9	738	129.987.123.422	8000
2	10	270	129.987.123.422	7000
2	11	432	129.987.123.422	9000
2	12	845	129.987.123.422	8888
3	1	789	987.654.432.123	80
3	2	485	987.654.432.123	8080
3	3	839	987.654.432.123	8000
3	4	904	987.654.432.123	7000
3	5	641	987.654.432.123	9000
3	6	428	987.654.432.123	8888
3	7	50	987.654.432.123	80
3	8	863	987.654.432.123	8080
3	9	855	987.654.432.123	8000
3	10	353	987.654.432.123	7000
3	11	812	987.654.432.123	9000
3	12	477	987.654.432.123	8888
4	1	234	456.423.0.124	80
4	2	731	456.423.0.124	8080
4	3	948	456.423.0.124	8000
4	4	414	456.423.0.124	7000
4	5	905	456.423.0.124	9000
4	6	765	456.423.0.124	8888
4	7	225	456.423.0.124	80
4	8	690	456.423.0.124	8080
4	9	239	456.423.0.124	8000
4	10	720	456.423.0.124	7000
4	11	103	456.423.0.124	9000
4	12	525	456.423.0.124	8888
5	1	145	126.674.234.543	80
5	2	178	126.674.234.543	8080
5	3	586	126.674.234.543	8000
5	4	248	126.674.234.543	7000
5	5	21	126.674.234.543	9000
5	6	257	126.674.234.543	8888
5	7	158	126.674.234.543	80
5	8	47	126.674.234.543	8080
5	9	817	126.674.234.543	8000
5	10	474	126.674.234.543	7000
5	11	200	126.674.234.543	9000
5	12	517	126.674.234.543	8888
6	1	670	129.432.123.3	80
6	2	273	129.432.123.3	8080
6	3	535	129.432.123.3	8000
6	4	506	129.432.123.3	7000
6	5	64	129.432.123.3	9000
6	6	250	129.432.123.3	8888
6	7	969	129.432.123.3	80
6	8	98	129.432.123.3	8080
6	9	763	129.432.123.3	8000
6	10	382	129.432.123.3	7000
6	11	304	129.432.123.3	9000
6	12	524	129.432.123.3	8888
7	1	237	129.987.123.422	80
7	2	839	129.987.123.422	8080
7	3	564	129.987.123.422	8000
7	4	260	129.987.123.422	7000
7	5	750	129.987.123.422	9000
7	6	92	129.987.123.422	8888
7	7	464	129.987.123.422	80
7	8	475	129.987.123.422	8080
7	9	593	129.987.123.422	8000
7	10	363	129.987.123.422	7000
7	11	877	129.987.123.422	9000
7	12	111	129.987.123.422	8888
8	1	504	987.654.432.123	80
8	2	67	987.654.432.123	8080
8	3	67	987.654.432.123	8000
8	4	709	987.654.432.123	7000
8	5	865	987.654.432.123	9000
8	6	667	987.654.432.123	8888
8	7	97	987.654.432.123	80
8	8	851	987.654.432.123	8080
8	9	668	987.654.432.123	8000
8	10	90	987.654.432.123	7000
8	11	636	987.654.432.123	9000
8	12	763	987.654.432.123	8888
9	1	660	456.423.0.124	80
9	2	341	456.423.0.124	8080
9	3	575	456.423.0.124	8000
9	4	739	456.423.0.124	7000
9	5	488	456.423.0.124	9000
9	6	357	456.423.0.124	8888
9	7	422	456.423.0.124	80
9	8	968	456.423.0.124	8080
9	9	116	456.423.0.124	8000
9	10	274	456.423.0.124	7000
9	11	233	456.423.0.124	9000
9	12	129	456.423.0.124	8888
10	1	248	126.674.234.543	80
10	2	106	126.674.234.543	8080
10	3	886	126.674.234.543	8000
10	4	234	126.674.234.543	7000
10	5	849	126.674.234.543	9000
10	6	2	126.674.234.543	8888
10	7	531	126.674.234.543	80
10	8	986	126.674.234.543	8080
10	9	139	126.674.234.543	8000
10	10	776	126.674.234.543	7000
10	11	509	126.674.234.543	9000
10	12	442	126.674.234.543	8888
11	1	354	129.432.123.3	80
11	2	929	129.432.123.3	8080
11	3	128	129.432.123.3	8000
11	4	423	129.432.123.3	7000
11	5	86	129.432.123.3	9000
11	6	159	129.432.123.3	8888
11	7	920	129.432.123.3	80
11	8	905	129.432.123.3	8080
11	9	915	129.432.123.3	8000
11	10	347	129.432.123.3	7000
11	11	177	129.432.123.3	9000
11	12	539	129.432.123.3	8888
12	1	647	129.987.123.422	80
12	2	283	129.987.123.422	8080
12	3	229	129.987.123.422	8000
12	4	526	129.987.123.422	7000
12	5	172	129.987.123.422	9000
12	6	329	129.987.123.422	8888
12	7	977	129.987.123.422	80
