day	hour	value	ip	port
1	1	744	129.432.123.3	80
1	2	402	129.432.123.3	8080
1	3	923	129.432.123.3	8000
1	4	474	129.432.123.3	7000
1	5	76	129.432.123.3	9000
1	6	417	129.432.123.3	8888
1	7	213	129.432.123.3	80
1	8	245	129.432.123.3	8080
1	9	844	129.432.123.3	8000
1	10	305	129.432.123.3	7000
1	11	40	129.432.123.3	9000
1	12	165	129.432.123.3	8888
2	1	555	129.987.123.422	80
2	2	337	129.987.123.422	8080
2	3	378	129.987.123.422	8000
2	4	998	129.987.123.422	7000
2	5	753	129.987.123.422	9000
2	6	160	129.987.123.422	8888
2	7	646	129.987.123.422	80
2	8	17	129.987.123.422	8080
2	9	24	129.987.123.422	8000
2	10	581	129.987.123.422	7000
2	11	12	129.987.123.422	9000
2	12	75	129.987.123.422	8888
3	1	159	987.654.432.123	80
3	2	408	987.654.432.123	8080
3	3	912	987.654.432.123	8000
3	4	857	987.654.432.123	7000
3	5	478	987.654.432.123	9000
3	6	151	987.654.432.123	8888
3	7	369	987.654.432.123	80
3	8	56	987.654.432.123	8080
3	9	796	987.654.432.123	8000
3	10	395	987.654.432.123	7000
3	11	851	987.654.432.123	9000
3	12	130	987.654.432.123	8888
4	1	894	456.423.0.124	80
4	2	425	456.423.0.124	8080
4	3	410	456.423.0.124	8000
4	4	676	456.423.0.124	7000
4	5	556	456.423.0.124	9000
4	6	502	456.423.0.124	8888
4	7	159	456.423.0.124	80
4	8	426	456.423.0.124	8080
4	9	158	456.423.0.124	8000
4	10	990	456.423.0.124	7000
4	11	1	456.423.0.124	9000
4	12	683	456.423.0.124	8888
5	1	506	126.674.234.543	80
5	2	648	126.674.234.543	8080
5	3	844	126.674.234.543	8000
5	4	103	126.674.234.543	7000
5	5	725	126.674.234.543	9000
5	6	4	126.674.234.543	8888
5	7	715	126.674.234.543	80
5	8	896	126.674.234.543	8080
5	9	630	126.674.234.543	8000
5	10	737	126.674.234.543	7000
5	11	515	126.674.234.543	9000
5	12	81	126.674.234.543	8888
6	1	552	129.432.123.3	80
6	2	498	129.432.123.3	8080
6	3	805	129.432.123.3	8000
6	4	990	129.432.123.3	7000
6	5	842	129.432.123.3	9000
6	6	302	129.432.123.3	8888
6	7	617	129.432.123.3	80
6	8	261	129.432.123.3	8080
6	9	955	129.432.123.3	8000
