day	hour	value	ip	port
1	1	519	129.432.123.3	80
1	2	675	129.432.123.3	8080
1	3	691	129.432.123.3	8000
1	4	227	129.432.123.3	7000
1	5	274	129.432.123.3	9000
1	6	603	129.432.123.3	8888
1	7	476	129.432.123.3	80
1	8	877	129.432.123.3	8080
1	9	954	129.432.123.3	8000
1	10	428	129.432.123.3	7000
1	11	405	129.432.123.3	9000
1	12	200	129.432.123.3	8888
2	1	144	129.987.123.422	80
2	2	517	129.987.123.422	8080
2	3	858	129.987.123.422	8000
2	4	496	129.987.123.422	7000
2	5	370	129.987.123.422	9000
2	6	244	129.987.123.422	8888
2	7	939	129.987.123.422	80
2	8	976	129.987.123.422	8080
2	9	599	129.987.123.422	8000
2	10	560	129.987.123.422	7000
2	11	228	129.987.123.422	9000
2	12	308	129.987.123.422	8888
3	1	424	987.654.432.123	80
3	2	208	987.654.432.123	8080
3	3	784	987.654.432.123	8000
3	4	909	987.654.432.123	7000
3	5	713	987.654.432.123	9000
3	6	724	987.654.432.123	8888
3	7	282	987.654.432.123	80
3	8	95	987.654.432.123	8080
3	9	855	987.654.432.123	8000
3	10	781	987.654.432.123	7000
3	11	894	987.654.432.123	9000
3	12	878	987.654.432.123	8888
4	1	847	456.423.0.124	80
4	2	828	456.423.0.124	8080
4	3	289	456.423.0.124	8000
4	4	519	456.423.0.124	7000
4	5	609	456.423.0.124	9000
4	6	339	456.423.0.124	8888
4	7	754	456.423.0.124	80
4	8	182	456.423.0.124	8080
4	9	680	456.423.0.124	8000
4	10	62	456.423.0.124	7000
4	11	456	456.423.0.124	9000
4	12	549	456.423.0.124	8888
5	1	675	126.674.234.543	80
5	2	886	126.674.234.543	8080
5	3	728	126.674.234.543	8000
5	4	26	126.674.234.543	7000
5	5	84	126.674.234.543	9000
5	6	943	126.674.234.543	8888
5	7	746	126.674.234.543	80
5	8	39	126.674.234.543	8080
5	9	437	126.674.234.543	8000
5	10	894	126.674.234.543	7000
5	11	649	126.674.234.543	9000
5	12	90	126.674.234.543	8888
6	1	380	129.432.123.3	80
6	2	175	129.432.123.3	8080
6	3	607	129.432.123.3	8000
6	4	898	129.432.123.3	7000
6	5	848	129.432.123.3	9000
6	6	806	129.432.123.3	8888
6	7	415	129.432.123.3	80
6	8	168	129.432.123.3	8080
6	9	702	129.432.123.3	8000
6	10	922	129.432.123.3	7000
6	11	962	129.432.123.3	9000
6	12	741	129.432.123.3	8888
7	1	251	129.987.123.422	80
7	2	417	129.987.123.422	8080
7	3	456	129.987.123.422	8000
7	4	755	129.987.123.422	7000
7	5	957	129.987.123.422	9000
7	6	717	129.987.123.422	8888
7	7	292	129.987.123.422	80
7	8	404	129.987.123.422	8080
7	9	447	129.987.123.422	8000
7	10	77	129.987.123.422	7000
7	11	192	129.987.123.422	9000
7	12	389	129.987.123.422	8888
8	1	853	987.654.432.123	80
8	2	591	987.654.432.123	8080
8	3	870	987.654.432.123	8000
8	4	897	987.654.432.123	7000
8	5	680	987.654.432.123	9000
8	6	311	987.654.432.123	8888
8	7	866	987.654.432.123	80
8	8	227	987.654.432.123	8080
8	9	980	987.654.432.123	8000
8	10	309	987.654.432.123	7000
8	11	72	987.654.432.123	9000
8	12	431	987.654.432.123	8888
9	1	369	456.423.0.124	80
9	2	388	456.423.0.124	8080
9	3	814	456.423.0.124	8000
9	4	711	456.423.0.124	7000
9	5	372	456.423.0.124	9000
9	6	617	456.423.0.124	8888
9	7	783	456.423.0.124	80
9	8	274	456.423.0.124	8080
9	9	958	456.423.0.124	8000
9	10	459	456.423.0.124	7000
9	11	489	456.423.0.124	9000
9	12	26	456.423.0.124	8888
10	1	918	126.674.234.543	80
10	2	425	126.674.234.543	8080
10	3	457	126.674.234.543	8000
10	4	729	126.674.234.543	7000
10	5	932	126.674.234.543	9000
10	6	839	126.674.234.543	8888
10	7	994	126.674.234.543	80
10	8	774	126.674.234.543	8080
10	9	839	126.674.234.543	8000
10	10	950	126.674.234.543	7000
10	11	800	126.674.234.543	9000
10	12	744	126.674.234.543	8888
11	1	290	129.432.123.3	80
11	2	282	129.432.123.3	8080
11	3	393	129.432.123.3	8000
11	4	897	129.432.123.3	7000
11	5	816	129.432.123.3	9000
11	6	487	129.432.123.3	8888
11	7	237	129.432.123.3	80
11	8	336	129.432.123.3	8080
