day	hour	value	ip	port
1	1	873	129.432.123.3	80
1	2	293	129.432.123.3	8080
1	3	516	129.432.123.3	8000
1	4	310	129.432.123.3	7000
1	5	596	129.432.123.3	9000
1	6	357	129.432.123.3	8888
1	7	160	129.432.123.3	80
1	8	211	129.432.123.3	8080
1	9	172	129.432.123.3	8000
1	10	553	129.432.123.3	7000
1	11	294	129.432.123.3	9000
1	12	299	129.432.123.3	8888
2	1	645	129.987.123.422	80
2	2	235	129.987.123.422	8080
2	3	799	129.987.123.422	8000
2	4	795	129.987.123.422	7000
2	5	414	129.987.123.422	9000
2	6	75	129.987.123.422	8888
2	7	77	129.987.123.422	80
2	8	914	129.987.123.422	8080
2	9	229	129.987.123.422	8000
2	10	403	129.987.123.422	7000
2	11	842	129.987.123.422	9000
2	12	767	129.987.123.422	8888
3	1	187	987.654.432.123	80
3	2	679	987.654.432.123	8080
3	3	492	987.654.432.123	8000
3	4	251	987.654.432.123	7000
3	5	248	987.654.432.123	9000
3	6	69	987.654.432.123	8888
3	7	535	987.654.432.123	80
3	8	396	987.654.432.123	8080
3	9	943	987.654.432.123	8000
3	10	921	987.654.432.123	7000
3	11	247	987.654.432.123	9000
3	12	538	987.654.432.123	8888
4	1	561	456.423.0.124	80
4	2	412	456.423.0.124	8080
4	3	694	456.423.0.124	8000
4	4	521	456.423.0.124	7000
4	5	604	456.423.0.124	9000
4	6	929	456.423.0.124	8888
4	7	182	456.423.0.124	80
4	8	864	456.423.0.124	8080
4	9	273	456.423.0.124	8000
4	10	77	456.423.0.124	7000
4	11	728	456.423.0.124	9000
4	12	70	456.423.0.124	8888
5	1	196	126.674.234.543	80
5	2	654	126.674.234.543	8080
5	3	820	126.674.234.543	8000
5	4	268	126.674.234.543	7000
5	5	263	126.674.234.543	9000
5	6	526	126.674.234.543	8888
5	7	673	126.674.234.543	80
5	8	621	126.674.234.543	8080
5	9	162	126.674.234.543	8000
5	10	690	126.674.234.543	7000
5	11	995	126.674.234.543	9000
5	12	901	126.674.234.543	8888
6	1	757	129.432.123.3	80
6	2	153	129.432.123.3	8080
6	3	848	129.432.123.3	8000
6	4	502	129.432.123.3	7000
6	5	945	129.432.123.3	9000
6	6	262	129.432.123.3	8888
6	7	676	129.432.123.3	80
6	8	566	129.432.123.3	8080
6	9	475	129.432.123.3	8000
6	10	506	129.432.123.3	7000
6	11	898	129.432.123.3	9000
6	12	118	129.432.123.3	8888
7	1	798	129.987.123.422	80
7	2	404	129.987.123.422	8080
7	3	519	129.987.123.422	8000
7	4	297	129.987.123.422	7000
7	5	418	129.987.123.422	9000
7	6	932	129.987.123.422	8888
7	7	15	129.987.123.422	80
7	8	874	129.987.123.422	8080
7	9	151	129.987.123.422	8000
7	10	79	129.987.123.422	7000
7	11	847	129.987.123.422	9000
7	12	919	129.987.123.422	8888
8	1	887	987.654.432.123	80
8	2	188	987.654.432.123	8080
8	3	148	987.654.432.123	8000
8	4	166	987.654.432.123	7000
8	5	338	987.654.432.123	9000
8	6	174	987.654.432.123	8888
8	7	787	987.654.432.123	80
8	8	794	987.654.432.123	8080
8	9	102	987.654.432.123	8000
8	10	572	987.654.432.123	7000
8	11	876	987.654.432.123	9000
8	12	112	987.654.432.123	8888
9	1	880	456.423.0.124	80
9	2	691	456.423.0.124	8080
9	3	587	456.423.0.124	8000
9	4	387	456.423.0.124	7000
9	5	860	456.423.0.124	9000
9	6	671	456.423.0.124	8888
9	7	959	456.423.0.124	80
9	8	238	456.423.0.124	8080
9	9	76	456.423.0.124	8000
9	10	625	456.423.0.124	7000
9	11	439	456.423.0.124	9000
9	12	575	456.423.0.124	8888
10	1	543	126.674.234.543	80
10	2	913	126.674.234.543	8080
10	3	720	126.674.234.543	8000
10	4	168	126.674.234.543	7000
10	5	860	126.674.234.543	9000
10	6	468	126.674.234.543	8888
10	7	824	126.674.234.543	80
10	8	839	126.674.234.543	8080
10	9	840	126.674.234.543	8000
10	10	881	126.674.234.543	7000
10	11	365	126.674.234.543	9000
10	12	696	126.674.234.543	8888
11	1	781	129.432.123.3	80
11	2	677	129.432.123.3	8080
11	3	821	129.432.123.3	8000
11	4	413	129.432.123.3	7000
11	5	836	129.432.123.3	9000
11	6	489	129.432.123.3	8888
11	7	91	129.432.123.3	80
11	8	533	129.432.123.3	8080
11	9	805	129.432.123.3	8000
11	10	30	129.432.123.3	7000
11	11	860	129.432.123.3	9000
11	12	827	129.432.123.3	8888
12	1	191	129.987.123.422	80
12	2	739	129.987.123.422	8080
12	3	708	129.987.123.422	8000
12	4	886	129.987.123.422	7000
12	5	290	129.987.123.422	9000
12	6	674	129.987.123.422	8888
12	7	902	129.987.123.422	80
12	8	201	129.987.123.422	8080
12	9	123	129.987.123.422	8000
12	10	414	129.987.123.422	7000
12	11	24	129.987.123.422	9000
12	12	853	129.987.123.422	8888
13	1	15	987.654.432.123	80
13	2	840	987.654.432.123	8080
13	3	447	987.654.432.123	8000
13	4	230	987.654.432.123	7000
13	5	436	987.654.432.123	9000
13	6	951	987.654.432.123	8888
13	7	378	987.654.432.123	80
13	8	87	987.654.432.123	8080
13	9	612	987.654.432.123	8000
13	10	870	987.654.432.123	7000
13	11	444	987.654.432.123	9000
13	12	431	987.654.432.123	8888
14	1	559	456.423.0.124	80
14	2	547	456.423.0.124	8080
14	3	538	456.423.0.124	8000
14	4	273	456.423.0.124	7000
14	5	192	456.423.0.124	9000
14	6	937	456.423.0.124	8888
14	7	807	456.423.0.124	80
14	8	521	456.423.0.124	8080
14	9	704	456.423.0.124	8000
14	10	713	456.423.0.124	7000
14	11	344	456.423.0.124	9000
14	12	163	456.423.0.124	8888
15	1	373	126.674.234.543	80
15	2	122	126.674.234.543	8080
15	3	811	126.674.234.543	8000
15	4	97	126.674.234.543	7000
15	5	757	126.674.234.543	9000
15	6	110	126.674.234.543	8888
15	7	827	126.674.234.543	80
15	8	324	126.674.234.543	8080
15	9	222	126.674.234.543	8000
15	10	657	126.674.234.543	7000
15	11	938	126.674.234.543	9000
15	12	272	126.674.234.543	8888
