day	hour	value	ip	port
1	1	509	129.432.123.3	80
1	2	309	129.432.123.3	8080
1	3	572	129.432.123.3	8000
1	4	433	129.432.123.3	7000
1	5	119	129.432.123.3	9000
1	6	224	129.432.123.3	8888
1	7	724	129.432.123.3	80
1	8	793	129.432.123.3	8080
1	9	103	129.432.123.3	8000
1	10	361	129.432.123.3	7000
1	11	317	129.432.123.3	9000
1	12	498	129.432.123.3	8888
2	1	393	129.987.123.422	80
2	2	548	129.987.123.422	8080
2	3	989	129.987.123.422	8000
2	4	93	129.987.123.422	7000
2	5	188	129.987.123.422	9000
2	6	106	129.987.123.422	8888
2	7	3	129.987.123.422	80
2	8	688	129.987.123.422	8080
2	9	74	129.987.123.422	8000
2	10	423	129.987.123.422	7000
2	11	925	129.987.123.422	9000
2	12	912	129.987.123.422	8888
3	1	873	987.654.432.123	80
3	2	227	987.654.432.123	8080
3	3	918	987.654.432.123	8000
3	4	272	987.654.432.123	7000
3	5	154	987.654.432.123	9000
3	6	302	987.654.432.123	8888
3	7	92	987.654.432.123	80
3	8	188	987.654.432.123	8080
3	9	474	987.654.432.123	8000
3	10	868	987.654.432.123	7000
3	11	541	987.654.432.123	9000
3	12	565	987.654.432.123	8888
4	1	549	456.423.0.124	80
4	2	516	456.423.0.124	8080
4	3	321	456.423.0.124	8000
4	4	332	456.423.0.124	7000
4	5	855	456.423.0.124	9000
4	6	168	456.423.0.124	8888
4	7	846	456.423.0.124	80
4	8	416	456.423.0.124	8080
4	9	240	456.423.0.124	8000
4	10	4	456.423.0.124	7000
4	11	988	456.423.0.124	9000
4	12	210	456.423.0.124	8888
5	1	522	126.674.234.543	80
5	2	185	126.674.234.543	8080
5	3	522	126.674.234.543	8000
5	4	869	126.674.234.543	7000
5	5	308	126.674.234.543	9000
5	6	340	126.674.234.543	8888
5	7	373	126.674.234.543	80
5	8	105	126.674.234.543	8080
5	9	453	126.674.234.543	8000
5	10	287	126.674.234.543	7000
5	11	624	126.674.234.543	9000
5	12	754	126.674.234.543	8888
6	1	40	129.432.123.3	80
6	2	493	129.432.123.3	8080
6	3	327	129.432.123.3	8000
6	4	512	129.432.123.3	7000
6	5	160	129.432.123.3	9000
6	6	286	129.432.123.3	8888
6	7	482	129.432.123.3	80
6	8	116	129.432.123.3	8080
6	9	905	129.432.123.3	8000
6	10	98	129.432.123.3	7000
6	11	814	129.432.123.3	9000
6	12	10	129.432.123.3	8888
7	1	882	129.987.123.422	80
7	2	465	129.987.123.422	8080
7	3	798	129.987.123.422	8000
7	4	675	129.987.123.422	7000
7	5	67	129.987.123.422	9000
7	6	542	129.987.123.422	8888
7	7	904	129.987.123.422	80
7	8	340	129.987.123.422	8080
7	9	565	129.987.123.422	8000
7	10	665	129.987.123.422	7000
7	11	800	129.987.123.422	9000
7	12	664	129.987.123.422	8888
8	1	366	987.654.432.123	80
8	2	101	987.654.432.123	8080
8	3	91	987.654.432.123	8000
8	4	267	987.654.432.123	7000
8	5	534	987.654.432.123	9000
8	6	209	987.654.432.123	8888
8	7	806	987.654.432.123	80
8	8	773	987.654.432.123	8080
8	9	460	987.654.432.123	8000
8	10	422	987.654.432.123	7000
8	11	455	987.654.432.123	9000
8	12	107	987.654.432.123	8888
9	1	156	456.423.0.124	80
9	2	364	456.423.0.124	8080
9	3	781	456.423.0.124	8000
9	4	46	456.423.0.124	7000
9	5	247	456.423.0.124	9000
9	6	534	456.423.0.124	8888
9	7	167	456.423.0.124	80
9	8	354	456.423.0.124	8080
9	9	715	456.423.0.124	8000
9	10	107	456.423.0.124	7000
9	11	543	456.423.0.124	9000
9	12	489	456.423.0.124	8888
10	1	65	126.674.234.543	80
10	2	118	126.674.234.543	8080
10	3	155	126.674.234.543	8000
10	4	304	126.674.234.543	7000
10	5	672	126.674.234.543	9000
10	6	451	126.674.234.543	8888
10	7	964	126.674.234.543	80
10	8	572	126.674.234.543	8080
10	9	318	126.674.234.543	8000
10	10	966	126.674.234.543	7000
10	11	489	126.674.234.543	9000
10	12	541	126.674.234.543	8888
11	1	532	129.432.123.3	80
11	2	889	129.432.123.3	8080
11	3	502	129.432.123.3	8000
11	4	239	129.432.123.3	7000
11	5	912	129.432.123.3	9000
11	6	663	129.432.123.3	8888
11	7	591	129.432.123.3	80
11	8	980	129.432.123.3	8080
11	9	865	129.432.123.3	8000
11	10	870	129.432.123.3	7000
11	11	196	129.432.123.3	9000
11	12	991	129.432.123.3	8888
12	1	578	129.987.123.422	80
12	2	254	129.987.123.422	8080
12	3	45	129.987.123.422	8000
12	4	834	129.987.123.422	7000
12	5	992	129.987.123.422	9000
12	6	159	129.987.123.422	8888
12	7	920	129.987.123.422	80
12	8	405	129.987.123.422	8080
12	9	677	129.987.123.422	8000
12	10	193	129.987.123.422	7000
12	11	780	129.987.123.422	9000
12	12	999	129.987.123.422	8888
13	1	847	987.654.432.123	80
13	2	415	987.654.432.123	8080
13	3	947	987.654.432.123	8000
13	4	116	987.654.432.123	7000
13	5	556	987.654.432.123	9000
13	6	804	987.654.432.123	8888
13	7	96	987.654.432.123	80
13	8	134	987.654.432.123	8080
13	9	800	987.654.432.123	8000
13	10	511	987.654.432.123	7000
13	11	854	987.654.432.123	9000
13	12	296	987.654.432.123	8888
14	1	493	456.423.0.124	80
14	2	277	456.423.0.124	8080
14	3	216	456.423.0.124	8000
14	4	896	456.423.0.124	7000
14	5	426	456.423.0.124	9000
14	6	844	456.423.0.124	8888
14	7	907	456.423.0.124	80
14	8	691	456.423.0.124	8080
14	9	732	456.423.0.124	8000
14	10	649	456.423.0.124	7000
14	11	458	456.423.0.124	9000
14	12	269	456.423.0.124	8888
15	1	151	126.674.234.543	80
15	2	847	126.674.234.543	8080
15	3	148	126.674.234.543	8000
15	4	548	126.674.234.543	7000
15	5	268	126.674.234.543	9000
15	6	923	126.674.234.543	8888
15	7	849	126.674.234.543	80
15	8	962	126.674.234.543	8080
15	9	440	126.674.234.543	8000
15	10	544	126.674.234.543	7000
15	11	487	126.674.234.543	9000
15	12	6	126.674.234.543	8888
