day	hour	value	ip	port
1	1	352	129.432.123.3	80
1	2	700	129.432.123.3	8080
1	3	426	129.432.123.3	8000
1	4	281	129.432.123.3	7000
1	5	82	129.432.123.3	9000
1	6	389	129.432.123.3	8888
1	7	474	129.432.123.3	80
1	8	140	129.432.123.3	8080
1	9	753	129.432.123.3	8000
1	10	81	129.432.123.3	7000
1	11	777	129.432.123.3	9000
1	12	43	129.432.123.3	8888
2	1	587	129.987.123.422	80
2	2	868	129.987.123.422	8080
2	3	614	129.987.123.422	8000
2	4	489	129.987.123.422	7000
2	5	51	129.987.123.422	9000
2	6	93	129.987.123.422	8888
2	7	429	129.987.123.422	80
2	8	680	129.987.123.422	8080
2	9	52	129.987.123.422	8000
2	10	93	129.987.123.422	7000
2	11	185	129.987.123.422	9000
2	12	722	129.987.123.422	8888
3	1	758	987.654.432.123	80
3	2	748	987.654.432.123	8080
3	3	440	987.654.432.123	8000
3	4	14	987.654.432.123	7000
3	5	193	987.654.432.123	9000
3	6	600	987.654.432.123	8888
3	7	62	987.654.432.123	80
3	8	119	987.654.432.123	8080
3	9	395	987.654.432.123	8000
3	10	207	987.654.432.123	7000
3	11	249	987.654.432.123	9000
3	12	647	987.654.432.123	8888
4	1	489	456.423.0.124	80
4	2	534	456.423.0.124	8080
4	3	177	456.423.0.124	8000
4	4	334	456.423.0.124	7000
4	5	444	456.423.0.124	9000
4	6	355	456.423.0.124	8888
4	7	615	456.423.0.124	80
4	8	294	456.423.0.124	8080
4	9	497	456.423.0.124	8000
4	10	152	456.423.0.124	7000
4	11	675	456.423.0.124	9000
4	12	332	456.423.0.124	8888
5	1	462	126.674.234.543	80
5	2	823	126.674.234.543	8080
5	3	123	126.674.234.543	8000
5	4	109	126.674.234.543	7000
5	5	476	126.674.234.543	9000
5	6	625	126.674.234.543	8888
5	7	730	126.674.234.543	80
5	8	523	126.674.234.543	8080
5	9	41	126.674.234.543	8000
5	10	625	126.674.234.543	7000
5	11	13	126.674.234.543	9000
5	12	303	126.674.234.543	8888
6	1	255	129.432.123.3	80
6	2	137	129.432.123.3	8080
6	3	749	129.432.123.3	8000
6	4	220	129.432.123.3	7000
6	5	651	129.432.123.3	9000
6	6	533	129.432.123.3	8888
6	7	542	129.432.123.3	80
6	8	355	129.432.123.3	8080
6	9	128	129.432.123.3	8000
6	10	196	129.432.123.3	7000
6	11	9	129.432.123.3	9000
6	12	378	129.432.123.3	8888
7	1	279	129.987.123.422	80
7	2	845	129.987.123.422	8080
7	3	998	129.987.123.422	8000
7	4	416	129.987.123.422	7000
7	5	775	129.987.123.422	9000
7	6	422	129.987.123.422	8888
7	7	823	129.987.123.422	80
7	8	107	129.987.123.422	8080
7	9	512	129.987.123.422	8000
7	10	350	129.987.123.422	7000
7	11	920	129.987.123.422	9000
7	12	726	129.987.123.422	8888
8	1	308	987.654.432.123	80
8	2	102	987.654.432.123	8080
8	3	667	987.654.432.123	8000
8	4	245	987.654.432.123	7000
8	5	448	987.654.432.123	9000
8	6	640	987.654.432.123	8888
8	7	77	987.654.432.123	80
8	8	625	987.654.432.123	8080
8	9	532	987.654.432.123	8000
8	10	1	987.654.432.123	7000
8	11	314	987.654.432.123	9000
8	12	48	987.654.432.123	8888
9	1	914	456.423.0.124	80
9	2	274	456.423.0.124	8080
9	3	433	456.423.0.124	8000
9	4	394	456.423.0.124	7000
9	5	102	456.423.0.124	9000
9	6	704	456.423.0.124	8888
9	7	513	456.423.0.124	80
9	8	58	456.423.0.124	8080
9	9	215	456.423.0.124	8000
9	10	90	456.423.0.124	7000
9	11	24	456.423.0.124	9000
9	12	95	456.423.0.124	8888
10	1	203	126.674.234.543	80
10	2	343	126.674.234.543	8080
10	3	678	126.674.234.543	8000
10	4	960	126.674.234.543	7000
10	5	657	126.674.234.543	9000
10	6	326	126.674.234.543	8888
10	7	180	126.674.234.543	80
10	8	933	126.674.234.543	8080
10	9	41	126.674.234.543	8000
10	10	507	126.674.234.543	7000
10	11	281	126.674.234.543	9000
10	12	753	126.674.234.543	8888
11	1	746	129.432.123.3	80
11	2	632	129.432.123.3	8080
11	3	791	129.432.123.3	8000
11	4	174	129.432.123.3	7000
11	5	295	129.432.123.3	9000
11	6	977	129.432.123.3	8888
11	7	826	129.432.123.3	80
11	8	285	129.432.123.3	8080
11	9	211	129.432.123.3	8000
11	10	140	129.432.123.3	7000
11	11	291	129.432.123.3	9000
11	12	334	129.432.123.3	8888
12	1	311	129.987.123.422	80
12	2	290	129.987.123.422	8080
12	3	86	129.987.123.422	8000
12	4	114	129.987.123.422	7000
12	5	294	129.987.123.422	9000
12	6	313	129.987.123.422	8888
12	7	592	129.987.123.422	80
12	8	565	129.987.123.422	8080
12	9	362	129.987.123.422	8000
12	10	281	129.987.123.422	7000
12	11	692	129.987.123.422	9000
12	12	105	129.987.123.422	8888
13	1	606	987.654.432.123	80
13	2	275	987.654.432.123	8080
13	3	794	987.654.432.123	8000
13	4	510	987.654.432.123	7000
13	5	832	987.654.432.123	9000
13	6	367	987.654.432.123	8888
13	7	999	987.654.432.123	80
13	8	728	987.654.432.123	8080
13	9	341	987.654.432.123	8000
13	10	259	987.654.432.123	7000
13	11	360	987.654.432.123	9000
13	12	667	987.654.432.123	8888
14	1	524	456.423.0.124	80
14	2	652	456.423.0.124	8080
14	3	395	456.423.0.124	8000
14	4	158	456.423.0.124	7000
14	5	148	456.423.0.124	9000
14	6	48	456.423.0.124	8888
14	7	529	456.423.0.124	80
14	8	560	456.423.0.124	8080
14	9	980	456.423.0.124	8000
14	10	933	456.423.0.124	7000
14	11	305	456.423.0.124	9000
14	12	818	456.423.0.124	8888
15	1	168	126.674.234.543	80
15	2	733	126.674.234.543	8080
15	3	4	126.674.234.543	8000
15	4	458	126.674.234.543	7000
15	5	236	126.674.234.543	9000
15	6	254	126.674.234.543	8888
15	7	641	126.674.234.543	80
15	8	792	126.674.234.543	8080
15	9	949	126.674.234.543	8000
15	10	40	126.674.234.543	7000
15	11	552	126.674.234.543	9000
15	12	411	126.674.234.543	8888
