day	hour	value	ip	port
1	1	788	129.432.123.3	80
1	2	875	129.432.123.3	8080
1	3	697	129.432.123.3	8000
1	4	381	129.432.123.3	7000
1	5	130	129.432.123.3	9000
1	6	513	129.432.123.3	8888
1	7	816	129.432.123.3	80
1	8	358	129.432.123.3	8080
1	9	401	129.432.123.3	8000
1	10	188	129.432.123.3	7000
1	11	863	129.432.123.3	9000
1	12	799	129.432.123.3	8888
2	1	882	129.987.123.422	80
2	2	484	129.987.123.422	8080
2	3	215	129.987.123.422	8000
2	4	334	129.987.123.422	7000
2	5	438	129.987.123.422	9000
2	6	206	129.987.123.422	8888
2	7	531	129.987.123.422	80
2	8	729	129.987.123.422	8080
2	9	81	129.987.123.422	8000
2	10	90	129.987.123.422	7000
2	11	486	129.987.123.422	9000
2	12	846	129.987.123.422	8888
3	1	312	987.654.432.123	80
3	2	847	987.654.432.123	8080
3	3	287	987.654.432.123	8000
3	4	310	987.654.432.123	7000
3	5	564	987.654.432.123	9000
3	6	817	987.654.432.123	8888
3	7	845	987.654.432.123	80
3	8	580	987.654.432.123	8080
3	9	638	987.654.432.123	8000
3	10	551	987.654.432.123	7000
3	11	650	987.654.432.123	9000
3	12	425	987.654.432.123	8888
4	1	571	456.423.0.124	80
4	2	328	456.423.0.124	8080
4	3	331	456.423.0.124	8000
4	4	763	456.423.0.124	7000
4	5	656	456.423.0.124	9000
4	6	270	456.423.0.124	8888
4	7	2	456.423.0.124	80
4	8	505	456.423.0.124	8080
4	9	73	456.423.0.124	8000
4	10	846	456.423.0.124	7000
4	11	20	456.423.0.124	9000
4	12	105	456.423.0.124	8888
5	1	100	126.674.234.543	80
5	2	225	126.674.234.543	8080
5	3	507	126.674.234.543	8000
5	4	170	126.674.234.543	7000
5	5	230	126.674.234.543	9000
5	6	550	126.674.234.543	8888
5	7	836	126.674.234.543	80
5	8	696	126.674.234.543	8080
5	9	935	126.674.234.543	8000
5	10	337	126.674.234.543	7000
5	11	699	126.674.234.543	9000
5	12	441	126.674.234.543	8888
6	1	139	129.432.123.3	80
6	2	627	129.432.123.3	8080
6	3	533	129.432.123.3	8000
6	4	186	129.432.123.3	7000
6	5	351	129.432.123.3	9000
6	6	818	129.432.123.3	8888
6	7	259	129.432.123.3	80
6	8	608	129.432.123.3	8080
6	9	764	129.432.123.3	8000
6	10	21	129.432.123.3	7000
6	11	702	129.432.123.3	9000
6	12	801	129.432.123.3	8888
7	1	958	129.987.123.422	80
7	2	494	129.987.123.422	8080
7	3	714	129.987.123.422	8000
7	4	870	129.987.123.422	7000
7	5	776	129.987.123.422	9000
7	6	688	129.987.123.422	8888
7	7	982	129.987.123.422	80
7	8	210	129.987.123.422	8080
7	9	73	129.987.123.422	8000
7	10	135	129.987.123.422	7000
7	11	554	129.987.123.422	9000
7	12	242	129.987.123.422	8888
8	1	407	987.654.432.123	80
8	2	743	987.654.432.123	8080
8	3	401	987.654.432.123	8000
8	4	638	987.654.432.123	7000
8	5	526	987.654.432.123	9000
8	6	455	987.654.432.123	8888
8	7	841	987.654.432.123	80
8	8	730	987.654.432.123	8080
8	9	273	987.654.432.123	8000
8	10	456	987.654.432.123	7000
8	11	476	987.654.432.123	9000
8	12	973	987.654.432.123	8888
9	1	847	456.423.0.124	80
9	2	328	456.423.0.124	8080
9	3	882	456.423.0.124	8000
9	4	526	456.423.0.124	7000
9	5	928	456.423.0.124	9000
9	6	930	456.423.0.124	8888
9	7	779	456.423.0.124	80
9	8	938	456.423.0.124	8080
9	9	784	456.423.0.124	8000
9	10	413	456.423.0.124	7000
9	11	754	456.423.0.124	9000
9	12	950	456.423.0.124	8888
10	1	484	126.674.234.543	80
10	2	374	126.674.234.543	8080
10	3	542	126.674.234.543	8000
10	4	10	126.674.234.543	7000
10	5	603	126.674.234.543	9000
10	6	408	126.674.234.543	8888
10	7	325	126.674.234.543	80
10	8	14	126.674.234.543	8080
10	9	682	126.674.234.543	8000
10	10	628	126.674.234.543	7000
10	11	561	126.674.234.543	9000
10	12	654	126.674.234.543	8888
11	1	375	129.432.123.3	80
11	2	707	129.432.123.3	8080
11	3	58	129.432.123.3	8000
11	4	801	129.432.123.3	7000
11	5	691	129.432.123.3	9000
11	6	664	129.432.123.3	8888
11	7	138	129.432.123.3	80
11	8	604	129.432.123.3	8080
11	9	403	129.432.123.3	8000
11	10	414	129.432.123.3	7000
11	11	428	129.432.123.3	9000
11	12	32	129.432.123.3	8888
12	1	295	129.987.123.422	80
12	2	711	129.987.123.422	8080
12	3	337	129.987.123.422	8000
12	4	893	129.987.123.422	7000
12	5	443	129.987.123.422	9000
12	6	682	129.987.123.422	8888
12	7	456	129.987.123.422	80
12	8	995	129.987.123.422	8080
12	9	16	129.987.123.422	8000
12	10	912	129.987.123.422	7000
12	11	56	129.987.123.422	9000
12	12	968	129.987.123.422	8888
13	1	165	987.654.432.123	80
13	2	186	987.654.432.123	8080
13	3	772	987.654.432.123	8000
13	4	929	987.654.432.123	7000
13	5	12	987.654.432.123	9000
13	6	763	987.654.432.123	8888
13	7	321	987.654.432.123	80
13	8	712	987.654.432.123	8080
13	9	592	987.654.432.123	8000
13	10	365	987.654.432.123	7000
13	11	871	987.654.432.123	9000
13	12	892	987.654.432.123	8888
14	1	409	456.423.0.124	80
14	2	766	456.423.0.124	8080
14	3	893	456.423.0.124	8000
14	4	810	456.423.0.124	7000
14	5	971	456.423.0.124	9000
14	6	732	456.423.0.124	8888
14	7	162	456.423.0.124	80
14	8	386	456.423.0.124	8080
14	9	557	456.423.0.124	8000
14	10	860	456.423.0.124	7000
14	11	637	456.423.0.124	9000
14	12	204	456.423.0.124	8888
15	1	887	126.674.234.543	80
15	2	740	126.674.234.543	8080
15	3	74	126.674.234.543	8000
15	4	413	126.674.234.543	7000
15	5	162	126.674.234.543	9000
15	6	597	126.674.234.543	8888
15	7	132	126.674.234.543	80
15	8	188	126.674.234.543	8080
15	9	345	126.674.234.543	8000
15	10	623	126.674.234.543	7000
15	11	914	126.674.234.543	9000
15	12	76	126.674.234.543	8888
