day	hour	value	ip	port
1	1	365	129.432.123.3	80
1	2	557	129.432.123.3	8080
1	3	60	129.432.123.3	8000
1	4	178	129.432.123.3	7000
1	5	353	129.432.123.3	9000
1	6	971	129.432.123.3	8888
1	7	975	129.432.123.3	80
1	8	185	129.432.123.3	8080
1	9	206	129.432.123.3	8000
1	10	317	129.432.123.3	7000
1	11	53	129.432.123.3	9000
1	12	309	129.432.123.3	8888
2	1	729	129.987.123.422	80
2	2	883	129.987.123.422	8080
2	3	4	129.987.123.422	8000
2	4	582	129.987.123.422	7000
2	5	836	129.987.123.422	9000
2	6	131	129.987.123.422	8888
2	7	128	129.987.123.422	80
2	8	593	129.987.123.422	8080
2	9	985	129.987.123.422	8000
2	10	796	129.987.123.422	7000
2	11	422	129.987.123.422	9000
2	12	526	129.987.123.422	8888
3	1	864	987.654.432.123	80
3	2	452	987.654.432.123	8080
3	3	363	987.654.432.123	8000
3	4	485	987.654.432.123	7000
3	5	197	987.654.432.123	9000
3	6	882	987.654.432.123	8888
3	7	643	987.654.432.123	80
3	8	60	987.654.432.123	8080
3	9	534	987.654.432.123	8000
3	10	175	987.654.432.123	7000
3	11	393	987.654.432.123	9000
3	12	514	987.654.432.123	8888
4	1	8	456.423.0.124	80
4	2	29	456.423.0.124	8080
4	3	824	456.423.0.124	8000
4	4	985	456.423.0.124	7000
4	5	821	456.423.0.124	9000
4	6	607	456.423.0.124	8888
4	7	407	456.423.0.124	80
4	8	800	456.423.0.124	8080
4	9	344	456.423.0.124	8000
4	10	2	456.423.0.124	7000
4	11	409	456.423.0.124	9000
4	12	396	456.423.0.124	8888
5	1	825	126.674.234.543	80
5	2	589	126.674.234.543	8080
5	3	300	126.674.234.543	8000
5	4	476	126.674.234.543	7000
5	5	870	126.674.234.543	9000
5	6	501	126.674.234.543	8888
5	7	843	126.674.234.543	80
5	8	816	126.674.234.543	8080
5	9	547	126.674.234.543	8000
5	10	273	126.674.234.543	7000
5	11	361	126.674.234.543	9000
5	12	551	126.674.234.543	8888
6	1	885	129.432.123.3	80
6	2	100	129.432.123.3	8080
6	3	889	129.432.123.3	8000
6	4	293	129.432.123.3	7000
6	5	557	129.432.123.3	9000
6	6	867	129.432.123.3	8888
6	7	500	129.432.123.3	80
6	8	408	129.432.123.3	8080
6	9	687	129.432.123.3	8000
6	10	118	129.432.123.3	7000
6	11	784	129.432.123.3	9000
6	12	393	129.432.123.3	8888
7	1	179	129.987.123.422	80
7	2	433	129.987.123.422	8080
7	3	900	129.987.123.422	8000
7	4	4	129.987.123.422	7000
7	5	273	129.987.123.422	9000
7	6	219	129.987.123.422	8888
7	7	577	129.987.123.422	80
7	8	918	129.987.123.422	8080
7	9	743	129.987.123.422	8000
7	10	82	129.987.123.422	7000
7	11	94	129.987.123.422	9000
7	12	458	129.987.123.422	8888
8	1	897	987.654.432.123	80
8	2	857	987.654.432.123	8080
8	3	975	987.654.432.123	8000
8	4	879	987.654.432.123	7000
8	5	970	987.654.432.123	9000
8	6	477	987.654.432.123	8888
8	7	815	987.654.432.123	80
8	8	270	987.654.432.123	8080
8	9	835	987.654.432.123	8000
8	10	431	987.654.432.123	7000
8	11	404	987.654.432.123	9000
8	12	606	987.654.432.123	8888
9	1	456	456.423.0.124	80
9	2	889	456.423.0.124	8080
9	3	492	456.423.0.124	8000
9	4	694	456.423.0.124	7000
9	5	456	456.423.0.124	9000
9	6	581	456.423.0.124	8888
9	7	643	456.423.0.124	80
9	8	42	456.423.0.124	8080
9	9	897	456.423.0.124	8000
9	10	475	456.423.0.124	7000
9	11	197	456.423.0.124	9000
9	12	407	456.423.0.124	8888
10	1	518	126.674.234.543	80
10	2	840	126.674.234.543	8080
10	3	645	126.674.234.543	8000
10	4	872	126.674.234.543	7000
10	5	144	126.674.234.543	9000
10	6	687	126.674.234.543	8888
10	7	550	126.674.234.543	80
10	8	492	126.674.234.543	8080
10	9	323	126.674.234.543	8000
10	10	349	126.674.234.543	7000
10	11	296	126.674.234.543	9000
10	12	423	126.674.234.543	8888
11	1	114	129.432.123.3	80
11	2	972	129.432.123.3	8080
11	3	248	129.432.123.3	8000
11	4	979	129.432.123.3	7000
11	5	17	129.432.123.3	9000
11	6	497	129.432.123.3	8888
11	7	26	129.432.123.3	80
11	8	399	129.432.123.3	8080
11	9	728	129.432.123.3	8000
11	10	82	129.432.123.3	7000
11	11	341	129.432.123.3	9000
11	12	60	129.432.123.3	8888
12	1	642	129.987.123.422	80
12	2	133	129.987.123.422	8080
12	3	145	129.987.123.422	8000
12	4	465	129.987.123.422	7000
12	5	692	129.987.123.422	9000
12	6	843	129.987.123.422	8888
12	7	563	129.987.123.422	80
12	8	673	129.987.123.422	8080
12	9	400	129.987.123.422	8000
12	10	689	129.987.123.422	7000
12	11	716	129.987.123.422	9000
12	12	990	129.987.123.422	8888
13	1	470	987.654.432.123	80
13	2	967	987.654.432.123	8080
13	3	589	987.654.432.123	8000
13	4	760	987.654.432.123	7000
13	5	211	987.654.432.123	9000
13	6	840	987.654.432.123	8888
13	7	747	987.654.432.123	80
13	8	442	987.654.432.123	8080
13	9	989	987.654.432.123	8000
13	10	70	987.654.432.123	7000
13	11	481	987.654.432.123	9000
13	12	747	987.654.432.123	8888
14	1	39	456.423.0.124	80
14	2	378	456.423.0.124	8080
14	3	82	456.423.0.124	8000
14	4	467	456.423.0.124	7000
14	5	842	456.423.0.124	9000
14	6	972	456.423.0.124	8888
14	7	582	456.423.0.124	80
14	8	918	456.423.0.124	8080
14	9	851	456.423.0.124	8000
14	10	376	456.423.0.124	7000
14	11	422	456.423.0.124	9000
14	12	38	456.423.0.124	8888
15	1	431	126.674.234.543	80
15	2	389	126.674.234.543	8080
15	3	930	126.674.234.543	8000
15	4	992	126.674.234.543	7000
15	5	388	126.674.234.543	9000
15	6	712	126.674.234.543	8888
15	7	906	126.674.234.543	80
15	8	327	126.674.234.543	8080
15	9	102	126.674.234.543	8000
15	10	139	126.674.234.543	7000
15	11	15	126.674.234.543	9000
15	12	591	126.674.234.543	8888
