day	hour	value	ip	port
1	1	442	129.432.123.3	80
1	2	9	129.432.123.3	8080
1	3	734	129.432.123.3	8000
1	4	686	129.432.123.3	7000
1	5	442	129.432.123.3	9000
1	6	616	129.432.123.3	8888
1	7	473	129.432.123.3	80
1	8	25	129.432.123.3	8080
1	9	947	129.432.123.3	8000
1	10	209	129.432.123.3	7000
1	11	229	129.432.123.3	9000
1	12	110	129.432.123.3	8888
2	1	191	129.987.123.422	80
2	2	150	129.987.123.422	8080
2	3	829	129.987.123.422	8000
2	4	607	129.987.123.422	7000
2	5	567	129.987.123.422	9000
2	6	197	129.987.123.422	8888
2	7	34	129.987.123.422	80
2	8	194	129.987.123.422	8080
2	9	112	129.987.123.422	8000
2	10	695	129.987.123.422	7000
2	11	612	129.987.123.422	9000
2	12	218	129.987.123.422	8888
3	1	281	987.654.432.123	80
3	2	836	987.654.432.123	8080
3	3	791	987.654.432.123	8000
3	4	217	987.654.432.123	7000
3	5	632	987.654.432.123	9000
3	6	91	987.654.432.123	8888
3	7	701	987.654.432.123	80
3	8	229	987.654.432.123	8080
3	9	165	987.654.432.123	8000
3	10	822	987.654.432.123	7000
3	11	202	987.654.432.123	9000
3	12	744	987.654.432.123	8888
4	1	256	456.423.0.124	80
4	2	999	456.423.0.124	8080
4	3	629	456.423.0.124	8000
4	4	170	456.423.0.124	7000
4	5	445	456.423.0.124	9000
4	6	696	456.423.0.124	8888
4	7	865	456.423.0.124	80
4	8	817	456.423.0.124	8080
4	9	935	456.423.0.124	8000
4	10	317	456.423.0.124	7000
4	11	963	456.423.0.124	9000
4	12	209	456.423.0.124	8888
5	1	881	126.674.234.543	80
5	2	155	126.674.234.543	8080
5	3	114	126.674.234.543	8000
5	4	977	126.674.234.543	7000
5	5	582	126.674.234.543	9000
5	6	68	126.674.234.543	8888
5	7	570	126.674.234.543	80
5	8	226	126.674.234.543	8080
5	9	126	126.674.234.543	8000
5	10	46	126.674.234.543	7000
5	11	267	126.674.234.543	9000
5	12	607	126.674.234.543	8888
6	1	113	129.432.123.3	80
