day	hour	value	ip	port
1	1	846	129.432.123.3	80
1	2	777	129.432.123.3	8080
1	3	985	129.432.123.3	8000
1	4	184	129.432.123.3	7000
1	5	270	129.432.123.3	9000
1	6	570	129.432.123.3	8888
1	7	177	129.432.123.3	80
1	8	798	129.432.123.3	8080
1	9	260	129.432.123.3	8000
1	10	595	129.432.123.3	7000
1	11	335	129.432.123.3	9000
1	12	39	129.432.123.3	8888
2	1	551	129.987.123.422	80
2	2	593	129.987.123.422	8080
2	3	925	129.987.123.422	8000
2	4	954	129.987.123.422	7000
2	5	559	129.987.123.422	9000
2	6	617	129.987.123.422	8888
2	7	462	129.987.123.422	80
2	8	308	129.987.123.422	8080
2	9	795	129.987.123.422	8000
2	10	32	129.987.123.422	7000
2	11	22	129.987.123.422	9000
2	12	527	129.987.123.422	8888
3	1	406	987.654.432.123	80
3	2	620	987.654.432.123	8080
3	3	229	987.654.432.123	8000
3	4	779	987.654.432.123	7000
3	5	810	987.654.432.123	9000
3	6	947	987.654.432.123	8888
3	7	131	987.654.432.123	80
3	8	500	987.654.432.123	8080
3	9	160	987.654.432.123	8000
3	10	974	987.654.432.123	7000
3	11	490	987.654.432.123	9000
3	12	265	987.654.432.123	8888
4	1	402	456.423.0.124	80
4	2	90	456.423.0.124	8080
4	3	685	456.423.0.124	8000
4	4	725	456.423.0.124	7000
4	5	194	456.423.0.124	9000
4	6	499	456.423.0.124	8888
4	7	513	456.423.0.124	80
4	8	388	456.423.0.124	8080
4	9	726	456.423.0.124	8000
4	10	647	456.423.0.124	7000
4	11	309	456.423.0.124	9000
4	12	796	456.423.0.124	8888
5	1	497	126.674.234.543	80
5	2	336	126.674.234.543	8080
5	3	412	126.674.234.543	8000
5	4	581	126.674.234.543	7000
5	5	848	126.674.234.543	9000
5	6	471	126.674.234.543	8888
5	7	735	126.674.234.543	80
5	8	715	126.674.234.543	8080
5	9	921	126.674.234.543	8000
5	10	758	126.674.234.543	7000
5	11	257	126.674.234.543	9000
5	12	370	126.674.234.543	8888
6	1	607	129.432.123.3	80
6	2	223	129.432.123.3	8080
6	3	604	129.432.123.3	8000
6	4	730	129.432.123.3	7000
6	5	114	129.432.123.3	9000
6	6	629	129.432.123.3	8888
6	7	231	129.432.123.3	80
6	8	377	129.432.123.3	8080
6	9	984	129.432.123.3	8000
6	10	394	129.432.123.3	7000
6	11	116	129.432.123.3	9000
6	12	324	129.432.123.3	8888
7	1	853	129.987.123.422	80
7	2	848	129.987.123.422	8080
7	3	165	129.987.123.422	8000
7	4	277	129.987.123.422	7000
7	5	591	129.987.123.422	9000
7	6	505	129.987.123.422	8888
7	7	24	129.987.123.422	80
7	8	191	129.987.123.422	8080
7	9	20	129.987.123.422	8000
7	10	113	129.987.123.422	7000
7	11	304	129.987.123.422	9000
7	12	619	129.987.123.422	8888
8	1	790	987.654.432.123	80
8	2	110	987.654.432.123	8080
8	3	199	987.654.432.123	8000
8	4	800	987.654.432.123	7000
8	5	597	987.654.432.123	9000
8	6	0	987.654.432.123	8888
8	7	901	987.654.432.123	80
8	8	423	987.654.432.123	8080
8	9	413	987.654.432.123	8000
8	10	1	987.654.432.123	7000
8	11	815	987.654.432.123	9000
8	12	604	987.654.432.123	8888
9	1	879	456.423.0.124	80
9	2	624	456.423.0.124	8080
9	3	799	456.423.0.124	8000
9	4	170	456.423.0.124	7000
9	5	320	456.423.0.124	9000
9	6	373	456.423.0.124	8888
9	7	762	456.423.0.124	80
9	8	230	456.423.0.124	8080
9	9	559	456.423.0.124	8000
9	10	387	456.423.0.124	7000
9	11	396	456.423.0.124	9000
9	12	516	456.423.0.124	8888
10	1	815	126.674.234.543	80
10	2	836	126.674.234.543	8080
10	3	500	126.674.234.543	8000
10	4	255	126.674.234.543	7000
10	5	579	126.674.234.543	9000
10	6	426	126.674.234.543	8888
10	7	444	126.674.234.543	80
10	8	263	126.674.234.543	8080
10	9	273	126.674.234.543	8000
10	10	271	126.674.234.543	7000
10	11	880	126.674.234.543	9000
10	12	128	126.674.234.543	8888
11	1	830	129.432.123.3	80
11	2	808	129.432.123.3	8080
11	3	69	129.432.123.3	8000
11	4	956	129.432.123.3	7000
11	5	185	129.432.123.3	9000
11	6	107	129.432.123.3	8888
11	7	630	129.432.123.3	80
11	8	592	129.432.123.3	8080
11	9	81	129.432.123.3	8000
11	10	420	129.432.123.3	7000
11	11	0	129.432.123.3	9000
11	12	883	129.432.123.3	8888
12	1	901	129.987.123.422	80
12	2	270	129.987.123.422	8080
12	3	615	129.987.123.422	8000
12	4	743	129.987.123.422	7000
12	5	334	129.987.123.422	9000
12	6	251	129.987.123.422	8888
12	7	56	129.987.123.422	80
12	8	996	129.987.123.422	8080
12	9	790	129.987.123.422	8000
12	10	880	129.987.123.422	7000
12	11	213	129.987.123.422	9000
12	12	948	129.987.123.422	8888
13	1	998	987.654.432.123	80
13	2	477	987.654.432.123	8080
13	3	391	987.654.432.123	8000
13	4	122	987.654.432.123	7000
13	5	220	987.654.432.123	9000
13	6	109	987.654.432.123	8888
13	7	658	987.654.432.123	80
13	8	920	987.654.432.123	8080
13	9	781	987.654.432.123	8000
13	10	504	987.654.432.123	7000
13	11	6	987.654.432.123	9000
13	12	632	987.654.432.123	8888
14	1	758	456.423.0.124	80
14	2	949	456.423.0.124	8080
14	3	135	456.423.0.124	8000
14	4	436	456.423.0.124	7000
14	5	725	456.423.0.124	9000
14	6	167	456.423.0.124	8888
14	7	607	456.423.0.124	80
14	8	580	456.423.0.124	8080
14	9	249	456.423.0.124	8000
14	10	74	456.423.0.124	7000
14	11	888	456.423.0.124	9000
14	12	165	456.423.0.124	8888
15	1	518	126.674.234.543	80
15	2	600	126.674.234.543	8080
15	3	900	126.674.234.543	8000
15	4	815	126.674.234.543	7000
15	5	923	126.674.234.543	9000
15	6	37	126.674.234.543	8888
15	7	282	126.674.234.543	80
15	8	652	126.674.234.543	8080
15	9	216	126.674.234.543	8000
15	10	421	126.674.234.543	7000
15	11	842	126.674.234.543	9000
15	12	241	126.674.234.543	8888
