day	hour	value	ip	port
1	1	560	129.432.123.3	80
1	2	198	129.432.123.3	8080
1	3	491	129.432.123.3	8000
1	4	861	129.432.123.3	7000
1	5	423	129.432.123.3	9000
1	6	98	129.432.123.3	8888
1	7	100	129.432.123.3	80
1	8	511	129.432.123.3	8080
1	9	742	129.432.123.3	8000
1	10	538	129.432.123.3	7000
1	11	482	129.432.123.3	9000
1	12	240	129.432.123.3	8888
2	1	24	129.987.123.422	80
2	2	465	129.987.123.422	8080
2	3	846	129.987.123.422	8000
2	4	807	129.987.123.422	7000
2	5	565	129.987.123.422	9000
2	6	820	129.987.123.422	8888
2	7	481	129.987.123.422	80
2	8	876	129.987.123.422	8080
2	9	159	129.987.123.422	8000
2	10	846	129.987.123.422	7000
2	11	806	129.987.123.422	9000
2	12	116	129.987.123.422	8888
3	1	667	987.654.432.123	80
3	2	170	987.654.432.123	8080
3	3	267	987.654.432.123	8000
3	4	566	987.654.432.123	7000
3	5	105	987.654.432.123	9000
3	6	660	987.654.432.123	8888
3	7	174	987.654.432.123	80
3	8	236	987.654.432.123	8080
3	9	286	987.654.432.123	8000
3	10	999	987.654.432.123	7000
3	11	825	987.654.432.123	9000
3	12	253	987.654.432.123	8888
4	1	59	456.423.0.124	80
4	2	465	456.423.0.124	8080
4	3	49	456.423.0.124	8000
4	4	906	456.423.0.124	7000
4	5	571	456.423.0.124	9000
4	6	336	456.423.0.124	8888
4	7	862	456.423.0.124	80
4	8	243	456.423.0.124	8080
4	9	41	456.423.0.124	8000
4	10	927	456.423.0.124	7000
4	11	304	456.423.0.124	9000
4	12	916	456.423.0.124	8888
5	1	756	126.674.234.543	80
5	2	864	126.674.234.543	8080
5	3	797	126.674.234.543	8000
5	4	17	126.674.234.543	7000
5	5	619	126.674.234.543	9000
5	6	860	126.674.234.543	8888
5	7	590	126.674.234.543	80
5	8	443	126.674.234.543	8080
5	9	61	126.674.234.543	8000
5	10	240	126.674.234.543	7000
5	11	715	126.674.234.543	9000
5	12	396	126.674.234.543	8888
6	1	622	129.432.123.3	80
6	2	952	129.432.123.3	8080
6	3	520	129.432.123.3	8000
6	4	811	129.432.123.3	7000
6	5	231	129.432.123.3	9000
6	6	124	129.432.123.3	8888
6	7	226	129.432.123.3	80
6	8	685	129.432.123.3	8080
6	9	799	129.432.123.3	8000
6	10	758	129.432.123.3	7000
6	11	690	129.432.123.3	9000
6	12	469	129.432.123.3	8888
7	1	894	129.987.123.422	80
7	2	604	129.987.123.422	8080
7	3	28	129.987.123.422	8000
7	4	608	129.987.123.422	7000
7	5	311	129.987.123.422	9000
7	6	521	129.987.123.422	8888
7	7	312	129.987.123.422	80
7	8	931	129.987.123.422	8080
7	9	141	129.987.123.422	8000
7	10	365	129.987.123.422	7000
7	11	190	129.987.123.422	9000
7	12	957	129.987.123.422	8888
8	1	69	987.654.432.123	80
8	2	658	987.654.432.123	8080
8	3	461	987.654.432.123	8000
8	4	154	987.654.432.123	7000
8	5	741	987.654.432.123	9000
8	6	434	987.654.432.123	8888
8	7	880	987.654.432.123	80
8	8	728	987.654.432.123	8080
8	9	968	987.654.432.123	8000
8	10	98	987.654.432.123	7000
8	11	118	987.654.432.123	9000
8	12	473	987.654.432.123	8888
9	1	199	456.423.0.124	80
9	2	59	456.423.0.124	8080
9	3	600	456.423.0.124	8000
9	4	43	456.423.0.124	7000
9	5	825	456.423.0.124	9000
9	6	339	456.423.0.124	8888
9	7	931	456.423.0.124	80
9	8	698	456.423.0.124	8080
9	9	518	456.423.0.124	8000
9	10	158	456.423.0.124	7000
9	11	6	456.423.0.124	9000
9	12	206	456.423.0.124	8888
10	1	52	126.674.234.543	80
10	2	779	126.674.234.543	8080
10	3	198	126.674.234.543	8000
10	4	265	126.674.234.543	7000
10	5	678	126.674.234.543	9000
10	6	67	126.674.234.543	8888
10	7	111	126.674.234.543	80
10	8	752	126.674.234.543	8080
10	9	470	126.674.234.543	8000
10	10	69	126.674.234.543	7000
10	11	862	126.674.234.543	9000
10	12	453	126.674.234.543	8888
11	1	529	129.432.123.3	80
11	2	33	129.432.123.3	8080
11	3	607	129.432.123.3	8000
11	4	346	129.432.123.3	7000
11	5	393	129.432.123.3	9000
11	6	968	129.432.123.3	8888
11	7	836	129.432.123.3	80
11	8	433	129.432.123.3	8080
11	9	945	129.432.123.3	8000
11	10	401	129.432.123.3	7000
11	11	259	129.432.123.3	9000
11	12	484	129.432.123.3	8888
12	1	213	129.987.123.422	80
12	2	523	129.987.123.422	8080
12	3	310	129.987.123.422	8000
12	4	918	129.987.123.422	7000
12	5	454	129.987.123.422	9000
12	6	932	129.987.123.422	8888
12	7	151	129.987.123.422	80
12	8	906	129.987.123.422	8080
