day	hour	value	ip	port
1	1	485	129.432.123.3	80
1	2	377	129.432.123.3	8080
1	3	315	129.432.123.3	8000
1	4	316	129.432.123.3	7000
1	5	247	129.432.123.3	9000
1	6	820	129.432.123.3	8888
1	7	401	129.432.123.3	80
1	8	988	129.432.123.3	8080
1	9	114	129.432.123.3	8000
1	10	482	129.432.123.3	7000
1	11	921	129.432.123.3	9000
1	12	584	129.432.123.3	8888
2	1	470	129.987.123.422	80
2	2	3	129.987.123.422	8080
2	3	830	129.987.123.422	8000
2	4	715	129.987.123.422	7000
2	5	428	129.987.123.422	9000
2	6	259	129.987.123.422	8888
2	7	67	129.987.123.422	80
2	8	592	129.987.123.422	8080
2	9	876	129.987.123.422	8000
2	10	509	129.987.123.422	7000
2	11	335	129.987.123.422	9000
2	12	761	129.987.123.422	8888
3	1	292	987.654.432.123	80
3	2	77	987.654.432.123	8080
3	3	690	987.654.432.123	8000
3	4	556	987.654.432.123	7000
3	5	588	987.654.432.123	9000
3	6	633	987.654.432.123	8888
3	7	248	987.654.432.123	80
3	8	926	987.654.432.123	8080
3	9	926	987.654.432.123	8000
3	10	563	987.654.432.123	7000
3	11	86	987.654.432.123	9000
3	12	151	987.654.432.123	8888
4	1	71	456.423.0.124	80
4	2	932	456.423.0.124	8080
4	3	620	456.423.0.124	8000
4	4	143	456.423.0.124	7000
4	5	614	456.423.0.124	9000
4	6	801	456.423.0.124	8888
4	7	189	456.423.0.124	80
4	8	584	456.423.0.124	8080
4	9	73	456.423.0.124	8000
4	10	317	456.423.0.124	7000
4	11	719	456.423.0.124	9000
4	12	272	456.423.0.124	8888
5	1	242	126.674.234.543	80
5	2	337	126.674.234.543	8080
5	3	68	126.674.234.543	8000
5	4	403	126.674.234.543	7000
5	5	663	126.674.234.543	9000
5	6	482	126.674.234.543	8888
5	7	318	126.674.234.543	80
5	8	895	126.674.234.543	8080
5	9	995	126.674.234.543	8000
5	10	387	126.674.234.543	7000
5	11	137	126.674.234.543	9000
5	12	868	126.674.234.543	8888
6	1	331	129.432.123.3	80
6	2	956	129.432.123.3	8080
6	3	940	129.432.123.3	8000
6	4	681	129.432.123.3	7000
6	5	244	129.432.123.3	9000
6	6	435	129.432.123.3	8888
6	7	781	129.432.123.3	80
6	8	150	129.432.123.3	8080
6	9	699	129.432.123.3	8000
6	10	867	129.432.123.3	7000
6	11	524	129.432.123.3	9000
6	12	840	129.432.123.3	8888
7	1	938	129.987.123.422	80
7	2	841	129.987.123.422	8080
7	3	922	129.987.123.422	8000
7	4	500	129.987.123.422	7000
7	5	767	129.987.123.422	9000
7	6	195	129.987.123.422	8888
7	7	175	129.987.123.422	80
7	8	542	129.987.123.422	8080
7	9	253	129.987.123.422	8000
7	10	672	129.987.123.422	7000
7	11	941	129.987.123.422	9000
7	12	672	129.987.123.422	8888
8	1	917	987.654.432.123	80
8	2	439	987.654.432.123	8080
8	3	357	987.654.432.123	8000
8	4	444	987.654.432.123	7000
8	5	957	987.654.432.123	9000
8	6	829	987.654.432.123	8888
8	7	374	987.654.432.123	80
8	8	541	987.654.432.123	8080
8	9	847	987.654.432.123	8000
8	10	810	987.654.432.123	7000
8	11	112	987.654.432.123	9000
8	12	830	987.654.432.123	8888
9	1	108	456.423.0.124	80
9	2	612	456.423.0.124	8080
9	3	552	456.423.0.124	8000
9	4	653	456.423.0.124	7000
9	5	979	456.423.0.124	9000
9	6	15	456.423.0.124	8888
9	7	46	456.423.0.124	80
9	8	330	456.423.0.124	8080
9	9	499	456.423.0.124	8000
9	10	904	456.423.0.124	7000
9	11	768	456.423.0.124	9000
9	12	190	456.423.0.124	8888
10	1	295	126.674.234.543	80
10	2	425	126.674.234.543	8080
10	3	736	126.674.234.543	8000
10	4	875	126.674.234.543	7000
10	5	846	126.674.234.543	9000
10	6	518	126.674.234.543	8888
10	7	345	126.674.234.543	80
10	8	269	126.674.234.543	8080
10	9	22	126.674.234.543	8000
10	10	72	126.674.234.543	7000
10	11	892	126.674.234.543	9000
10	12	492	126.674.234.543	8888
11	1	633	129.432.123.3	80
11	2	447	129.432.123.3	8080
11	3	397	129.432.123.3	8000
11	4	970	129.432.123.3	7000
11	5	319	129.432.123.3	9000
11	6	292	129.432.123.3	8888
11	7	871	129.432.123.3	80
11	8	741	129.432.123.3	8080
11	9	160	129.432.123.3	8000
11	10	621	129.432.123.3	7000
11	11	146	129.432.123.3	9000
11	12	908	129.432.123.3	8888
12	1	988	129.987.123.422	80
12	2	827	129.987.123.422	8080
12	3	952	129.987.123.422	8000
12	4	460	129.987.123.422	7000
12	5	434	129.987.123.422	9000
12	6	627	129.987.123.422	8888
12	7	311	129.987.123.422	80
12	8	757	129.987.123.422	8080
12	9	389	129.987.123.422	8000
12	10	864	129.987.123.422	7000
12	11	776	129.987.123.422	9000
12	12	963	129.987.123.422	8888
13	1	411	987.654.432.123	80
13	2	780	987.654.432.123	8080
13	3	746	987.654.432.123	8000
13	4	398	987.654.432.123	7000
13	5	432	987.654.432.123	9000
13	6	805	987.654.432.123	8888
13	7	889	987.654.432.123	80
13	8	949	987.654.432.123	8080
13	9	979	987.654.432.123	8000
13	10	968	987.654.432.123	7000
13	11	390	987.654.432.123	9000
13	12	618	987.654.432.123	8888
14	1	170	456.423.0.124	80
14	2	475	456.423.0.124	8080
14	3	186	456.423.0.124	8000
14	4	952	456.423.0.124	7000
14	5	888	456.423.0.124	9000
14	6	734	456.423.0.124	8888
14	7	467	456.423.0.124	80
14	8	405	456.423.0.124	8080
14	9	688	456.423.0.124	8000
14	10	664	456.423.0.124	7000
14	11	166	456.423.0.124	9000
14	12	565	456.423.0.124	8888
15	1	149	126.674.234.543	80
15	2	603	126.674.234.543	8080
15	3	313	126.674.234.543	8000
15	4	372	126.674.234.543	7000
15	5	974	126.674.234.543	9000
15	6	593	126.674.234.543	8888
15	7	474	126.674.234.543	80
15	8	7	126.674.234.543	8080
15	9	306	126.674.234.543	8000
15	10	229	126.674.234.543	7000
15	11	538	126.674.234.543	9000
15	12	814	126.674.234.543	8888
