day	hour	value	ip	port
1	1	671	129.432.123.3	80
1	2	690	129.432.123.3	8080
1	3	956	129.432.123.3	8000
1	4	421	129.432.123.3	7000
1	5	368	129.432.123.3	9000
1	6	209	129.432.123.3	8888
1	7	732	129.432.123.3	80
1	8	416	129.432.123.3	8080
1	9	405	129.432.123.3	8000
1	10	853	129.432.123.3	7000
1	11	634	129.432.123.3	9000
1	12	438	129.432.123.3	8888
2	1	706	129.987.123.422	80
2	2	51	129.987.123.422	8080
2	3	227	129.987.123.422	8000
2	4	707	129.987.123.422	7000
2	5	156	129.987.123.422	9000
2	6	461	129.987.123.422	8888
2	7	175	129.987.123.422	80
2	8	741	129.987.123.422	8080
2	9	110	129.987.123.422	8000
2	10	965	129.987.123.422	7000
2	11	0	129.987.123.422	9000
2	12	650	129.987.123.422	8888
3	1	841	987.654.432.123	80
3	2	536	987.654.432.123	8080
3	3	183	987.654.432.123	8000
3	4	567	987.654.432.123	7000
3	5	104	987.654.432.123	9000
3	6	784	987.654.432.123	8888
3	7	320	987.654.432.123	80
3	8	469	987.654.432.123	8080
3	9	238	987.654.432.123	8000
3	10	298	987.654.432.123	7000
3	11	685	987.654.432.123	9000
3	12	221	987.654.432.123	8888
4	1	157	456.423.0.124	80
4	2	202	456.423.0.124	8080
4	3	74	456.423.0.124	8000
4	4	323	456.423.0.124	7000
4	5	262	456.423.0.124	9000
4	6	851	456.423.0.124	8888
4	7	674	456.423.0.124	80
4	8	998	456.423.0.124	8080
4	9	164	456.423.0.124	8000
4	10	535	456.423.0.124	7000
4	11	829	456.423.0.124	9000
4	12	577	456.423.0.124	8888
5	1	385	126.674.234.543	80
5	2	179	126.674.234.543	8080
5	3	263	126.674.234.543	8000
5	4	980	126.674.234.543	7000
5	5	383	126.674.234.543	9000
5	6	24	126.674.234.543	8888
5	7	0	126.674.234.543	80
5	8	3	126.674.234.543	8080
5	9	588	126.674.234.543	8000
5	10	957	126.674.234.543	7000
5	11	1	126.674.234.543	9000
5	12	191	126.674.234.543	8888
6	1	514	129.432.123.3	80
6	2	938	129.432.123.3	8080
6	3	318	129.432.123.3	8000
6	4	273	129.432.123.3	7000
6	5	349	129.432.123.3	9000
6	6	271	129.432.123.3	8888
6	7	612	129.432.123.3	80
6	8	189	129.432.123.3	8080
6	9	96	129.432.123.3	8000
6	10	768	129.432.123.3	7000
6	11	765	129.432.123.3	9000
6	12	843	129.432.123.3	8888
7	1	654	129.987.123.422	80
7	2	604	129.987.123.422	8080
7	3	925	129.987.123.422	8000
7	4	980	129.987.123.422	7000
7	5	184	129.987.123.422	9000
7	6	113	129.987.123.422	8888
7	7	898	129.987.123.422	80
7	8	452	129.987.123.422	8080
7	9	557	129.987.123.422	8000
7	10	838	129.987.123.422	7000
7	11	737	129.987.123.422	9000
7	12	131	129.987.123.422	8888
8	1	779	987.654.432.123	80
8	2	77	987.654.432.123	8080
8	3	315	987.654.432.123	8000
8	4	728	987.654.432.123	7000
8	5	150	987.654.432.123	9000
8	6	276	987.654.432.123	8888
8	7	286	987.654.432.123	80
8	8	955	987.654.432.123	8080
8	9	155	987.654.432.123	8000
8	10	561	987.654.432.123	7000
8	11	76	987.654.432.123	9000
8	12	532	987.654.432.123	8888
9	1	581	456.423.0.124	80
9	2	976	456.423.0.124	8080
9	3	499	456.423.0.124	8000
9	4	224	456.423.0.124	7000
9	5	869	456.423.0.124	9000
9	6	830	456.423.0.124	8888
9	7	735	456.423.0.124	80
9	8	163	456.423.0.124	8080
9	9	344	456.423.0.124	8000
9	10	162	456.423.0.124	7000
9	11	938	456.423.0.124	9000
9	12	497	456.423.0.124	8888
10	1	768	126.674.234.543	80
10	2	779	126.674.234.543	8080
10	3	60	126.674.234.543	8000
10	4	517	126.674.234.543	7000
10	5	767	126.674.234.543	9000
10	6	766	126.674.234.543	8888
10	7	956	126.674.234.543	80
10	8	62	126.674.234.543	8080
10	9	327	126.674.234.543	8000
10	10	445	126.674.234.543	7000
10	11	493	126.674.234.543	9000
10	12	56	126.674.234.543	8888
11	1	55	129.432.123.3	80
11	2	751	129.432.123.3	8080
11	3	926	129.432.123.3	8000
11	4	815	129.432.123.3	7000
11	5	969	129.432.123.3	9000
11	6	884	129.432.123.3	8888
11	7	238	129.432.123.3	80
11	8	896	129.432.123.3	8080
11	9	383	129.432.123.3	8000
11	10	209	129.432.123.3	7000
11	11	64	129.432.123.3	9000
11	12	775	129.432.123.3	8888
12	1	308	129.987.123.422	80
12	2	488	129.987.123.422	8080
12	3	209	129.987.123.422	8000
12	4	345	129.987.123.422	7000
12	5	872	129.987.123.422	9000
12	6	743	129.987.123.422	8888
12	7	389	129.987.123.422	80
12	8	912	129.987.123.422	8080
12	9	115	129.987.123.422	8000
12	10	249	129.987.123.422	7000
12	11	901	129.987.123.422	9000
12	12	281	129.987.123.422	8888
13	1	449	987.654.432.123	80
13	2	331	987.654.432.123	8080
13	3	224	987.654.432.123	8000
13	4	507	987.654.432.123	7000
13	5	658	987.654.432.123	9000
13	6	338	987.654.432.123	8888
13	7	625	987.654.432.123	80
13	8	478	987.654.432.123	8080
13	9	943	987.654.432.123	8000
13	10	224	987.654.432.123	7000
13	11	437	987.654.432.123	9000
13	12	648	987.654.432.123	8888
14	1	733	456.423.0.124	80
14	2	169	456.423.0.124	8080
14	3	130	456.423.0.124	8000
14	4	556	456.423.0.124	7000
14	5	992	456.423.0.124	9000
14	6	508	456.423.0.124	8888
14	7	245	456.423.0.124	80
14	8	487	456.423.0.124	8080
14	9	859	456.423.0.124	8000
14	10	269	456.423.0.124	7000
14	11	722	456.423.0.124	9000
14	12	241	456.423.0.124	8888
15	1	289	126.674.234.543	80
15	2	241	126.674.234.543	8080
15	3	747	126.674.234.543	8000
15	4	713	126.674.234.543	7000
15	5	474	126.674.234.543	9000
15	6	465	126.674.234.543	8888
15	7	800	126.674.234.543	80
15	8	541	126.674.234.543	8080
15	9	59	126.674.234.543	8000
15	10	247	126.674.234.543	7000
15	11	251	126.674.234.543	9000
15	12	70	126.674.234.543	8888
