day	hour	value	ip	port
1	1	102	129.432.123.3	80
1	2	883	129.432.123.3	8080
1	3	474	129.432.123.3	8000
1	4	886	129.432.123.3	7000
1	5	126	129.432.123.3	9000
1	6	216	129.432.123.3	8888
1	7	88	129.432.123.3	80
1	8	862	129.432.123.3	8080
1	9	832	129.432.123.3	8000
1	10	898	129.432.123.3	7000
1	11	391	129.432.123.3	9000
1	12	258	129.432.123.3	8888
2	1	947	129.987.123.422	80
2	2	623	129.987.123.422	8080
2	3	632	129.987.123.422	8000
2	4	344	129.987.123.422	7000
2	5	111	129.987.123.422	9000
2	6	912	129.987.123.422	8888
2	7	717	129.987.123.422	80
2	8	407	129.987.123.422	8080
2	9	816	129.987.123.422	8000
2	10	930	129.987.123.422	7000
2	11	649	129.987.123.422	9000
2	12	556	129.987.123.422	8888
3	1	544	987.654.432.123	80
3	2	622	987.654.432.123	8080
3	3	580	987.654.432.123	8000
3	4	650	987.654.432.123	7000
3	5	240	987.654.432.123	9000
3	6	841	987.654.432.123	8888
3	7	837	987.654.432.123	80
3	8	493	987.654.432.123	8080
3	9	968	987.654.432.123	8000
3	10	92	987.654.432.123	7000
3	11	924	987.654.432.123	9000
3	12	660	987.654.432.123	8888
4	1	991	456.423.0.124	80
4	2	733	456.423.0.124	8080
4	3	723	456.423.0.124	8000
4	4	780	456.423.0.124	7000
4	5	653	456.423.0.124	9000
4	6	185	456.423.0.124	8888
4	7	659	456.423.0.124	80
4	8	479	456.423.0.124	8080
4	9	745	456.423.0.124	8000
4	10	279	456.423.0.124	7000
4	11	239	456.423.0.124	9000
4	12	527	456.423.0.124	8888
5	1	896	126.674.234.543	80
5	2	153	126.674.234.543	8080
5	3	689	126.674.234.543	8000
5	4	692	126.674.234.543	7000
5	5	142	126.674.234.543	9000
5	6	539	126.674.234.543	8888
5	7	24	126.674.234.543	80
5	8	831	126.674.234.543	8080
5	9	607	126.674.234.543	8000
5	10	403	126.674.234.543	7000
5	11	871	126.674.234.543	9000
5	12	23	126.674.234.543	8888
6	1	387	129.432.123.3	80
6	2	65	129.432.123.3	8080
6	3	193	129.432.123.3	8000
6	4	573	129.432.123.3	7000
6	5	604	129.432.123.3	9000
6	6	171	129.432.123.3	8888
6	7	886	129.432.123.3	80
6	8	621	129.432.123.3	8080
6	9	760	129.432.123.3	8000
6	10	912	129.432.123.3	7000
6	11	208	129.432.123.3	9000
6	12	981	129.432.123.3	8888
7	1	407	129.987.123.422	80
7	2	403	129.987.123.422	8080
7	3	804	129.987.123.422	8000
7	4	251	129.987.123.422	7000
7	5	144	129.987.123.422	9000
7	6	221	129.987.123.422	8888
7	7	88	129.987.123.422	80
7	8	473	129.987.123.422	8080
7	9	565	129.987.123.422	8000
7	10	469	129.987.123.422	7000
7	11	553	129.987.123.422	9000
7	12	278	129.987.123.422	8888
8	1	597	987.654.432.123	80
8	2	633	987.654.432.123	8080
8	3	669	987.654.432.123	8000
8	4	509	987.654.432.123	7000
8	5	454	987.654.432.123	9000
8	6	751	987.654.432.123	8888
8	7	785	987.654.432.123	80
8	8	624	987.654.432.123	8080
8	9	73	987.654.432.123	8000
8	10	532	987.654.432.123	7000
8	11	152	987.654.432.123	9000
8	12	249	987.654.432.123	8888
9	1	64	456.423.0.124	80
9	2	924	456.423.0.124	8080
9	3	713	456.423.0.124	8000
9	4	627	456.423.0.124	7000
9	5	591	456.423.0.124	9000
9	6	511	456.423.0.124	8888
9	7	759	456.423.0.124	80
9	8	490	456.423.0.124	8080
9	9	876	456.423.0.124	8000
9	10	258	456.423.0.124	7000
9	11	17	456.423.0.124	9000
9	12	542	456.423.0.124	8888
10	1	652	126.674.234.543	80
10	2	8	126.674.234.543	8080
10	3	883	126.674.234.543	8000
10	4	735	126.674.234.543	7000
10	5	522	126.674.234.543	9000
10	6	718	126.674.234.543	8888
10	7	318	126.674.234.543	80
10	8	262	126.674.234.543	8080
10	9	970	126.674.234.543	8000
10	10	989	126.674.234.543	7000
10	11	199	126.674.234.543	9000
10	12	2	126.674.234.543	8888
11	1	347	129.432.123.3	80
11	2	855	129.432.123.3	8080
11	3	905	129.432.123.3	8000
11	4	308	129.432.123.3	7000
11	5	829	129.432.123.3	9000
11	6	355	129.432.123.3	8888
11	7	512	129.432.123.3	80
11	8	868	129.432.123.3	8080
11	9	268	129.432.123.3	8000
11	10	796	129.432.123.3	7000
11	11	171	129.432.123.3	9000
11	12	75	129.432.123.3	8888
12	1	383	129.987.123.422	80
12	2	972	129.987.123.422	8080
12	3	734	129.987.123.422	8000
12	4	897	129.987.123.422	7000
12	5	285	129.987.123.422	9000
12	6	380	129.987.123.422	8888
12	7	542	129.987.123.422	80
12	8	829	129.987.123.422	8080
12	9	557	129.987.123.422	8000
12	10	431	129.987.123.422	7000
12	11	518	129.987.123.422	9000
12	12	86	129.987.123.422	8888
13	1	192	987.654.432.123	80
13	2	680	987.654.432.123	8080
13	3	327	987.654.432.123	8000
13	4	55	987.654.432.123	7000
13	5	689	987.654.432.123	9000
13	6	911	987.654.432.123	8888
13	7	723	987.654.432.123	80
13	8	885	987.654.432.123	8080
13	9	19	987.654.432.123	8000
13	10	716	987.654.432.123	7000
13	11	607	987.654.432.123	9000
13	12	470	987.654.432.123	8888
14	1	94	456.423.0.124	80
14	2	487	456.423.0.124	8080
14	3	190	456.423.0.124	8000
14	4	353	456.423.0.124	7000
14	5	714	456.423.0.124	9000
14	6	732	456.423.0.124	8888
14	7	671	456.423.0.124	80
14	8	292	456.423.0.124	8080
14	9	37	456.423.0.124	8000
14	10	320	456.423.0.124	7000
14	11	659	456.423.0.124	9000
14	12	808	456.423.0.124	8888
15	1	388	126.674.234.543	80
15	2	872	126.674.234.543	8080
15	3	871	126.674.234.543	8000
15	4	228	126.674.234.543	7000
15	5	400	126.674.234.543	9000
15	6	214	126.674.234.543	8888
15	7	621	126.674.234.543	80
15	8	802	126.674.234.543	8080
15	9	888	126.674.234.543	8000
15	10	407	126.674.234.543	7000
15	11	361	126.674.234.543	9000
15	12	402	126.674.234.543	8888
