day	hour	value	ip	port
1	1	767	129.432.123.3	80
1	2	351	129.432.123.3	8080
1	3	627	129.432.123.3	8000
1	4	64	129.432.123.3	7000
1	5	434	129.432.123.3	9000
1	6	941	129.432.123.3	8888
1	7	967	129.432.123.3	80
1	8	458	129.432.123.3	8080
1	9	472	129.432.123.3	8000
1	10	513	129.432.123.3	7000
1	11	408	129.432.123.3	9000
1	12	739	129.432.123.3	8888
2	1	225	129.987.123.422	80
2	2	923	129.987.123.422	8080
2	3	864	129.987.123.422	8000
2	4	490	129.987.123.422	7000
2	5	259	129.987.123.422	9000
2	6	190	129.987.123.422	8888
2	7	750	129.987.123.422	80
2	8	137	129.987.123.422	8080
2	9	756	129.987.123.422	8000
2	10	774	129.987.123.422	7000
2	11	398	129.987.123.422	9000
2	12	210	129.987.123.422	8888
3	1	382	987.654.432.123	80
3	2	798	987.654.432.123	8080
3	3	202	987.654.432.123	8000
3	4	541	987.654.432.123	7000
3	5	18	987.654.432.123	9000
3	6	22	987.654.432.123	8888
3	7	954	987.654.432.123	80
3	8	407	987.654.432.123	8080
3	9	82	987.654.432.123	8000
3	10	564	987.654.432.123	7000
3	11	541	987.654.432.123	9000
3	12	161	987.654.432.123	8888
4	1	642	456.423.0.124	80
4	2	175	456.423.0.124	8080
4	3	682	456.423.0.124	8000
4	4	259	456.423.0.124	7000
4	5	914	456.423.0.124	9000
4	6	501	456.423.0.124	8888
4	7	446	456.423.0.124	80
4	8	513	456.423.0.124	8080
4	9	914	456.423.0.124	8000
4	10	546	456.423.0.124	7000
4	11	439	456.423.0.124	9000
4	12	582	456.423.0.124	8888
5	1	124	126.674.234.543	80
5	2	456	126.674.234.543	8080
5	3	853	126.674.234.543	8000
5	4	262	126.674.234.543	7000
5	5	294	126.674.234.543	9000
5	6	533	126.674.234.543	8888
5	7	704	126.674.234.543	80
5	8	297	126.674.234.543	8080
5	9	259	126.674.234.543	8000
5	10	785	126.674.234.543	7000
5	11	54	126.674.234.543	9000
5	12	511	126.674.234.543	8888
6	1	148	129.432.123.3	80
6	2	199	129.432.123.3	8080
6	3	107	129.432.123.3	8000
6	4	645	129.432.123.3	7000
6	5	435	129.432.123.3	9000
6	6	191	129.432.123.3	8888
6	7	275	129.432.123.3	80
6	8	408	129.432.123.3	8080
6	9	275	129.432.123.3	8000
6	10	305	129.432.123.3	7000
6	11	485	129.432.123.3	9000
6	12	14	129.432.123.3	8888
7	1	964	129.987.123.422	80
7	2	786	129.987.123.422	8080
7	3	620	129.987.123.422	8000
7	4	326	129.987.123.422	7000
7	5	980	129.987.123.422	9000
7	6	777	129.987.123.422	8888
