day	hour	value	ip	port
1	1	531	129.432.123.3	80
1	2	611	129.432.123.3	8080
1	3	673	129.432.123.3	8000
1	4	848	129.432.123.3	7000
1	5	412	129.432.123.3	9000
1	6	313	129.432.123.3	8888
1	7	607	129.432.123.3	80
1	8	867	129.432.123.3	8080
1	9	643	129.432.123.3	8000
1	10	858	129.432.123.3	7000
1	11	47	129.432.123.3	9000
1	12	370	129.432.123.3	8888
2	1	548	129.987.123.422	80
2	2	866	129.987.123.422	8080
2	3	487	129.987.123.422	8000
2	4	376	129.987.123.422	7000
2	5	743	129.987.123.422	9000
2	6	118	129.987.123.422	8888
2	7	749	129.987.123.422	80
2	8	419	129.987.123.422	8080
2	9	422	129.987.123.422	8000
2	10	628	129.987.123.422	7000
2	11	372	129.987.123.422	9000
2	12	230	129.987.123.422	8888
3	1	773	987.654.432.123	80
3	2	864	987.654.432.123	8080
3	3	188	987.654.432.123	8000
3	4	164	987.654.432.123	7000
3	5	89	987.654.432.123	9000
3	6	344	987.654.432.123	8888
3	7	368	987.654.432.123	80
3	8	384	987.654.432.123	8080
3	9	322	987.654.432.123	8000
3	10	902	987.654.432.123	7000
3	11	377	987.654.432.123	9000
3	12	676	987.654.432.123	8888
4	1	47	456.423.0.124	80
4	2	856	456.423.0.124	8080
4	3	474	456.423.0.124	8000
4	4	627	456.423.0.124	7000
4	5	47	456.423.0.124	9000
4	6	101	456.423.0.124	8888
4	7	437	456.423.0.124	80
4	8	435	456.423.0.124	8080
4	9	778	456.423.0.124	8000
4	10	222	456.423.0.124	7000
4	11	355	456.423.0.124	9000
4	12	352	456.423.0.124	8888
5	1	893	126.674.234.543	80
5	2	318	126.674.234.543	8080
5	3	218	126.674.234.543	8000
5	4	420	126.674.234.543	7000
5	5	215	126.674.234.543	9000
5	6	661	126.674.234.543	8888
5	7	335	126.674.234.543	80
5	8	346	126.674.234.543	8080
5	9	308	126.674.234.543	8000
5	10	552	126.674.234.543	7000
5	11	714	126.674.234.543	9000
5	12	29	126.674.234.543	8888
6	1	602	129.432.123.3	80
6	2	924	129.432.123.3	8080
6	3	364	129.432.123.3	8000
6	4	481	129.432.123.3	7000
6	5	850	129.432.123.3	9000
6	6	536	129.432.123.3	8888
6	7	380	129.432.123.3	80
6	8	446	129.432.123.3	8080
6	9	686	129.432.123.3	8000
6	10	46	129.432.123.3	7000
6	11	307	129.432.123.3	9000
6	12	811	129.432.123.3	8888
7	1	28	129.987.123.422	80
7	2	276	129.987.123.422	8080
7	3	734	129.987.123.422	8000
7	4	502	129.987.123.422	7000
7	5	877	129.987.123.422	9000
7	6	993	129.987.123.422	8888
7	7	425	129.987.123.422	80
7	8	18	129.987.123.422	8080
7	9	558	129.987.123.422	8000
7	10	707	129.987.123.422	7000
7	11	589	129.987.123.422	9000
7	12	661	129.987.123.422	8888
8	1	108	987.654.432.123	80
8	2	513	987.654.432.123	8080
8	3	701	987.654.432.123	8000
8	4	638	987.654.432.123	7000
8	5	613	987.654.432.123	9000
8	6	245	987.654.432.123	8888
8	7	451	987.654.432.123	80
8	8	776	987.654.432.123	8080
8	9	103	987.654.432.123	8000
8	10	151	987.654.432.123	7000
8	11	489	987.654.432.123	9000
8	12	997	987.654.432.123	8888
9	1	167	456.423.0.124	80
9	2	734	456.423.0.124	8080
9	3	682	456.423.0.124	8000
9	4	299	456.423.0.124	7000
9	5	785	456.423.0.124	9000
9	6	364	456.423.0.124	8888
9	7	320	456.423.0.124	80
9	8	294	456.423.0.124	8080
9	9	317	456.423.0.124	8000
9	10	337	456.423.0.124	7000
9	11	563	456.423.0.124	9000
9	12	47	456.423.0.124	8888
10	1	853	126.674.234.543	80
10	2	689	126.674.234.543	8080
10	3	648	126.674.234.543	8000
10	4	709	126.674.234.543	7000
10	5	873	126.674.234.543	9000
10	6	609	126.674.234.543	8888
10	7	105	126.674.234.543	80
10	8	132	126.674.234.543	8080
10	9	571	126.674.234.543	8000
10	10	225	126.674.234.543	7000
10	11	780	126.674.234.543	9000
10	12	31	126.674.234.543	8888
11	1	871	129.432.123.3	80
11	2	36	129.432.123.3	8080
11	3	790	129.432.123.3	8000
11	4	152	129.432.123.3	7000
11	5	652	129.432.123.3	9000
11	6	374	129.432.123.3	8888
11	7	508	129.432.123.3	80
11	8	134	129.432.123.3	8080
11	9	914	129.432.123.3	8000
11	10	35	129.432.123.3	7000
11	11	164	129.432.123.3	9000
11	12	119	129.432.123.3	8888
12	1	391	129.987.123.422	80
12	2	886	129.987.123.422	8080
12	3	193	129.987.123.422	8000
12	4	979	129.987.123.422	7000
12	5	171	129.987.123.422	9000
12	6	636	129.987.123.422	8888
