day	hour	value	ip	port
1	1	566	129.432.123.3	80
1	2	905	129.432.123.3	8080
1	3	697	129.432.123.3	8000
1	4	882	129.432.123.3	7000
1	5	971	129.432.123.3	9000
1	6	68	129.432.123.3	8888
1	7	666	129.432.123.3	80
1	8	294	129.432.123.3	8080
1	9	200	129.432.123.3	8000
1	10	374	129.432.123.3	7000
1	11	409	129.432.123.3	9000
1	12	565	129.432.123.3	8888
2	1	277	129.987.123.422	80
2	2	775	129.987.123.422	8080
2	3	770	129.987.123.422	8000
2	4	28	129.987.123.422	7000
2	5	46	129.987.123.422	9000
2	6	266	129.987.123.422	8888
2	7	683	129.987.123.422	80
2	8	285	129.987.123.422	8080
2	9	709	129.987.123.422	8000
2	10	367	129.987.123.422	7000
2	11	821	129.987.123.422	9000
2	12	5	129.987.123.422	8888
3	1	515	987.654.432.123	80
3	2	514	987.654.432.123	8080
3	3	165	987.654.432.123	8000
3	4	145	987.654.432.123	7000
3	5	615	987.654.432.123	9000
3	6	447	987.654.432.123	8888
3	7	112	987.654.432.123	80
3	8	860	987.654.432.123	8080
3	9	250	987.654.432.123	8000
3	10	228	987.654.432.123	7000
3	11	713	987.654.432.123	9000
3	12	350	987.654.432.123	8888
4	1	756	456.423.0.124	80
4	2	390	456.423.0.124	8080
4	3	10	456.423.0.124	8000
4	4	897	456.423.0.124	7000
4	5	482	456.423.0.124	9000
4	6	118	456.423.0.124	8888
4	7	727	456.423.0.124	80
4	8	245	456.423.0.124	8080
4	9	800	456.423.0.124	8000
4	10	80	456.423.0.124	7000
4	11	451	456.423.0.124	9000
4	12	253	456.423.0.124	8888
5	1	790	126.674.234.543	80
5	2	885	126.674.234.543	8080
5	3	27	126.674.234.543	8000
5	4	340	126.674.234.543	7000
5	5	820	126.674.234.543	9000
5	6	840	126.674.234.543	8888
5	7	661	126.674.234.543	80
5	8	143	126.674.234.543	8080
5	9	121	126.674.234.543	8000
5	10	4	126.674.234.543	7000
5	11	49	126.674.234.543	9000
5	12	362	126.674.234.543	8888
6	1	690	129.432.123.3	80
6	2	310	129.432.123.3	8080
6	3	670	129.432.123.3	8000
6	4	748	129.432.123.3	7000
6	5	419	129.432.123.3	9000
6	6	556	129.432.123.3	8888
6	7	883	129.432.123.3	80
6	8	422	129.432.123.3	8080
6	9	787	129.432.123.3	8000
6	10	289	129.432.123.3	7000
6	11	119	129.432.123.3	9000
6	12	590	129.432.123.3	8888
7	1	955	129.987.123.422	80
7	2	714	129.987.123.422	8080
7	3	728	129.987.123.422	8000
7	4	441	129.987.123.422	7000
7	5	300	129.987.123.422	9000
7	6	607	129.987.123.422	8888
7	7	856	129.987.123.422	80
7	8	384	129.987.123.422	8080
7	9	672	129.987.123.422	8000
7	10	81	129.987.123.422	7000
7	11	656	129.987.123.422	9000
7	12	767	129.987.123.422	8888
8	1	489	987.654.432.123	80
8	2	590	987.654.432.123	8080
8	3	397	987.654.432.123	8000
8	4	232	987.654.432.123	7000
8	5	17	987.654.432.123	9000
8	6	675	987.654.432.123	8888
8	7	293	987.654.432.123	80
8	8	48	987.654.432.123	8080
8	9	279	987.654.432.123	8000
8	10	391	987.654.432.123	7000
8	11	906	987.654.432.123	9000
8	12	399	987.654.432.123	8888
9	1	967	456.423.0.124	80
9	2	644	456.423.0.124	8080
9	3	756	456.423.0.124	8000
9	4	114	456.423.0.124	7000
9	5	704	456.423.0.124	9000
9	6	390	456.423.0.124	8888
9	7	919	456.423.0.124	80
9	8	786	456.423.0.124	8080
9	9	7	456.423.0.124	8000
9	10	852	456.423.0.124	7000
9	11	654	456.423.0.124	9000
9	12	180	456.423.0.124	8888
10	1	141	126.674.234.543	80
10	2	105	126.674.234.543	8080
10	3	86	126.674.234.543	8000
10	4	386	126.674.234.543	7000
10	5	274	126.674.234.543	9000
10	6	301	126.674.234.543	8888
10	7	492	126.674.234.543	80
10	8	704	126.674.234.543	8080
10	9	921	126.674.234.543	8000
10	10	672	126.674.234.543	7000
10	11	588	126.674.234.543	9000
10	12	887	126.674.234.543	8888
11	1	700	129.432.123.3	80
11	2	246	129.432.123.3	8080
11	3	488	129.432.123.3	8000
11	4	974	129.432.123.3	7000
11	5	742	129.432.123.3	9000
11	6	489	129.432.123.3	8888
11	7	639	129.432.123.3	80
11	8	195	129.432.123.3	8080
11	9	459	129.432.123.3	8000
11	10	912	129.432.123.3	7000
11	11	26	129.432.123.3	9000
11	12	195	129.432.123.3	8888
12	1	455	129.987.123.422	80
12	2	831	129.987.123.422	8080
12	3	436	129.987.123.422	8000
12	4	517	129.987.123.422	7000
12	5	708	129.987.123.422	9000
12	6	157	129.987.123.422	8888
12	7	364	129.987.123.422	80
12	8	862	129.987.123.422	8080
12	9	131	129.987.123.422	8000
12	10	112	129.987.123.422	7000
12	11	984	129.987.123.422	9000
12	12	846	129.987.123.422	8888
13	1	233	987.654.432.123	80
13	2	283	987.654.432.123	8080
13	3	679	987.654.432.123	8000
13	4	430	987.654.432.123	7000
13	5	804	987.654.432.123	9000
13	6	499	987.654.432.123	8888
13	7	721	987.654.432.123	80
13	8	141	987.654.432.123	8080
13	9	45	987.654.432.123	8000
13	10	864	987.654.432.123	7000
13	11	218	987.654.432.123	9000
13	12	326	987.654.432.123	8888
14	1	927	456.423.0.124	80
14	2	688	456.423.0.124	8080
14	3	443	456.423.0.124	8000
14	4	865	456.423.0.124	7000
14	5	447	456.423.0.124	9000
14	6	744	456.423.0.124	8888
14	7	580	456.423.0.124	80
14	8	962	456.423.0.124	8080
14	9	73	456.423.0.124	8000
14	10	150	456.423.0.124	7000
14	11	651	456.423.0.124	9000
14	12	258	456.423.0.124	8888
15	1	34	126.674.234.543	80
15	2	361	126.674.234.543	8080
15	3	596	126.674.234.543	8000
15	4	587	126.674.234.543	7000
15	5	78	126.674.234.543	9000
15	6	307	126.674.234.543	8888
15	7	603	126.674.234.543	80
15	8	368	126.674.234.543	8080
15	9	762	126.674.234.543	8000
15	10	851	126.674.234.543	7000
15	11	568	126.674.234.543	9000
15	12	67	126.674.234.543	8888
