day	hour	value	ip	port
1	1	434	129.432.123.3	80
1	2	557	129.432.123.3	8080
1	3	254	129.432.123.3	8000
1	4	167	129.432.123.3	7000
1	5	46	129.432.123.3	9000
1	6	116	129.432.123.3	8888
1	7	42	129.432.123.3	80
1	8	124	129.432.123.3	8080
1	9	240	129.432.123.3	8000
1	10	50	129.432.123.3	7000
1	11	348	129.432.123.3	9000
1	12	579	129.432.123.3	8888
2	1	199	129.987.123.422	80
2	2	383	129.987.123.422	8080
2	3	60	129.987.123.422	8000
2	4	950	129.987.123.422	7000
2	5	326	129.987.123.422	9000
2	6	322	129.987.123.422	8888
2	7	773	129.987.123.422	80
2	8	147	129.987.123.422	8080
2	9	472	129.987.123.422	8000
2	10	22	129.987.123.422	7000
2	11	636	129.987.123.422	9000
2	12	57	129.987.123.422	8888
3	1	654	987.654.432.123	80
3	2	42	987.654.432.123	8080
3	3	662	987.654.432.123	8000
3	4	331	987.654.432.123	7000
3	5	349	987.654.432.123	9000
3	6	216	987.654.432.123	8888
3	7	886	987.654.432.123	80
3	8	173	987.654.432.123	8080
3	9	368	987.654.432.123	8000
3	10	725	987.654.432.123	7000
3	11	708	987.654.432.123	9000
3	12	196	987.654.432.123	8888
4	1	497	456.423.0.124	80
4	2	363	456.423.0.124	8080
4	3	25	456.423.0.124	8000
4	4	441	456.423.0.124	7000
4	5	605	456.423.0.124	9000
4	6	276	456.423.0.124	8888
4	7	336	456.423.0.124	80
4	8	706	456.423.0.124	8080
4	9	255	456.423.0.124	8000
4	10	599	456.423.0.124	7000
4	11	723	456.423.0.124	9000
4	12	547	456.423.0.124	8888
5	1	376	126.674.234.543	80
5	2	240	126.674.234.543	8080
5	3	148	126.674.234.543	8000
5	4	589	126.674.234.543	7000
5	5	809	126.674.234.543	9000
5	6	592	126.674.234.543	8888
5	7	390	126.674.234.543	80
5	8	414	126.674.234.543	8080
5	9	251	126.674.234.543	8000
5	10	479	126.674.234.543	7000
5	11	598	126.674.234.543	9000
5	12	247	126.674.234.543	8888
6	1	364	129.432.123.3	80
6	2	298	129.432.123.3	8080
6	3	644	129.432.123.3	8000
6	4	142	129.432.123.3	7000
6	5	889	129.432.123.3	9000
6	6	697	129.432.123.3	8888
6	7	188	129.432.123.3	80
6	8	85	129.432.123.3	8080
6	9	707	129.432.123.3	8000
6	10	3	129.432.123.3	7000
6	11	597	129.432.123.3	9000
6	12	473	129.432.123.3	8888
7	1	878	129.987.123.422	80
7	2	730	129.987.123.422	8080
7	3	415	129.987.123.422	8000
7	4	441	129.987.123.422	7000
